nct	group_norm	leaf_group	classification	distinguishing_basis	would_change_selection	source_file
NCT02829723	phase i: blz945 450 mg 4d on/10d off qd + pdr001 400 mg q4w	2	BASIS_EXISTS	title+description (named criteria set/version)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT02829723	phase i: blz945 450 mg q1w qd	2	BASIS_EXISTS	title+description (named criteria set/version)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT02829723	phase i: blz945 600 mg 4d on/10d off bid	2	BASIS_EXISTS	title+description (named criteria set/version)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT02829723	phase i: blz945 600 mg 4d on/10d off qd	2	BASIS_EXISTS	title+description (named criteria set/version)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT02829723	phase i: blz945 600 mg q1w bid	2	BASIS_EXISTS	title+description (named criteria set/version)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT02829723	phase i: blz945 600 mg q1w bid + pdr001 400 mg q4w	2	BASIS_EXISTS	title+description (named criteria set/version)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT02829723	phase i: blz945 600 mg q1w qd	2	BASIS_EXISTS	title+description (named criteria set/version)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT02829723	phase i: blz945 600 mg q1w qd + pdr001 400 mg q4w	2	BASIS_EXISTS	title+description (named criteria set/version)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT02829723	phase i: blz945 700 mg 4d on/10d off qd + pdr001 400 mg q4w	2	BASIS_EXISTS	title+description (named criteria set/version)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT02829723	phase i: blz945 800 mg 4d on/10d off qd	2	BASIS_EXISTS	title+description (named criteria set/version)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT02829723	phase i: blz945 800 mg q1w bid + pdr001 400 mg q4w	2	BASIS_EXISTS	title+description (named criteria set/version)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT02829723	phase ii: blz945 1200 mg 4d on/10d off qd	2	BASIS_EXISTS	title+description (named criteria set/version)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT02829723	phase ii: blz945 700 mg 4d on/10d off qd + pdr001 400 mg q4w	2	BASIS_EXISTS	title+description (named criteria set/version)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT02842827	cohort 1a: bomedemstat 0.75 mg/kg/day	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT02842827	cohort 1b: bomedemstat 1.5 mg/kg/day	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT02842827	cohort 1c: bomedemstat 3 mg/kg/day	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT02842827	cohort 1d: bomedemstat 6 mg/kg/day	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT02842827	cohort 1x3: bomedemstat 3 mg/kg/day orally plus tretinoin 45 mg/m^2/day	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT02842827	cohort 1x6: bomedemstat 6 mg/kg/day plus tretinoin 45 mg/m^2/day	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT02842827	cohort 3x: bomedemstat 6 mg/kg/day plus tretinoin 45 mg/m^2/day	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT02842827	cohort 4x: bomedemstat 6 mg/kg/day plus tretinoin 45 mg/m^2/day	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT02875223	part a 1.25 mg	2	BASIS_EXISTS	title (endpoint construct named)	YES	LEAF-QC-group2.tsv
NCT02875223	part a 10 mg	2	BASIS_EXISTS	title (endpoint construct named)	YES	LEAF-QC-group2.tsv
NCT02875223	part a 120 mg	2	BASIS_EXISTS	title (endpoint construct named)	YES	LEAF-QC-group2.tsv
NCT02875223	part a 2.5 mg	2	BASIS_EXISTS	title (endpoint construct named)	YES	LEAF-QC-group2.tsv
NCT02875223	part a 20 mg	2	BASIS_EXISTS	title (endpoint construct named)	YES	LEAF-QC-group2.tsv
NCT02875223	part a 40 mg	2	BASIS_EXISTS	title (endpoint construct named)	YES	LEAF-QC-group2.tsv
NCT02875223	part a 5 mg	2	BASIS_EXISTS	title (endpoint construct named)	YES	LEAF-QC-group2.tsv
NCT02875223	part a 60 mg	2	BASIS_EXISTS	title (endpoint construct named)	YES	LEAF-QC-group2.tsv
NCT02875223	part a 80 mg	2	BASIS_EXISTS	title (endpoint construct named)	YES	LEAF-QC-group2.tsv
NCT02875223	part b - japanese cohort - 60 mg	2	BASIS_EXISTS	title (endpoint construct named)	YES	LEAF-QC-group2.tsv
NCT02875223	part b - lung nets - 60 mg	2	BASIS_EXISTS	title (endpoint construct named)	YES	LEAF-QC-group2.tsv
NCT02875223	part b - mzl - 60 mg	2	BASIS_EXISTS	title (endpoint construct named)	YES	LEAF-QC-group2.tsv
NCT02875223	part b - nepc - 60 mg	2	BASIS_EXISTS	title (endpoint construct named)	YES	LEAF-QC-group2.tsv
NCT02886585	neoplastic meningitis-cohort c	2	BASIS_EXISTS	title+description (named criteria set/version)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT02899299	treatment a	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT02899299	treatment b	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT02913430	fulvestrant + palbociclib	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT02913430	tamoxifen + palbociclib	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT02915523	phase 2: avelumab + entinostat	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT02915523	phase 2: avelumab + placebo	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT02920008	guadecitabine	2	BASIS_EXISTS	title/description (response-depth threshold)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT02920008	treatment choice (tc)	2	BASIS_EXISTS	title/description (response-depth threshold)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT02923531	x4p-001 plus nivolumab	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT02928224	combined safety lead-in	2	BASIS_EXISTS	populationDescription	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT02928224	phase 3: doublet arm	2	NO_BASIS	(none found)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT02939183	oprozomib gr 150 mg/day + dexamethasone	2	BASIS_EXISTS	title (endpoint construct named)	YES	LEAF-QC-group2.tsv
NCT02939183	oprozomib gr 150 mg/day + pomalidomide + dexamethasone	2	BASIS_EXISTS	title (endpoint construct named)	YES	LEAF-QC-group2.tsv
NCT02939183	oprozomib gr 200 mg/day + pomalidomide + dexamethasone	2	BASIS_EXISTS	title (endpoint construct named)	YES	LEAF-QC-group2.tsv
NCT02939183	oprozomib ir 150 mg/day + dexamethsone	2	BASIS_EXISTS	title (endpoint construct named)	YES	LEAF-QC-group2.tsv
NCT02939183	oprozomib ir 150 mg/day + pomalidomide + dexamethasone	2	BASIS_EXISTS	title (endpoint construct named)	YES	LEAF-QC-group2.tsv
NCT02939183	oprozomib ir 200 mg/day + pomalidomide + dexamethasone	2	BASIS_EXISTS	title (endpoint construct named)	YES	LEAF-QC-group2.tsv
NCT02939183	oprozomib ir 225 mg/day + pomalidomide + dexamethasone	2	BASIS_EXISTS	title (endpoint construct named)	YES	LEAF-QC-group2.tsv
NCT02939183	oprozomib ir 250 mg/day + pomalidomide + dexamethasone	2	BASIS_EXISTS	title (endpoint construct named)	YES	LEAF-QC-group2.tsv
NCT02941926	ribociclib + letrozole + goserelin/leuprolide	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT02964507	phase ii-gsk525762 +ful	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT02964507	phase ii-placebo+ful	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT02975700	plx3397	2	BASIS_EXISTS	title (endpoint construct named)	YES	LEAF-QC-group2.tsv
NCT02978222	adjuvant (gm-csf) alone	2	BASIS_EXISTS	populationDescription	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT02978222	frα peptide plus adjuvant (gm-csf)	2	BASIS_EXISTS	populationDescription	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT02982954	cohort 1	2	BASIS_EXISTS	paramType / unitOfMeasure	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT02982954	cohort 2	2	BASIS_EXISTS	paramType / unitOfMeasure	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT02982954	cohort 3	2	BASIS_EXISTS	paramType / unitOfMeasure	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT02982954	cohort 4	2	BASIS_EXISTS	paramType / unitOfMeasure	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT02992743	reduced lymphodepletion dose plus gsk3377794	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT02992743	standard lymphodepletion dose plus gsk3377794	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT02994953	part a cohort 1: m9241 4 mcg/kg + avelumab 10 mg/kg	2	BASIS_EXISTS	title+description (named criteria set/version)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT02994953	part a cohort 2: m9241 8 mcg/kg + avelumab 10 mg/kg	2	BASIS_EXISTS	title+description (named criteria set/version)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT02994953	part a cohort 3: m9241 12 mcg/kg + avelumab 10 mg/kg	2	BASIS_EXISTS	title+description (named criteria set/version)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT02994953	part a cohort 4: m9241 16.8 mcg/kg +avelumab 10 mg/kg	2	BASIS_EXISTS	title+description (named criteria set/version)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT02994953	part a cohort 5: m9241 16.8 mcg/kg + avelumab 800 mg	2	BASIS_EXISTS	title+description (named criteria set/version)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03001882	part 1	2	BASIS_EXISTS	populationDescription	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03001882	part 1: not evaluable/indeterminate pd-l1 status	2	BASIS_EXISTS	populationDescription	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03001882	part 1: pd-l1+ status	2	BASIS_EXISTS	populationDescription	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03001882	part 1: pd-l1- status	2	BASIS_EXISTS	populationDescription	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03001882	part 2	2	BASIS_EXISTS	populationDescription	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03001882	part 2: pd-l1- status	2	BASIS_EXISTS	populationDescription	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03042611	placebo plus bsc	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03042611	rivoceranib plus best supportive care (bsc)	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03056755	cohort a: pre-treated with cdk 4/6i + ai	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03056755	cohort b: pre-treated with cdk 4/6i + fulvestrant	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03056755	cohort c: pre-treated with systemic chemotherapy or et	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03061812	rovalpituzumab tesirine	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03061812	topotecan	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03085225	dose escalation (trabectedin dose level 1,0 mg/m2)	2	BASIS_EXISTS	title (endpoint construct named)	YES	LEAF-QC-group2.tsv
NCT03085225	dose escalation (trabectedin dose level 1,2 mg/m2)	2	BASIS_EXISTS	title (endpoint construct named)	YES	LEAF-QC-group2.tsv
NCT03093155	ixabepilone	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03093155	ixabepilone + bevacizumab	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03098030	part 2: dinutuximab + irinotecan	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03098030	part 2: irinotecan	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03098030	part 2: topotecan	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03098550	nivolumab + daratumumab (nsclc)	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03098550	nivolumab + daratumumab (pac)	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03098550	nivolumab + daratumumab (tnbc)	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03099174	cohort d1: xentuzumab 1000 mg & 150 mg abemaciclib & 500 mg fulvestrant	2	BASIS_EXISTS	timeFrame	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03099174	cohort d2: xentuzumab 1000 mg & 150 mg abemaciclib & 500 mg fulvestrant	2	BASIS_EXISTS	timeFrame	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03099174	cohort f: xentuzumab 1000 mg & 150 mg abemaciclib & 500 mg fulvestrant	2	BASIS_EXISTS	timeFrame	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03117049	ono-4538 group	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03117049	placebo group	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03125200	part 1: dose 120μg/kg	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03125200	part 1: dose 150μg/kg	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03125200	part 1: dose 180μg/kg	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03125200	part 1: dose 210μg/kg	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03125200	part 1: dose 240μg/kg	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03125200	part 1: dose 30μg/kg	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03125200	part 1: dose 60μg/kg	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03126110	phase 1 group a: incagn01876 1.0 mg/kg q2w + nivolumab 240 mg q2w	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03126110	phase 1 group a: incagn01876 10.0 mg/kg q2w + nivolumab 240 mg q2w	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03126110	phase 1 group a: incagn01876 3.0 mg/kg q2w + nivolumab 240 mg q2w	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03126110	phase 1 group a: incagn01876 5.0 mg/kg q2w + nivolumab 240 mg q2w	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03126110	phase 1 group b: incagn01876 1.0 mg/kg q2w, then nivolumab 240 mg q2w	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03126110	phase 1 group b: incagn01876 3.0 mg/kg q2w, then nivolumab 240 mg q2w	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03126110	phase 1 group b: incagn01876 5.0 mg/kg q2w, then nivolumab 240 mg q2w	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03126110	phase 1 group c: incagn01876 1.0 mg/kg q2w + ipilimumab 1 mg/kg q6w	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03126110	phase 1 group c: incagn01876 3.0 mg/kg q2w + ipilimumab 1 mg/kg q6w	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03126110	phase 1 group c: incagn01876 5.0 mg/kg q2w + ipilimumab 1 mg/kg q6w	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03126110	phase 1 group d: incagn01876 + nivolumab + ipilimumab	2	BASIS_EXISTS	title+description (named criteria set/version)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03126591	15 mg/kg olaratumab + 200 mg pembrolizumab - dose escalation	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03126591	20 mg/kg olaratumab + 200 mg pembrolizumab - dose escalation	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03126591	20 mg/kg olaratumab + 200 mg pembrolizumab - dose expansion	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03138499	brentuximab vedotin (bv)	2	BASIS_EXISTS	title/description (response-depth threshold)	YES	LEAF-QC-group2.tsv
NCT03138499	nivolumab + brentuximab vedotin (bv)	2	BASIS_EXISTS	title/description (response-depth threshold)	YES	LEAF-QC-group2.tsv
NCT03138538	m8891 12 mg	2	BASIS_EXISTS	title (endpoint construct named)	YES	LEAF-QC-group2.tsv
NCT03138538	m8891 20 mg	2	BASIS_EXISTS	title (endpoint construct named)	YES	LEAF-QC-group2.tsv
NCT03138538	m8891 35 mg	2	BASIS_EXISTS	title (endpoint construct named)	YES	LEAF-QC-group2.tsv
NCT03138538	m8891 60 mg	2	BASIS_EXISTS	title (endpoint construct named)	YES	LEAF-QC-group2.tsv
NCT03138538	m8891 7 mg	2	BASIS_EXISTS	title (endpoint construct named)	YES	LEAF-QC-group2.tsv
NCT03138538	m8891 80 mg	2	BASIS_EXISTS	title (endpoint construct named)	YES	LEAF-QC-group2.tsv
NCT03150862	arm c: de - pamiparib + temozolomide 40 mg	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03189524	part ii: 160 mg bid	2	BASIS_EXISTS	title/description (response-depth threshold)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03255083	ds-1205c 1200 mg + osimertinib	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03255083	ds-1205c 200 mg + osimertinib	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03255083	ds-1205c 400 mg + osimertinib	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03255083	ds-1205c 800 mg + osimertinib	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03256344	talimogene laherparepvec with atezolizumab: colorectal cancer (crc)	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03256344	talimogene laherparepvec with atezolizumab: triple negative breast cancer (tnbc)	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03260504	period 1: dose level 1 (pembrolizumab + sq il-2)	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03260504	period 2: dose level 2 (pembrolizumab + low-dose iv bolus il-2)	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03269136	part 1.1: pf-06863135 priming cohort q1w sc	2	BASIS_EXISTS	title/description (response-depth threshold)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03269136	part 1.1: pf-06863135 priming cohort q2w sc	2	BASIS_EXISTS	title/description (response-depth threshold)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03269136	part 1.1: pf-06863135 total sc	2	BASIS_EXISTS	title/description (response-depth threshold)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03269136	part 1: pf-06863135 0.1 mcg/kg iv	2	BASIS_EXISTS	title/description (response-depth threshold)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03269136	part 1: pf-06863135 0.3 mcg/kg iv	2	BASIS_EXISTS	title/description (response-depth threshold)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03269136	part 1: pf-06863135 1 mcg/kg iv	2	BASIS_EXISTS	title/description (response-depth threshold)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03269136	part 1: pf-06863135 10 mcg/kg iv	2	BASIS_EXISTS	title/description (response-depth threshold)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03269136	part 1: pf-06863135 1000 mcg/kg sc	2	BASIS_EXISTS	title/description (response-depth threshold)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03269136	part 1: pf-06863135 130 mcg/kg sc	2	BASIS_EXISTS	title/description (response-depth threshold)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03269136	part 1: pf-06863135 215 mcg/kg sc	2	BASIS_EXISTS	title/description (response-depth threshold)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03269136	part 1: pf-06863135 3 mcg/kg iv	2	BASIS_EXISTS	title/description (response-depth threshold)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03269136	part 1: pf-06863135 30 mcg/kg iv	2	BASIS_EXISTS	title/description (response-depth threshold)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03269136	part 1: pf-06863135 360 mcg/kg sc	2	BASIS_EXISTS	title/description (response-depth threshold)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03269136	part 1: pf-06863135 50 mcg/kg iv	2	BASIS_EXISTS	title/description (response-depth threshold)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03269136	part 1: pf-06863135 600 mcg/kg sc	2	BASIS_EXISTS	title/description (response-depth threshold)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03269136	part 1: pf-06863135 80 mcg/kg sc	2	BASIS_EXISTS	title/description (response-depth threshold)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03269136	part 1: pf-06863135 total iv	2	BASIS_EXISTS	title/description (response-depth threshold)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03269136	part 1: pf-06863135 total sc	2	BASIS_EXISTS	title/description (response-depth threshold)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03269136	part 1c: pf-06863135 + lenalidomide sc	2	BASIS_EXISTS	title/description (response-depth threshold)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03269136	part 1d: pf-06863135 + pomalidomide sc	2	BASIS_EXISTS	title/description (response-depth threshold)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03279237	folfirinox + pre-operative radiation	2	BASIS_EXISTS	title/description (response-depth threshold)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03284957	part a and b: amcenestrant (dose >20 mg)	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03284957	part a: amcenestrant 150 mg	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03284957	part a: amcenestrant 20 mg	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03284957	part a: amcenestrant 200 mg	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
NCT03284957	part a: amcenestrant 300 mg bid	2	BASIS_EXISTS	title (endpoint construct named)	NOT_DETERMINED	LEAF-QC-group2.tsv
