job2_artifact	job2_key	job2_value_summary	corrected_b_disposition	corrected_b_key	reason
SELECTED-cohort-response-measurements.tsv	NCT02718911||cohort b-1: nsclc ly3022855+ durvalumab||om1	type=SECONDARY;denom=19;resolved_by=f	RETAINED_AS_ONE_MEMBER_OF_A_RELATED_SET__SELECTION_WITHDRAWN	NCT02718911||cohort b-1: nsclc ly3022855+ durvalumab	job2's single selected record per cohort is not adopted; all competing records are retained and the choice is left unresolved.
SELECTED-cohort-response-measurements.tsv	NCT02718911||cohort b-1: ovarian ly3022855+ durvalumab||om1	type=SECONDARY;denom=20;resolved_by=f	RETAINED_AS_ONE_MEMBER_OF_A_RELATED_SET__SELECTION_WITHDRAWN	NCT02718911||cohort b-1: ovarian ly3022855+ durvalumab	job2's single selected record per cohort is not adopted; all competing records are retained and the choice is left unresolved.
SELECTED-cohort-response-measurements.tsv	NCT02718911||cohort d1a: ly3022855 (25 mg,qw)+durvalumab (750mg,q2w)||om1	type=SECONDARY;denom=4;resolved_by=f	RETAINED_AS_ONE_MEMBER_OF_A_RELATED_SET__SELECTION_WITHDRAWN	NCT02718911||cohort d1a: ly3022855 (25 mg,qw)+durvalumab (750mg,q2w)	job2's single selected record per cohort is not adopted; all competing records are retained and the choice is left unresolved.
SELECTED-cohort-response-measurements.tsv	NCT02718911||cohort d2a: ly3022855 (50 mg,qw)+durvalumab (750mg,q2w)||om1	type=SECONDARY;denom=3;resolved_by=f	RETAINED_AS_ONE_MEMBER_OF_A_RELATED_SET__SELECTION_WITHDRAWN	NCT02718911||cohort d2a: ly3022855 (50 mg,qw)+durvalumab (750mg,q2w)	job2's single selected record per cohort is not adopted; all competing records are retained and the choice is left unresolved.
SELECTED-cohort-response-measurements.tsv	NCT02718911||cohort d3a: ly3022855 (75 mg,qw)+durvalumab (750mg,q2w)||om1	type=SECONDARY;denom=3;resolved_by=f	RETAINED_AS_ONE_MEMBER_OF_A_RELATED_SET__SELECTION_WITHDRAWN	NCT02718911||cohort d3a: ly3022855 (75 mg,qw)+durvalumab (750mg,q2w)	job2's single selected record per cohort is not adopted; all competing records are retained and the choice is left unresolved.
SELECTED-cohort-response-measurements.tsv	NCT02718911||cohort d4a: ly3022855 (100 mg,qw)+durvalumab (750mg,q2w)||om1	type=SECONDARY;denom=5;resolved_by=f	RETAINED_AS_ONE_MEMBER_OF_A_RELATED_SET__SELECTION_WITHDRAWN	NCT02718911||cohort d4a: ly3022855 (100 mg,qw)+durvalumab (750mg,q2w)	job2's single selected record per cohort is not adopted; all competing records are retained and the choice is left unresolved.
SELECTED-cohort-response-measurements.tsv	NCT02718911||cohort t1a: ly3022855 (50 mg,qw) +tremelimumab (75mg,q4w)||om1	type=SECONDARY;denom=3;resolved_by=f	RETAINED_AS_ONE_MEMBER_OF_A_RELATED_SET__SELECTION_WITHDRAWN	NCT02718911||cohort t1a: ly3022855 (50 mg,qw) +tremelimumab (75mg,q4w)	job2's single selected record per cohort is not adopted; all competing records are retained and the choice is left unresolved.
SELECTED-cohort-response-measurements.tsv	NCT02718911||cohort t2a: ly3022855 (100 mg,qw) +tremelimumab (75mg,q4w)||om1	type=SECONDARY;denom=5;resolved_by=f	RETAINED_AS_ONE_MEMBER_OF_A_RELATED_SET__SELECTION_WITHDRAWN	NCT02718911||cohort t2a: ly3022855 (100 mg,qw) +tremelimumab (75mg,q4w)	job2's single selected record per cohort is not adopted; all competing records are retained and the choice is left unresolved.
SELECTED-cohort-response-measurements.tsv	NCT02718911||cohort t3a: ly3022855 (100 mg,qw) +tremelimumab (225 mg,q4w)||om1	type=SECONDARY;denom=5;resolved_by=f	RETAINED_AS_ONE_MEMBER_OF_A_RELATED_SET__SELECTION_WITHDRAWN	NCT02718911||cohort t3a: ly3022855 (100 mg,qw) +tremelimumab (225 mg,q4w)	job2's single selected record per cohort is not adopted; all competing records are retained and the choice is left unresolved.
SELECTED-cohort-response-measurements.tsv	NCT02718911||cohort t4a: ly3022855 (100 mg,qw) +tremelimumab (750 mg,q4w)||om1	type=SECONDARY;denom=5;resolved_by=f	RETAINED_AS_ONE_MEMBER_OF_A_RELATED_SET__SELECTION_WITHDRAWN	NCT02718911||cohort t4a: ly3022855 (100 mg,qw) +tremelimumab (750 mg,q4w)	job2's single selected record per cohort is not adopted; all competing records are retained and the choice is left unresolved.
SELECTED-cohort-response-measurements.tsv	NCT02719574||phase 1: ft-2102 (single agent)||om11	type=SECONDARY;denom=5;resolved_by=a-d	RETAINED_AS_ONE_MEMBER_OF_A_RELATED_SET__SELECTION_WITHDRAWN	NCT02719574||phase 1: ft-2102 (single agent)	job2's single selected record per cohort is not adopted; all competing records are retained and the choice is left unresolved.
SELECTED-cohort-response-measurements.tsv	NCT02719574||phase 1: ft-2102 + azacitidine (combination therapy)||om11	type=SECONDARY;denom=18;resolved_by=a-d	RETAINED_AS_ONE_MEMBER_OF_A_RELATED_SET__SELECTION_WITHDRAWN	NCT02719574||phase 1: ft-2102 + azacitidine (combination therapy)	job2's single selected record per cohort is not adopted; all competing records are retained and the choice is left unresolved.
SELECTED-cohort-response-measurements.tsv	NCT02719574||phase 1: total ft-2102 (single agent)||om11	type=SECONDARY;denom=10;resolved_by=a-d	RETAINED_AS_ONE_MEMBER_OF_A_RELATED_SET__SELECTION_WITHDRAWN	NCT02719574||phase 1: total ft-2102 (single agent)	job2's single selected record per cohort is not adopted; all competing records are retained and the choice is left unresolved.
SELECTED-cohort-response-measurements.tsv	NCT02719574||phase 1: total ft-2102; ft-2102 + azacitidine (combination therapy)||om11	type=SECONDARY;denom=22;resolved_by=a-d	RETAINED_AS_ONE_MEMBER_OF_A_RELATED_SET__SELECTION_WITHDRAWN	NCT02719574||phase 1: total ft-2102; ft-2102 + azacitidine (combination therapy)	job2's single selected record per cohort is not adopted; all competing records are retained and the choice is left unresolved.
SELECTED-cohort-response-measurements.tsv	NCT02719574||phase 2: cohort 1; ft-2102 (single agent)||om14	type=SECONDARY;denom=75;resolved_by=a-d	RETAINED_AS_ONE_MEMBER_OF_A_RELATED_SET__SELECTION_WITHDRAWN	NCT02719574||phase 2: cohort 1; ft-2102 (single agent)	job2's single selected record per cohort is not adopted; all competing records are retained and the choice is left unresolved.
SELECTED-cohort-response-measurements.tsv	NCT02719574||phase 2: cohort 4; ft-2102 + azacitidine (combination therapy)||om14	type=SECONDARY;denom=13;resolved_by=e	RETAINED_AS_ONE_MEMBER_OF_A_RELATED_SET__SELECTION_WITHDRAWN	NCT02719574||phase 2: cohort 4; ft-2102 + azacitidine (combination therapy)	job2's single selected record per cohort is not adopted; all competing records are retained and the choice is left unresolved.
SELECTED-cohort-response-measurements.tsv	NCT02719574||phase 2: cohort 5; ft-2102 + azacitidine (combination therapy)||om14	type=SECONDARY;denom=6;resolved_by=e	RETAINED_AS_ONE_MEMBER_OF_A_RELATED_SET__SELECTION_WITHDRAWN	NCT02719574||phase 2: cohort 5; ft-2102 + azacitidine (combination therapy)	job2's single selected record per cohort is not adopted; all competing records are retained and the choice is left unresolved.
SELECTED-cohort-response-measurements.tsv	NCT02719574||phase 2: cohort 6; ft-2102 + azacitidine (combination therapy)||om14	type=SECONDARY;denom=8;resolved_by=a-d	RETAINED_AS_ONE_MEMBER_OF_A_RELATED_SET__SELECTION_WITHDRAWN	NCT02719574||phase 2: cohort 6; ft-2102 + azacitidine (combination therapy)	job2's single selected record per cohort is not adopted; all competing records are retained and the choice is left unresolved.
SELECTED-cohort-response-measurements.tsv	NCT02719574||phase 2: cohort 7; ft-2102 (single agent)||om14	type=SECONDARY;denom=5;resolved_by=a-d	RETAINED_AS_ONE_MEMBER_OF_A_RELATED_SET__SELECTION_WITHDRAWN	NCT02719574||phase 2: cohort 7; ft-2102 (single agent)	job2's single selected record per cohort is not adopted; all competing records are retained and the choice is left unresolved.
SELECTED-cohort-response-measurements.tsv	NCT02719574||phase 2: cohort 8; ft-2102 + azacitidine (combination therapy)||om14	type=SECONDARY;denom=7;resolved_by=a-d	RETAINED_AS_ONE_MEMBER_OF_A_RELATED_SET__SELECTION_WITHDRAWN	NCT02719574||phase 2: cohort 8; ft-2102 + azacitidine (combination therapy)	job2's single selected record per cohort is not adopted; all competing records are retained and the choice is left unresolved.
SELECTED-cohort-response-measurements.tsv	NCT02720510||arm 1 - rvd + pan||om2	type=SECONDARY;denom=0;resolved_by=a-d	RETAINED_AS_ONE_MEMBER_OF_A_RELATED_SET__SELECTION_WITHDRAWN	NCT02720510||arm 1 - rvd + pan	job2's single selected record per cohort is not adopted; all competing records are retained and the choice is left unresolved.
SELECTED-cohort-response-measurements.tsv	NCT02720510||arm 2 - rvd||om2	type=SECONDARY;denom=0;resolved_by=a-d	RETAINED_AS_ONE_MEMBER_OF_A_RELATED_SET__SELECTION_WITHDRAWN	NCT02720510||arm 2 - rvd	job2's single selected record per cohort is not adopted; all competing records are retained and the choice is left unresolved.
SELECTED-cohort-response-measurements.tsv	NCT02723955||part 1a: fela 0.003 mg/kg||om30	type=SECONDARY;denom=1;resolved_by=e	RETAINED_AS_ONE_MEMBER_OF_A_RELATED_SET__SELECTION_WITHDRAWN	NCT02723955||part 1a: fela 0.003 mg/kg	job2's single selected record per cohort is not adopted; all competing records are retained and the choice is left unresolved.
SELECTED-cohort-response-measurements.tsv	NCT02723955||part 1a: fela 0.010 mg/kg||om30	type=SECONDARY;denom=2;resolved_by=e	RETAINED_AS_ONE_MEMBER_OF_A_RELATED_SET__SELECTION_WITHDRAWN	NCT02723955||part 1a: fela 0.010 mg/kg	job2's single selected record per cohort is not adopted; all competing records are retained and the choice is left unresolved.
SELECTED-cohort-response-measurements.tsv	NCT02723955||part 1a: fela 0.030 mg/kg||om30	type=SECONDARY;denom=7;resolved_by=e	RETAINED_AS_ONE_MEMBER_OF_A_RELATED_SET__SELECTION_WITHDRAWN	NCT02723955||part 1a: fela 0.030 mg/kg	job2's single selected record per cohort is not adopted; all competing records are retained and the choice is left unresolved.
SELECTED-cohort-response-measurements.tsv	NCT02723955||part 1a: fela 0.100 mg/kg||om30	type=SECONDARY;denom=24;resolved_by=e	RETAINED_AS_ONE_MEMBER_OF_A_RELATED_SET__SELECTION_WITHDRAWN	NCT02723955||part 1a: fela 0.100 mg/kg	job2's single selected record per cohort is not adopted; all competing records are retained and the choice is left unresolved.
SELECTED-cohort-response-measurements.tsv	NCT02723955||part 1a: fela 0.300 mg/kg||om30	type=SECONDARY;denom=25;resolved_by=e	RETAINED_AS_ONE_MEMBER_OF_A_RELATED_SET__SELECTION_WITHDRAWN	NCT02723955||part 1a: fela 0.300 mg/kg	job2's single selected record per cohort is not adopted; all competing records are retained and the choice is left unresolved.
SELECTED-cohort-response-measurements.tsv	NCT02723955||part 1a: fela 1.000 mg/kg||om30	type=SECONDARY;denom=15;resolved_by=e	RETAINED_AS_ONE_MEMBER_OF_A_RELATED_SET__SELECTION_WITHDRAWN	NCT02723955||part 1a: fela 1.000 mg/kg	job2's single selected record per cohort is not adopted; all competing records are retained and the choice is left unresolved.
SELECTED-cohort-response-measurements.tsv	NCT02723955||part 1a: fela 10.000 mg/kg||om30	type=SECONDARY;denom=7;resolved_by=e	RETAINED_AS_ONE_MEMBER_OF_A_RELATED_SET__SELECTION_WITHDRAWN	NCT02723955||part 1a: fela 10.000 mg/kg	job2's single selected record per cohort is not adopted; all competing records are retained and the choice is left unresolved.
SELECTED-cohort-response-measurements.tsv	NCT02723955||part 1a: fela 3.000 mg/kg||om30	type=SECONDARY;denom=27;resolved_by=e	RETAINED_AS_ONE_MEMBER_OF_A_RELATED_SET__SELECTION_WITHDRAWN	NCT02723955||part 1a: fela 3.000 mg/kg	job2's single selected record per cohort is not adopted; all competing records are retained and the choice is left unresolved.
SELECTED-cohort-response-measurements.tsv	NCT02723955||part 1a: feladilimab (fela) 0.001 milligram/kilogram (mg/kg)||om30	type=SECONDARY;denom=1;resolved_by=e	RETAINED_AS_ONE_MEMBER_OF_A_RELATED_SET__SELECTION_WITHDRAWN	NCT02723955||part 1a: feladilimab (fela) 0.001 milligram/kilogram (mg/kg)	job2's single selected record per cohort is not adopted; all competing records are retained and the choice is left unresolved.
SELECTED-cohort-response-measurements.tsv	NCT02723955||part 1b: fela 0.300 mg/kg||om42	type=SECONDARY;denom=39;resolved_by=e	RETAINED_AS_ONE_MEMBER_OF_A_RELATED_SET__SELECTION_WITHDRAWN	NCT02723955||part 1b: fela 0.300 mg/kg	job2's single selected record per cohort is not adopted; all competing records are retained and the choice is left unresolved.
SELECTED-cohort-response-measurements.tsv	NCT02723955||part 1b: fela 1.000 mg/kg||om42	type=SECONDARY;denom=115;resolved_by=e	RETAINED_AS_ONE_MEMBER_OF_A_RELATED_SET__SELECTION_WITHDRAWN	NCT02723955||part 1b: fela 1.000 mg/kg	job2's single selected record per cohort is not adopted; all competing records are retained and the choice is left unresolved.
SELECTED-cohort-response-measurements.tsv	NCT02723955||part 1b: fela 24 mg||om42	type=SECONDARY;denom=59;resolved_by=e	RETAINED_AS_ONE_MEMBER_OF_A_RELATED_SET__SELECTION_WITHDRAWN	NCT02723955||part 1b: fela 24 mg	job2's single selected record per cohort is not adopted; all competing records are retained and the choice is left unresolved.
SELECTED-cohort-response-measurements.tsv	NCT02723955||part 2a: fela 0.010 mg/kg + pembrolizumab (pembro) 200 mg||om40	type=SECONDARY;denom=1;resolved_by=a-d	RETAINED_AS_ONE_MEMBER_OF_A_RELATED_SET__SELECTION_WITHDRAWN	NCT02723955||part 2a: fela 0.010 mg/kg + pembrolizumab (pembro) 200 mg	job2's single selected record per cohort is not adopted; all competing records are retained and the choice is left unresolved.
SELECTED-cohort-response-measurements.tsv	NCT02723955||part 2a: fela 0.030 mg/kg + pembro 200 mg||om40	type=SECONDARY;denom=0;resolved_by=a-d	RETAINED_AS_ONE_MEMBER_OF_A_RELATED_SET__SELECTION_WITHDRAWN	NCT02723955||part 2a: fela 0.030 mg/kg + pembro 200 mg	job2's single selected record per cohort is not adopted; all competing records are retained and the choice is left unresolved.
SELECTED-cohort-response-measurements.tsv	NCT02723955||part 2a: fela 0.100 mg/kg + pembro 200 mg||om40	type=SECONDARY;denom=1;resolved_by=a-d	RETAINED_AS_ONE_MEMBER_OF_A_RELATED_SET__SELECTION_WITHDRAWN	NCT02723955||part 2a: fela 0.100 mg/kg + pembro 200 mg	job2's single selected record per cohort is not adopted; all competing records are retained and the choice is left unresolved.
SELECTED-cohort-response-measurements.tsv	NCT02723955||part 2a: fela 0.300 mg/kg + pembro 200 mg||om40	type=SECONDARY;denom=2;resolved_by=a-d	RETAINED_AS_ONE_MEMBER_OF_A_RELATED_SET__SELECTION_WITHDRAWN	NCT02723955||part 2a: fela 0.300 mg/kg + pembro 200 mg	job2's single selected record per cohort is not adopted; all competing records are retained and the choice is left unresolved.
SELECTED-cohort-response-measurements.tsv	NCT02723955||part 2a: fela 1.000 mg/kg + pembro 200 mg||om40	type=SECONDARY;denom=2;resolved_by=a-d	RETAINED_AS_ONE_MEMBER_OF_A_RELATED_SET__SELECTION_WITHDRAWN	NCT02723955||part 2a: fela 1.000 mg/kg + pembro 200 mg	job2's single selected record per cohort is not adopted; all competing records are retained and the choice is left unresolved.
SELECTED-cohort-response-measurements.tsv	NCT02723955||part 2a: fela 24 mg + 200 mg pembro + chemotherapy||om40	type=SECONDARY;denom=6;resolved_by=a-d	RETAINED_AS_ONE_MEMBER_OF_A_RELATED_SET__SELECTION_WITHDRAWN	NCT02723955||part 2a: fela 24 mg + 200 mg pembro + chemotherapy	job2's single selected record per cohort is not adopted; all competing records are retained and the choice is left unresolved.
SELECTED-cohort-response-measurements.tsv	NCT02723955||part 2a: fela 24 mg + bintrafusp alfa 2400 mg||om40	type=SECONDARY;denom=2;resolved_by=a-d	RETAINED_AS_ONE_MEMBER_OF_A_RELATED_SET__SELECTION_WITHDRAWN	NCT02723955||part 2a: fela 24 mg + bintrafusp alfa 2400 mg	job2's single selected record per cohort is not adopted; all competing records are retained and the choice is left unresolved.
SELECTED-cohort-response-measurements.tsv	NCT02723955||part 2a: fela 24 mg + chemotherapy||om40	type=SECONDARY;denom=2;resolved_by=a-d	RETAINED_AS_ONE_MEMBER_OF_A_RELATED_SET__SELECTION_WITHDRAWN	NCT02723955||part 2a: fela 24 mg + chemotherapy	job2's single selected record per cohort is not adopted; all competing records are retained and the choice is left unresolved.
SELECTED-cohort-response-measurements.tsv	NCT02723955||part 2a: fela 24 mg + dostarlimab 500 mg + cobolimab 300 mg||om40	type=SECONDARY;denom=0;resolved_by=a-d	RETAINED_AS_ONE_MEMBER_OF_A_RELATED_SET__SELECTION_WITHDRAWN	NCT02723955||part 2a: fela 24 mg + dostarlimab 500 mg + cobolimab 300 mg	job2's single selected record per cohort is not adopted; all competing records are retained and the choice is left unresolved.
