nct	canonical_payload	results_group_id	n_distinct_titles	titles
NCT02903914	ctg_results_bor_2014_2017.txt	OG004	2	part 1b: incb001158 50 mg + pembrolizumab|part 1c: incb001158 50 mg + pembrolizumab
NCT02903914	ctg_results_bor_2014_2017.txt	OG006	2	part 1b and part 3: incb001158 100 mg + pembrolizumab|part 1b: incb001158 100 mg + pembrolizumab
NCT02903914	ctg_results_bor_2014_2017.txt	OG007	2	part 1c: incb001158 50 mg + pembrolizumab|part 2: incb001158 100 mg
NCT02903914	ctg_results_bor_2014_2017.txt	OG008	2	part 1c and part 3, scchn: incb001158 100 mg + pembrolizumab|part 1c and part 3: incb001158 100 mg + pembrolizumab
NCT02548962	ctg_results_bor_2014_2017.txt	OG000	2	phase 1: dose finding (560 mg)|phase 1: dose finding (560mg)
NCT02548962	ctg_results_bor_2014_2017.txt	OG001	2	phase 1: dose finding (840 mg)|phase 1: dose finding (840mg)
NCT02735980	ctg_results_bor_2014_2017.txt	OG000	4	105 mg/m^2 prexasertib|40 mg/m2 prexasertib exploratory addendum|cohort 1 prexasertib (platinum sensitive disease)|prexasertib (platinum sensitive disease)
NCT02735980	ctg_results_bor_2014_2017.txt	OG001	2	cohort 2 prexasertib (platinum resistant disease)|prexasertib (platinum resistant disease)
NCT02735980	ctg_results_bor_2014_2017.txt	OG002	2	cohort 3 prexasertib exploratory(platinum sensitive disease)|prexasertib exploratory addendum (platinum sensitive disease)
NCT02600897	ctg_results_bor_2014_2017.txt	OG000	3	dose-escalation phase: 1.4 mg pola + 10 mg l + 1000 mg g in fl|dose-escalation phase: 1.4 mg pola + 20 mg l + 1000 mg g in fl|dose-escalation phase: 1.8 mg pola + 10 mg l + 375 mg r in dlbcl
NCT02600897	ctg_results_bor_2014_2017.txt	OG001	3	dose-escalation phase: 1.8 mg pola + 10 mg l + 1000 mg g in fl|dose-escalation phase: 1.8 mg pola + 15 mg l + 375 mg r in dlbcl|dose-escalation phase: 1.8 mg pola + 20 mg l + 375 mg r in dlbcl
NCT02600897	ctg_results_bor_2014_2017.txt	OG002	3	dose-escalation phase: 1.4 mg pola + 15 mg l + 1000 mg g in fl|dose-escalation phase: 1.8 mg pola + 20 mg l + 375 mg r in dlbcl|expansion phase: 1.4 mg pola + 20 mg l + 1000 mg g in fl
NCT02600897	ctg_results_bor_2014_2017.txt	OG003	2	dose-escalation phase: 1.4 mg pola + 20 mg l + 1000 mg g in fl|expansion phase: 1.8 mg pola + 20 mg l + 375 mg r in dlbcl
NCT02600897	ctg_results_bor_2014_2017.txt	OG004	2	dose-escalation phase: 1.8 mg pola + 10 mg l + 375 mg r in dlbcl|expansion phase: 1.4 mg pola + 20 mg l + 1000 mg g in fl
NCT02895360	ctg_results_bor_2014_2017.txt	OG000	5	30 mg/m2|30 mg/m2 cycle 1 day 1|mtd-determining population in phase 1|phase 1 - 30 mg/m2 cohort|phase 1- in the fap
NCT02895360	ctg_results_bor_2014_2017.txt	OG001	4	30 mg/m2 cycle 2 day 1|45 mg/m2|phase 1 - 45 mg/m2 cohort|phase 2a - patients with ovarian cancer in the fap
NCT02895360	ctg_results_bor_2014_2017.txt	OG002	4	45 mg/m2 cycle 1 day 1|70 mg/m2|phase 1 - 70 mg/m2 cohort|phase 2a - patients with ovarian cancer in the eep
NCT02895360	ctg_results_bor_2014_2017.txt	OG003	4	45 mg/m2 cycle 2 day 1|90 mg/m2|phase 1 - 90 mg/m2 cohort|phase 2a - patients with recurrent glioblastoma in the fap
NCT02895360	ctg_results_bor_2014_2017.txt	OG004	3	70 mg/m2 cycle 1 day 1|phase 2a - ovarian cancer cohort|phase 2a - patients with recurrent glioblastoma in the eep
NCT02895360	ctg_results_bor_2014_2017.txt	OG005	2	70 mg/m2 cycle 2 day 1|phase 2a - recurrent glioblastoma cohort
NCT02027376	ctg_results_bor_2014_2017.txt	OG000	2	lde225 (sonidegib) 400mg in combination with docetaxel|lde225 (sonidegib) in combination with docetaxel
NCT02834247	ctg_results_bor_2014_2017.txt	OG000	3	part 1: dose escalation participants|part 1: tak-659 60 mg + nivolumab 3 mg/kg|part 2: tak-659 80 mg + nivolumab 3 mg/kg (tnbc)
NCT02419417	ctg_results_bor_2014_2017.txt	OG000	2	bms-986158 0.75 mg|part 1 schedule a - bms-986158 0.75 mg
NCT02419417	ctg_results_bor_2014_2017.txt	OG001	2	bms-986158 1.25 mg|part 1 schedule a - bms-986158 1.25 mg
NCT02419417	ctg_results_bor_2014_2017.txt	OG002	2	bms-986158 2 mg|part 1 schedule a - bms-986158 2 mg
NCT02419417	ctg_results_bor_2014_2017.txt	OG003	2	bms-986158 3 mg|part 1 schedule a - bms-986158 3 mg
NCT02419417	ctg_results_bor_2014_2017.txt	OG004	2	bms-986158 4.5 mg|part 1 schedule a - bms-986158 4.5 mg
NCT02291614	ctg_results_bor_2014_2017.txt	OG000	2	amg 211 1600 μg/day for 28 days|amg 211 200 μg/day for 7/14 days
NCT02291614	ctg_results_bor_2014_2017.txt	OG001	2	amg 211 200 μg/day for 14 days|amg 211 3200 μg/day for 28 days
NCT02291614	ctg_results_bor_2014_2017.txt	OG002	2	amg 211 400 μg/day for 14 days|amg 211 6400 μg/day for 28 days
NCT02291614	ctg_results_bor_2014_2017.txt	OG003	2	amg 211 12,800 μg/day for 28 days|amg 211 800 μg/day for 14 days
NCT02291614	ctg_results_bor_2014_2017.txt	OG005	2	amg 211 1600 μg/day for 28 days|amg 211 3200 μg/day for 14 days
NCT02291614	ctg_results_bor_2014_2017.txt	OG006	2	amg 211 3200 μg/day for 14 days|amg 211 6400 μg/day for 14 days
NCT02509507	ctg_results_bor_2014_2017.txt	OG000	2	part 1: monotherapy group a|part 2: hormone receptor positive breast cancer (hrbc)
NCT02509507	ctg_results_bor_2014_2017.txt	OG001	2	part 1: monotherapy group b|part 2: triple negative breast cancer (tnbc)
NCT02509507	ctg_results_bor_2014_2017.txt	OG002	2	part 1: combination therapy group a|part 2: cutaneous squamous cell carcinoma (cscc)
NCT02509507	ctg_results_bor_2014_2017.txt	OG003	2	part 1: combination therapy group b|part 2: basal cell carcinoma (bcc)
NCT02509507	ctg_results_bor_2014_2017.txt	OG004	2	part 2: colorectal adenocarcinoma (crc)|part 2: hormone receptor positive breast cancer (hrbc)
NCT02848001	ctg_results_bor_2014_2017.txt	OG000	3	dose escalation (part a)|part a - 0.3 mg|part b - mds 3.6 mg + dex
NCT02848001	ctg_results_bor_2014_2017.txt	OG001	2	part a - 0.6 mg|part b - mds 3.0 mg
NCT02310321	ctg_results_bor_2014_2017.txt	OG000	2	phase 1: dose evaluation (dev)|phase 2: flt3-mutated aml
NCT02203604	ctg_results_bor_2014_2017.txt	OG000	2	objective response rate as determined by mwho criteria|treatment (aldesleukin, ipilimumab)
NCT02942264	ctg_results_bor_2014_2017.txt	OG000	3	all participants|arm 1 dose level 0 - (starting dose)|phase ii
NCT02733042	ctg_results_bor_2014_2017.txt	OG000	5	arm a: durvalumab + lenalidomide ± rituximab|arm a: durvalumab + lenalidomide â± rituximab|arm a: lenalidomide 10 mg|arm b: ibrutinib 420 mg|part 1, arm a: dur 1500 mg + len 20 mg
NCT02733042	ctg_results_bor_2014_2017.txt	OG001	4	arm a: lenalidomide 20 mg|arm b: durvalumab + ibrutinib|arm b: ibrutinib 560 mg|part 1, arm a: dur 1500 mg + len 20 mg + rit 375 mg/m2
NCT02733042	ctg_results_bor_2014_2017.txt	OG002	2	arm c: durvalumab + bendamustine ± rituximab|part 1, arm a: dur 1500 mg + len 10 mg + rit 375 mg/m2
NCT02733042	ctg_results_bor_2014_2017.txt	OG003	2	arm d: durvalumab monotherapy|part 1, arm b: dur 1500 mg + ibr 420 mg
NCT02867592	ctg_results_bor_2014_2017.txt	OG000	3	all pharmacokinetic patients|ewing's sarcoma|osteosarcoma
NCT02762981	ctg_results_bor_2014_2017.txt	OG000	3	gr h-score above the overall median|segment i: continuous dosing regimens|segment i: relacorilant 100 mg + nab-paclitaxel 60 mg/m^2 continuous dosing regimen
NCT02762981	ctg_results_bor_2014_2017.txt	OG001	3	gr h-score below the overall median|segment i: relacorilant 100 mg + nab-paclitaxel 80 mg/m^2 continuous dosing regimen|segment ii: intermittent dosing regimens
NCT02124772	ctg_results_bor_2014_2017.txt	OG000	5	part a - tmt 0.0125 mg/kg/day|part a, b, c and d - all participants with pk data|part c - tmt 0.025 mg/kg/day + 50% drb rp2d|tmt 0.0125 mg/kg/day|tmt 0.025 mg/kg/day + 50% drb rp2d
NCT02124772	ctg_results_bor_2014_2017.txt	OG001	4	part a - tmt 0.025 mg/kg/day|part c - tmt 0.025 mg/kg/day + 100% drb rp2d|tmt 0.025 mg/kg/day|tmt 0.025 mg/kg/day + 100% drb rp2d
NCT02124772	ctg_results_bor_2014_2017.txt	OG002	4	part a - tmt 0.032 mg/kg/day|part c - tmt 0.032 mg/kg/day + 100% drb rp2d|tmt 0.032 mg/kg/day|tmt 0.032 mg/kg/day + 100% drb rp2d
NCT02124772	ctg_results_bor_2014_2017.txt	OG003	3	part a - tmt 0.04 mg/kg/day|part d - lgg|tmt 0.04 mg/kg/day
NCT02124772	ctg_results_bor_2014_2017.txt	OG004	2	part b - neuroblastoma|part d - lch
NCT02124772	ctg_results_bor_2014_2017.txt	OG005	2	part b - lgg fusion|part d - all tumor types tmt 0.032 mg/kg/day + 100% drb rp2d
NCT02124772	ctg_results_bor_2014_2017.txt	OG006	2	part b - nf-1 with pn|part d - all tumor types tmt 0.025 mg/kg/day + 100% drb rp2d
NCT02124772	ctg_results_bor_2014_2017.txt	OG008	2	part b - all tumor types tmt 0.025 mg/kg/day|part c - tmt 0.025 mg/kg/day + 50% drb rp2d
NCT02124772	ctg_results_bor_2014_2017.txt	OG009	2	part c - tmt 0.025 mg/kg/day + 100% drb rp2d|part c - tmt 0.025 mg/kg/day + 50% drb rp2d
NCT02124772	ctg_results_bor_2014_2017.txt	OG010	2	part c - tmt 0.025 mg/kg/day + 100% drb rp2d|part c - tmt 0.032 mg/kg/day + 100% drb rp2d
NCT02124772	ctg_results_bor_2014_2017.txt	OG011	2	part c - tmt 0.032 mg/kg/day + 100% drb rp2d|part d - lgg
NCT02124772	ctg_results_bor_2014_2017.txt	OG012	2	part d - lch|part d - lgg
NCT02540291	ctg_results_bor_2014_2017.txt	OG000	2	e7046 125 mg|e7046: all participants
NCT02120469	ctg_results_bor_2014_2017.txt	OG000	2	dose level b1|treatment (everolimus, eribulin mesylate)
NCT02606305	ctg_results_bor_2014_2017.txt	OG000	6	dose escalation phase|mirvetuximab soravtansine 5 mg/kg + bevacizumab 15 mg/kg|regimen a dose escalation: mirvetuximab soravtansine 5 mg/kg + bevacizumab 15 mg/kg|regimen a dose expansion cohort 1: bevacizumab-naïve|regimen b dose escalation: mirvetuximab soravtansine 5 mg/kg + carboplatin auc4|regimen c dose escalation: mirvetuximab soravtansine 5 mg/kg + pld 30 mg/m^2
NCT02606305	ctg_results_bor_2014_2017.txt	OG001	6	dose expansion phase|mirvetuximab soravtansine 6 mg/kg + bevacizumab 15 mg/kg|regimen a dose escalation: mirvetuximab soravtansine 6 mg/kg + bevacizumab 15 mg/kg|regimen a dose expansion cohort 2: bevacizumab pre-treated|regimen b dose escalation: mirvetuximab soravtansine 5 mg/kg + carboplatin auc5|regimen c dose escalation: mirvetuximab soravtansine 5 mg/kg + pld 40 mg/m^2
NCT02606305	ctg_results_bor_2014_2017.txt	OG002	6	mirvetuximab soravtansine 5 mg/kg + carboplatin auc4|regimen a dose expansion cohort 1: bevacizumab-naïve|regimen a dose expansion cohort 3: pt-agnostic|regimen b dose escalation: mirvetuximab soravtansine 5 mg/kg + carboplatin auc4|regimen b dose escalation: mirvetuximab soravtansine 6 mg/kg + carboplatin auc5|regimen c dose escalation: mirvetuximab soravtansine 6 mg/kg + pld 40 mg/m^2
NCT02606305	ctg_results_bor_2014_2017.txt	OG003	5	mirvetuximab soravtansine 5 mg/kg + carboplatin auc5|regimen a dose expansion cohort 2: bevacizumab pre-treated|regimen b dose escalation: mirvetuximab soravtansine 5 mg/kg + carboplatin auc5|regimen d dose expansion: mirvetuximab soravtansine 6 mg/kg + pembrolizumab 200 mg|regimen e: mirvetuximab soravtansine + bevacizumab + carboplatin
NCT02606305	ctg_results_bor_2014_2017.txt	OG004	4	mirvetuximab soravtansine 6 mg/kg + carboplatin auc5|regimen a dose expansion cohort 3: pt-agnostic|regimen b dose escalation: mirvetuximab soravtansine 6 mg/kg + carboplatin auc5|regimen e: mirvetuximab soravtansine + bevacizumab + carboplatin
NCT02606305	ctg_results_bor_2014_2017.txt	OG005	4	mirvetuximab soravtansine 5 mg/kg + pld 30 mg/m^2|regimen b dose escalation: mirvetuximab soravtansine 5 mg/kg + carboplatin auc4|regimen c dose escalation: mirvetuximab soravtansine 5 mg/kg + pld 30 mg/m^2|regimen e: mirvetuximab soravtansine + bevacizumab + carboplatin
NCT02606305	ctg_results_bor_2014_2017.txt	OG006	3	mirvetuximab soravtansine 5 mg/kg + pld 40 mg/m^2|regimen b dose escalation: mirvetuximab soravtansine 5 mg/kg + carboplatin auc5|regimen c dose escalation: mirvetuximab soravtansine 5 mg/kg + pld 40 mg/m^2
NCT02606305	ctg_results_bor_2014_2017.txt	OG007	3	mirvetuximab soravtansine 6 mg/kg + pld 40 mg/m^2|regimen b dose escalation: mirvetuximab soravtansine 6 mg/kg + carboplatin auc5|regimen c dose escalation: mirvetuximab soravtansine 6 mg/kg + pld 40 mg/m^2
NCT02606305	ctg_results_bor_2014_2017.txt	OG008	3	mirvetuximab soravtansine 5 mg/kg + pembrolizumab 200 mg|regimen c dose escalation: mirvetuximab soravtansine 5 mg/kg + pld 30 mg/m^2|regimen d dose escalation: mirvetuximab soravtansine 5 mg/kg + pembrolizumab 200 mg
NCT02606305	ctg_results_bor_2014_2017.txt	OG009	3	mirvetuximab soravtansine 6 mg/kg + pembrolizumab 200 mg|regimen c dose escalation: mirvetuximab soravtansine 5 mg/kg + pld 40 mg/m^2|regimen d dose escalation: mirvetuximab soravtansine 6 mg/kg + pembrolizumab 200 mg
NCT02606305	ctg_results_bor_2014_2017.txt	OG010	2	mirvetuximab soravtansine + bevacizumab + carboplatin|regimen c dose escalation: mirvetuximab soravtansine 6 mg/kg + pld 40 mg/m^2
NCT02787642	ctg_results_bor_2014_2017.txt	OG000	2	all participants|olaparib 25mg + radiotherapy
NCT02611323	ctg_results_bor_2014_2017.txt	OG000	4	all fl participants: dose escalation|dlbcl: dose escalation: 1.8p+400v+375r|fl dose escalation: 1.4p+400v+1000g|fl dose escalation: 1.8p+800v+1000g
NCT02611323	ctg_results_bor_2014_2017.txt	OG001	4	all dlbcl participants: dose escalation|dlbcl dose escalation: 1.8p+600v+375r|fl dose escalation: 1.4p+200v+1000g|fl: dose expansion: 1.8p+800v+1000g
NCT02611323	ctg_results_bor_2014_2017.txt	OG002	3	dlbcl dose escalation: 1.8p+800v+375r|fl dose escalation: 1.4p+600v+1000g|fl dose escalation: 1.8p+400v+1000g
NCT02611323	ctg_results_bor_2014_2017.txt	OG003	3	dlbcl dose expansion: 1.8p+800v+375r|fl dose escalation: 1.4p+600v+1000g|fl dose escalation: 1.8p+400v+1000g
NCT02611323	ctg_results_bor_2014_2017.txt	OG006	2	dlbcl: dose escalation: 1.8p+400v+375r|fl: dose expansion: 1.8p+800v+1000g
NCT02611323	ctg_results_bor_2014_2017.txt	OG007	2	dlbcl dose escalation: 1.8p+600v+375r|dlbcl: dose escalation: 1.8p+400v+375r
NCT02611323	ctg_results_bor_2014_2017.txt	OG008	2	dlbcl dose escalation: 1.8p+600v+375r|dlbcl dose escalation: 1.8p+800v+375r
NCT02171260	ctg_results_bor_2014_2017.txt	OG000	3	part a1: all participants|part a1: eribulin mesylate 1.1 mg/m2|part a1: eribulin mesylate 1.1 mg/m^2
NCT02171260	ctg_results_bor_2014_2017.txt	OG001	2	part a1: eribulin mesylate 1.4 mg/m2|part a1: eribulin mesylate 1.4 mg/m^2
NCT02171260	ctg_results_bor_2014_2017.txt	OG002	2	part a1: eribulin mesylate 1.8 mg/m2|part a1: eribulin mesylate 1.8 mg/m^2
NCT02335983	ctg_results_bor_2014_2017.txt	OG000	2	carfilzomib 56 mg/m2|rrmm dose-evaluation: carfilzomib 56 mg/m2
NCT02335983	ctg_results_bor_2014_2017.txt	OG001	2	carfilzomib 70 mg/m2|rrmm dose-evaluation: carfilzomib 70 mg/m2
NCT02335983	ctg_results_bor_2014_2017.txt	OG003	2	ndmm dose-evaluation: carfilzomib 56/70 mg/m2|rrmm: combined carfilzomib 70 mg/m2
NCT02335983	ctg_results_bor_2014_2017.txt	OG004	2	ndmm dose-evaluation: carfilzomib 56/70 mg/m2|ndmm dose-expansion: carfilzomib 70 mg/m2
NCT02335983	ctg_results_bor_2014_2017.txt	OG005	2	ndmm dose-expansion: carfilzomib 56 mg/m2|ndmm dose-expansion: carfilzomib 70 mg/m2
NCT02302339	ctg_results_bor_2014_2017.txt	OG000	2	glembatumumab vedotin|glembatumumab vedotin and cdx-301
NCT02939183	ctg_results_bor_2014_2017.txt	OG000	3	all doses oprozomib ir + pomalidomide + dexamethasone|open-label roll-over|oprozomib ir 150 mg/day + dexamethsone
NCT02939183	ctg_results_bor_2014_2017.txt	OG001	2	all doses oprozomib gr + pomalidomide + dexamethasone|oprozomib gr 150 mg/day + dexamethasone
NCT02789345	ctg_results_bor_2014_2017.txt	OG000	3	arm a/cohort a: ramucirumab + osimertinib|arm a: ramucirumab + osimertinib|arm b: necitumumab + osimertinib
NCT02941926	ctg_results_bor_2014_2017.txt	OG000	2	primary resistance cohort|ribociclib + letrozole + goserelin/leuprolide
NCT02567799	ctg_results_bor_2014_2017.txt	OG000	2	bio 300 oral suspension (500 mg/day)|paclitaxel
NCT02567799	ctg_results_bor_2014_2017.txt	OG001	2	bio 300 oral suspension (1000 mg/day)|carboplatin
NCT02108964	ctg_results_bor_2014_2017.txt	OG000	2	egf816 150 mg (phase ii part)|egf816 75 mg (phase i part)
NCT02089334	ctg_results_bor_2014_2017.txt	OG000	4	125 mg/m^2 rx-0201 + everolimus (stage 1)|125 mg/m^2/ day rx-0201 plus everolimus (stage 1)|125 mg/m^2/day rx-0201 + everolimus (stage 1)|250 mg/m^2/day rx-0201 + everolimus (stage 2)
NCT02304458	ctg_results_bor_2014_2017.txt	OG002	2	part b1: 3 mg/kg nivolumab|part b: 3 mg/kg nivolumab
NCT02304458	ctg_results_bor_2014_2017.txt	OG003	2	part b2: 3 mg/kg nivolumab|part c: 1mg/kg nivolumab and 1mg/kg ipilimumab
NCT02304458	ctg_results_bor_2014_2017.txt	OG004	2	part b3: 3 mg/kg nivolumab|part c: 3mg/kg nivolumab and 1mg/kg ipilimumab
NCT02304458	ctg_results_bor_2014_2017.txt	OG005	2	part b4: 3 mg/kg nivolumab|part c pk: 3mg/kg nivolumab and 1mg/kg ipilimumab
NCT02304458	ctg_results_bor_2014_2017.txt	OG006	2	part b5: 3 mg/kg nivolumab|part d: 3mg/kg nivolumab and 1mg/kg ipilimumab
NCT02304458	ctg_results_bor_2014_2017.txt	OG007	2	part b6: 3 mg/kg nivolumab|part e: 1mg/kg nivolumab and 3mg/kg ipilimumab
NCT03271047	ctg_results_bor_2014_2017.txt	OG000	2	phase 1b: nivolumab+binimetinib|phase 2: nivolumab+binimetinib
NCT03271047	ctg_results_bor_2014_2017.txt	OG001	2	phase 1b: nivolumab+ipilimumab+binimetinib|phase 2: nivolumab+ipilimumab+binimetinib
NCT02296125	ctg_results_bor_2014_2017.txt	OG001	2	osimertinib 80 mg (china cohort)|soc egfr-tki (global cohort)
NCT02327078	ctg_results_bor_2014_2017.txt	OG000	5	phase 1, part 1: epacadostat 25 mg + nivolumab 3 mg|phase 1, part 2: epacadostat 100 mg + nivolumab 360 mg + 5-fu/platinum|phase 2: epacadostat 100 mg + nivolumab 240 in colorectal cancer|phase 2: epacadostat 100 mg + nivolumab 240/480 mg|phase 2: epacadostat 100/300 mg + nivolumab 240 mg
NCT02327078	ctg_results_bor_2014_2017.txt	OG001	4	phase 1, part 1: epacadostat 50 mg + nivolumab 3 mg|phase 1, part 2: epacadostat 100 mg + nivolumab 360 mg + pemetrexed/ platinum|phase 2: epacadostat 300 mg + nivolumab 240 mg|phase 2: epacadostat 300 mg + nivolumab 240 mg in dlbcl
NCT02327078	ctg_results_bor_2014_2017.txt	OG002	3	phase 1, part 1: epacadostat 100 mg + nivolumab 3 mg|phase 1, part 2: epacadostat 100 mg + nivolumab 360 mg + paclitaxel/ platinum|phase 2: epacadostat 100/300 mg + nivolumab 240 mg in melanoma(i/o naive)
NCT02327078	ctg_results_bor_2014_2017.txt	OG003	2	phase 1, part 1: epacadostat 300 mg + nivolumab 3 mg|phase 2 epacadostat 100mg + nivolumab 480 mg in melanoma (i/o relapsed)
NCT02327078	ctg_results_bor_2014_2017.txt	OG004	2	phase 1, part 2: epacadostat 100 mg + nivolumab 360 mg + 5-fu/platinum|phase 2 epacadostat 100mg + nivolumab 480 mg in melanoma (i/o refractory)
NCT02327078	ctg_results_bor_2014_2017.txt	OG005	2	phase 1, part 2: epacadostat 100 mg + nivolumab 360 mg + pemetrexed/ platinum|phase 2 epacadostat 100/300 mg + nivolumab 240 mg in nsclc
NCT02327078	ctg_results_bor_2014_2017.txt	OG006	2	phase 1, part 2: epacadostat 100 mg + nivolumab 360 mg + paclitaxel/ platinum|phase 2 epacadostat 100/300 mg + nivolumab 240 mg in ovarian cancer
NCT03176277	ctg_results_bor_2014_2017.txt	OG000	7	ono-7475 3 mg|ono-7475 3mg|ono-7475 6 mg + venetoclax|ono-7475 6 mg + venetoclax (all grade)|ono-7475 6mg + venetoclax|ono-7475 6mg + venetoclax (all grades)|ono-7475 6mg + venetoclax (part d)
NCT03176277	ctg_results_bor_2014_2017.txt	OG001	4	ono-7475 6 mg|ono-7475 6 mg + venetoclax (grade >/=3)|ono-7475 6mg|ono-7475 6mg + venetoclax (≥ grade 3)
NCT03176277	ctg_results_bor_2014_2017.txt	OG002	2	ono-7475 10 mg|ono-7475 10mg
NCT03176277	ctg_results_bor_2014_2017.txt	OG003	2	ono-7475 total (part a)|total
NCT03311334	ctg_results_bor_2014_2017.txt	OG000	3	phase 1b - arm 1|phase 1b - arm 2|phase 2 - ombipepimut-s + pembrolizumab
NCT02364609	ctg_results_bor_2014_2017.txt	OG001	2	arm ii (pemborlizumab, afatinib dimaleate)|arm ii (pembrolizumab, afatinib dimaleate)
NCT02315066	ctg_results_bor_2014_2017.txt	OG000	2	part a1: pf-04518600 0.01mg/kg|part b1: pf-04518600 0.1mg/kg + pf-05082566 20mg
NCT02315066	ctg_results_bor_2014_2017.txt	OG001	2	part a1: pf-04518600 0.1mg/kg|part b1: pf-04518600 0.3mg/kg + pf-05082566 20mg
NCT02315066	ctg_results_bor_2014_2017.txt	OG002	2	part a1: pf-04518600 0.3mg/kg|part b1: pf-04518600 0.3mg/kg + pf-05082566 100mg
NCT02315066	ctg_results_bor_2014_2017.txt	OG003	2	part a1: pf-04518600 1.5mg/kg|part b1: pf-04518600 1.0mg/kg + pf-05082566 100mg
NCT02315066	ctg_results_bor_2014_2017.txt	OG004	2	part a1: pf-04518600 3.0mg/kg|part b1: pf-04518600 3.0mg/kg + pf-05082566 100mg
NCT02315066	ctg_results_bor_2014_2017.txt	OG005	2	part a1: pf-04518600 10mg/kg|part b2: pf-04518600 30mg + pf-05082566 20mg
NCT03343054	ctg_results_bor_2014_2017.txt	OG000	2	dose escalation: talazoparib 0.75 mg|dose expansion: talazoparib 1.0 mg
NCT03132922	ctg_results_bor_2014_2017.txt	OG002	2	afamitresgene autoleucel group 3 + expansion|afamitresgene autoleucel, group 3 + expansion
NCT03132922	ctg_results_bor_2014_2017.txt	OG003	2	low dose radiation (ldr) in combination with afamitresgene autoleucel|substudy: low dose radiation (ldr) in combination with afamitresgene autoleucel
