nct	om_title	group_title	evaluable_n	era	family	n_arms_registered	n_results_groups_in_om	arm_set_type_state	registry_arm_types_in_record_verbatim	arm_link_state	arm_link_relation	arm_link_source	arm_link_source_locator	n_candidate_arms	candidate_arm_indices	candidate_arm_labels	candidate_arm_types_verbatim	bound_arm_index	bound_arm_label	bound_arm_registered_type_verbatim	downgraded_candidate_arm_index	downgraded_candidate_arm_label	downgraded_candidate_registered_type_verbatim	contrary_description_locator	contrary_description_evidence_excerpt	comparator_role	comparator_role_basis	comparator_role_identity_assumption	group_text_comparator_wording_unverified	source_join_verification	registry_type_statement	registry_type_statement_assumption	contested_flags	leaf_claim_state	leaf_claim_arm_label	leaf_claim_locator	leaf_claim_verification	leaf_claim_verification_before_downgrade	leaf_narrative_transformed_excerpt_not_parsed	leaf_excerpt_transform	leaf_excerpt_original_chars	leaf_excerpt_at_400_char_cap	sole_arm_multi_results_group_flag	v1_arm_link_state	v1_arm_link_evidence_code	v1_confirmed_registry_arm_label	v1_control_status	job3_control_status	disposition_vs_v1	group_description_transformed_excerpt	group_description_transform	group_description_original_chars
NCT03256344	Best Overall Response (BOR)	Talimogene Laherparepvec With Atezolizumab: Triple Negative Breast Cancer (TNBC)	5	2018_2021	bor	2	2	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL	LABEL_MATCH	LABEL_FIELD_MATCH_ONLY:LABEL_CASE_WS_FOLD	SOURCE_RECORD	protocolSection.armsInterventionsModule.armGroups[0].label	1	0	Talimogene Laherparepvec with Atezolizumab: Triple Negative Breast Cancer (TNBC)	EXPERIMENTAL	0	Talimogene Laherparepvec with Atezolizumab: Triple Negative Breast Cancer (TNBC)	EXPERIMENTAL						NOT_ESTABLISHED_IN_THIS_CACHE	bound arm 0 registered type EXPERIMENTAL (verbatim). A registered type of EXPERIMENTAL/OTHER is not evidence that this group had no comparator role; no comparator evidence exists in this cache either way			NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE	BOUND_ARM_REGISTERED_TYPE_IS_EXPERIMENTAL	ASSUMES_LABEL_FIELD_CORRESPONDENCE_IS_ARM_IDENTITY_UNPROVED		NO_LEAF									NO	CONFIRMED	LABEL_CASE_AND_WHITESPACE_ONLY	Talimogene Laherparepvec with Atezolizumab: Triple Negative Breast Cancer (TNBC)	NOT_CONTROL_CONFIRMED	NOT_CONTROL	CHANGED_CLASS:NOT_CONTROL_ASSERTED->NOT_ESTABLISHED	Participants with TNBC with liver metastases were administered intrahepatic injection of talimogene laherparepvec into liver metastases via guided injection (either ultrasound or computerized tomography) on Day 1 of each cycle for a maximum of 12 cycles, where each cycle was 21 days. Participants were administered 10\^6 plaque-forming units/milliliter (PFU/mL) on Day 1 of Cycle 1 and 10\^8 PFU/mL 	NEWLINE_TO_SPACE;CUT_AT_400_CHARS;TSV_WRITE_NORMALISES_TAB_AND_NEWLINE;ORIGINAL_RETRIEVABLE_ONLY_VIA_the cached source record	541
NCT03256344	Best Overall Response (BOR)	Talimogene Laherparepvec With Atezolizumab: Colorectal Cancer (CRC)	5	2018_2021	bor	2	2	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL	LABEL_MATCH	LABEL_FIELD_MATCH_ONLY:LABEL_CASE_WS_FOLD	SOURCE_RECORD	protocolSection.armsInterventionsModule.armGroups[1].label	1	1	Talimogene Laherparepvec with Atezolizumab: Colorectal Cancer (CRC)	EXPERIMENTAL	1	Talimogene Laherparepvec with Atezolizumab: Colorectal Cancer (CRC)	EXPERIMENTAL						NOT_ESTABLISHED_IN_THIS_CACHE	bound arm 1 registered type EXPERIMENTAL (verbatim). A registered type of EXPERIMENTAL/OTHER is not evidence that this group had no comparator role; no comparator evidence exists in this cache either way			NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE	BOUND_ARM_REGISTERED_TYPE_IS_EXPERIMENTAL	ASSUMES_LABEL_FIELD_CORRESPONDENCE_IS_ARM_IDENTITY_UNPROVED		NO_LEAF									NO	CONFIRMED	LABEL_CASE_AND_WHITESPACE_ONLY	Talimogene Laherparepvec with Atezolizumab: Colorectal Cancer (CRC)	NOT_CONTROL_CONFIRMED	NOT_CONTROL	CHANGED_CLASS:NOT_CONTROL_ASSERTED->NOT_ESTABLISHED	Participants with CRC with liver metastases were administered intrahepatic injection of talimogene laherparepvec into liver metastases via guided injection (either ultrasound or computerized tomography) on Day 1 of each cycle for a maximum of 12 cycles, where each cycle was 21 days. Participants were administered 10\^6 PFU/mL on Day 1 of Cycle 1 and 10\^8 PFU/mL on Day 1 of each cycle thereafter. 	NEWLINE_TO_SPACE;CUT_AT_400_CHARS;TSV_WRITE_NORMALISES_TAB_AND_NEWLINE;ORIGINAL_RETRIEVABLE_ONLY_VIA_the cached source record	506
NCT04306900	Best Response (BOR)	Cohort 1 - Safety Lead-in (TTX-030 + Budigalimab + mFOLFOX6)	6	2018_2021	bor	8	11	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS	DELIVERED_LEAF:LEAF-QD-group3.tsv	LEAF-OUT/LEAF-QD-group3.tsv:line 62; candidate protocolSection.armsInterventionsModule.armGroups[0].label	1	0	Combo 1	EXPERIMENTAL									UNKNOWN_IN_THIS_CACHE	no source-field-matched arm link and no comparator wording in the group record			NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED		LEAF_LABEL_RESOLVES_UNIQUELY	Combo 1	LEAF-OUT/LEAF-QD-group3.tsv:line 62	RETAINED_UNVERIFIED_WITH_LOCATOR		armGroups[0].interventionNames / .description regimen composition	NEWLINE_TO_SPACE;CUT_AT_400_CHARS;TSV_WRITE_NORMALISES_TAB_AND_NEWLINE;ORIGINAL_RETRIEVABLE_ONLY_VIA_leaf_claim_locator	65	NO	NO	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Combo 1	NOT_CONTROL_CONFIRMED	UNKNOWN	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN	Participants in Cohort 1 were administered IV TTX-030 at a loading dose of 40 mg/kg 7 days before Cycle 1 Day 1 followed by treatment with 20 mg/kg Q2W on Days 1 and 15, plus budigalimab at a dose of 500 mg (Q4W) on Day 1 plus mFOLFOX6 over 48 hours (Q2W) on Day 1 and 15 of each 28-day cycle.	NEWLINE_TO_SPACE;CUT_AT_400_CHARS;TSV_WRITE_NORMALISES_TAB_AND_NEWLINE;ORIGINAL_RETRIEVABLE_ONLY_VIA_the cached source record	293
NCT04306900	Best Response (BOR)	Cohort 3B - Gastric (TTX-030 + Budigalimab + mFOLFOX6)	39	2018_2021	bor	8	11	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS	DELIVERED_LEAF:LEAF-QD-group3.tsv	LEAF-OUT/LEAF-QD-group3.tsv:line 68; candidate protocolSection.armsInterventionsModule.armGroups[0].label	1	0	Combo 1	EXPERIMENTAL									UNKNOWN_IN_THIS_CACHE	no source-field-matched arm link and no comparator wording in the group record			NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED		LEAF_LABEL_RESOLVES_UNIQUELY	Combo 1	LEAF-OUT/LEAF-QD-group3.tsv:line 68	RETAINED_UNVERIFIED_WITH_LOCATOR		armGroups[0].interventionNames / .description regimen composition	NEWLINE_TO_SPACE;CUT_AT_400_CHARS;TSV_WRITE_NORMALISES_TAB_AND_NEWLINE;ORIGINAL_RETRIEVABLE_ONLY_VIA_leaf_claim_locator	65	NO	NO	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Combo 1	NOT_CONTROL_CONFIRMED	UNKNOWN	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN	Participants in Cohort 3B were administered IV TTX-030 at a loading dose of 40 mg/kg 7 days before Cycle 1 Day 1 followed by treatment with 20 mg/kg Q2W on Days 1 and 15, plus budigalimab at a dose of 500 mg (Q4W) on Day 1 plus mFOLFOX6 over 48 hours (Q2W) on Day 1 and 15 of each 28-day cycle.	NEWLINE_TO_SPACE;CUT_AT_400_CHARS;TSV_WRITE_NORMALISES_TAB_AND_NEWLINE;ORIGINAL_RETRIEVABLE_ONLY_VIA_the cached source record	294
NCT04306900	Best Response (BOR)	Cohort 12 - Gastric (Budigalimab + mFOLFOX6)	23	2018_2021	bor	8	11	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS	DELIVERED_LEAF:LEAF-QD-group3.tsv	LEAF-OUT/LEAF-QD-group3.tsv:line 65; candidate protocolSection.armsInterventionsModule.armGroups[7].label	1	7	Combo 8	EXPERIMENTAL									UNKNOWN_IN_THIS_CACHE	no source-field-matched arm link and no comparator wording in the group record			NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED		LEAF_LABEL_RESOLVES_UNIQUELY	Combo 8	LEAF-OUT/LEAF-QD-group3.tsv:line 65	RETAINED_UNVERIFIED_WITH_LOCATOR		armGroups[7].interventionNames / .description regimen composition	NEWLINE_TO_SPACE;CUT_AT_400_CHARS;TSV_WRITE_NORMALISES_TAB_AND_NEWLINE;ORIGINAL_RETRIEVABLE_ONLY_VIA_leaf_claim_locator	65	NO	NO	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Combo 8	NOT_CONTROL_CONFIRMED	UNKNOWN	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN	Participants in Cohort 12 were administered IV budigalimab at a dose of 500 mg (Q4W) on Day 1 plus mFOLFOX6 over 48 hours (Q2W) on Day 1 and 15 of each 28-day cycle.	NEWLINE_TO_SPACE;CUT_AT_400_CHARS;TSV_WRITE_NORMALISES_TAB_AND_NEWLINE;ORIGINAL_RETRIEVABLE_ONLY_VIA_the cached source record	165
NCT04306900	Best Response (BOR)	Cohort 3A - Gastric (TTX-030 + mFOLFOX6)	4	2018_2021	bor	8	11	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS	DELIVERED_LEAF:LEAF-QD-group3.tsv	LEAF-OUT/LEAF-QD-group3.tsv:line 67; candidate protocolSection.armsInterventionsModule.armGroups[2].label	1	2	Combo 3	EXPERIMENTAL									UNKNOWN_IN_THIS_CACHE	no source-field-matched arm link and no comparator wording in the group record			NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED		LEAF_LABEL_RESOLVES_UNIQUELY	Combo 3	LEAF-OUT/LEAF-QD-group3.tsv:line 67	RETAINED_UNVERIFIED_WITH_LOCATOR		armGroups[2].interventionNames / .description regimen composition	NEWLINE_TO_SPACE;CUT_AT_400_CHARS;TSV_WRITE_NORMALISES_TAB_AND_NEWLINE;ORIGINAL_RETRIEVABLE_ONLY_VIA_leaf_claim_locator	65	NO	NO	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Combo 3	NOT_CONTROL_CONFIRMED	UNKNOWN	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN	Participants in Cohort 3A were administered IV TTX-030 at a loading dose of 40 mg/kg 7 days before Cycle 1 Day 1 followed by treatment with 20 mg/kg Q2W on Days 1 and 15 plus mFOLFOX6 over 48 hours (Q2W) on Day 1 and 15 of each 28-day cycle.	NEWLINE_TO_SPACE;CUT_AT_400_CHARS;TSV_WRITE_NORMALISES_TAB_AND_NEWLINE;ORIGINAL_RETRIEVABLE_ONLY_VIA_the cached source record	241
NCT04306900	Best Response (BOR)	Cohort 2 - mCRPC (TTX-030 + Budigalimab + Docetaxel)	7	2018_2021	bor	8	11	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS	DELIVERED_LEAF:LEAF-QD-group3.tsv	LEAF-OUT/LEAF-QD-group3.tsv:line 66; candidate protocolSection.armsInterventionsModule.armGroups[1].label	1	1	Combo 2	EXPERIMENTAL									UNKNOWN_IN_THIS_CACHE	no source-field-matched arm link and no comparator wording in the group record			NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED		LEAF_LABEL_RESOLVES_UNIQUELY	Combo 2	LEAF-OUT/LEAF-QD-group3.tsv:line 66	RETAINED_UNVERIFIED_WITH_LOCATOR		armGroups[1].interventionNames / .description regimen composition	NEWLINE_TO_SPACE;CUT_AT_400_CHARS;TSV_WRITE_NORMALISES_TAB_AND_NEWLINE;ORIGINAL_RETRIEVABLE_ONLY_VIA_leaf_claim_locator	65	NO	NO	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Combo 2	NOT_CONTROL_CONFIRMED	UNKNOWN	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN	Participants in Safety Lead-in Cohort 2 were administered IV TTX-030 at a loading dose of 40 mg/kg 7 days before Cycle 1 Day 1 followed by treatment with 30 mg/kg Q3W plus budigalimab 375mg Q3W plus docetaxel at a dose of 75 mg/m2 Q3W on Day 1 of each 21-day treatment cycle.	NEWLINE_TO_SPACE;CUT_AT_400_CHARS;TSV_WRITE_NORMALISES_TAB_AND_NEWLINE;ORIGINAL_RETRIEVABLE_ONLY_VIA_the cached source record	275
NCT04306900	Best Response (BOR)	Cohort 9 - Pancreatic (TTX-030 + Budigalimab + Gemcitabine + Nab-Paclitaxel)	25	2018_2021	bor	8	11	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS	DELIVERED_LEAF:LEAF-QD-group3.tsv	LEAF-OUT/LEAF-QD-group3.tsv:line 72; candidate protocolSection.armsInterventionsModule.armGroups[5].label	1	5	Combo 6	EXPERIMENTAL									UNKNOWN_IN_THIS_CACHE	no source-field-matched arm link and no comparator wording in the group record			NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED		LEAF_LABEL_RESOLVES_UNIQUELY	Combo 6	LEAF-OUT/LEAF-QD-group3.tsv:line 72	RETAINED_UNVERIFIED_WITH_LOCATOR		armGroups[5].interventionNames / .description regimen composition	NEWLINE_TO_SPACE;CUT_AT_400_CHARS;TSV_WRITE_NORMALISES_TAB_AND_NEWLINE;ORIGINAL_RETRIEVABLE_ONLY_VIA_leaf_claim_locator	65	NO	NO	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Combo 6	NOT_CONTROL_CONFIRMED	UNKNOWN	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN	Participants in Cohort 9 were administered IV TTX-030 at a loading dose of 40 mg/kg 7 days before Cycle 1 Day 1 followed by treatment with 20 mg/kg Q2W on Days 1 and 15 plus budigalimab at a dose of 500 mg (Q4W) on Day 1 plus gemcitabine 1000 mg/m2 + nab-paclitaxel 125 mg/m2 on Days 1, 8, and 15 each 28-day cycle.	NEWLINE_TO_SPACE;CUT_AT_400_CHARS;TSV_WRITE_NORMALISES_TAB_AND_NEWLINE;ORIGINAL_RETRIEVABLE_ONLY_VIA_the cached source record	315
NCT04306900	Best Response (BOR)	Cohort 11 - Pancreatic (TTX-030 + Gemcitabine + Nab-Paclitaxel)	17	2018_2021	bor	8	11	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS	DELIVERED_LEAF:LEAF-QD-group3.tsv	LEAF-OUT/LEAF-QD-group3.tsv:line 64; candidate protocolSection.armsInterventionsModule.armGroups[6].label	1	6	Combo 7	EXPERIMENTAL									UNKNOWN_IN_THIS_CACHE	no source-field-matched arm link and no comparator wording in the group record			NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED		LEAF_LABEL_RESOLVES_UNIQUELY	Combo 7	LEAF-OUT/LEAF-QD-group3.tsv:line 64	RETAINED_UNVERIFIED_WITH_LOCATOR		armGroups[6].interventionNames / .description regimen composition	NEWLINE_TO_SPACE;CUT_AT_400_CHARS;TSV_WRITE_NORMALISES_TAB_AND_NEWLINE;ORIGINAL_RETRIEVABLE_ONLY_VIA_leaf_claim_locator	65	NO	NO	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Combo 7	NOT_CONTROL_CONFIRMED	UNKNOWN	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN	Participants in Cohort 11 were administered IV TTX-030 at a loading dose of 40 mg/kg 7 days before Cycle 1 Day 1 followed by treatment with 20 mg/kg Q2W on Days 1 and 15 plus gemcitabine 1000 mg/m2 + nab-paclitaxel 125 mg/m2 on Days 1, 8, and 15 each 28-day cycle.	NEWLINE_TO_SPACE;CUT_AT_400_CHARS;TSV_WRITE_NORMALISES_TAB_AND_NEWLINE;ORIGINAL_RETRIEVABLE_ONLY_VIA_the cached source record	264
NCT04306900	Best Response (BOR)	Cohort 4 - CRC (TTX-030 + Budigalimab)	11	2018_2021	bor	8	11	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS	DELIVERED_LEAF:LEAF-QD-group3.tsv	LEAF-OUT/LEAF-QD-group3.tsv:line 69; candidate protocolSection.armsInterventionsModule.armGroups[4].label	1	4	Combo 5	EXPERIMENTAL									UNKNOWN_IN_THIS_CACHE	no source-field-matched arm link and no comparator wording in the group record			NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED		LEAF_LABEL_RESOLVES_UNIQUELY	Combo 5	LEAF-OUT/LEAF-QD-group3.tsv:line 69	RETAINED_UNVERIFIED_WITH_LOCATOR		armGroups[4].interventionNames / .description regimen composition	NEWLINE_TO_SPACE;CUT_AT_400_CHARS;TSV_WRITE_NORMALISES_TAB_AND_NEWLINE;ORIGINAL_RETRIEVABLE_ONLY_VIA_leaf_claim_locator	65	NO	NO	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Combo 5	NOT_CONTROL_CONFIRMED	UNKNOWN	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN	Participants in Cohort 4 were administered IV TTX-030 at a loading dose of 40 mg/kg 7 days before Cycle 1 Day 1 followed by treatment with 30 mg/kg Q3W plus budigalimab at a dose of 375 mg Q3W on Day 1 of each 21-day treatment cycle.	NEWLINE_TO_SPACE;CUT_AT_400_CHARS;TSV_WRITE_NORMALISES_TAB_AND_NEWLINE;ORIGINAL_RETRIEVABLE_ONLY_VIA_the cached source record	233
NCT04306900	Best Response (BOR)	Cohort 6 - HNSCC (TTX-030 + Budigalimab)	4	2018_2021	bor	8	11	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS	DELIVERED_LEAF:LEAF-QD-group3.tsv	LEAF-OUT/LEAF-QD-group3.tsv:line 70; candidate protocolSection.armsInterventionsModule.armGroups[4].label	1	4	Combo 5	EXPERIMENTAL									UNKNOWN_IN_THIS_CACHE	no source-field-matched arm link and no comparator wording in the group record			NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED		LEAF_LABEL_RESOLVES_UNIQUELY	Combo 5	LEAF-OUT/LEAF-QD-group3.tsv:line 70	RETAINED_UNVERIFIED_WITH_LOCATOR		armGroups[4].interventionNames / .description regimen composition	NEWLINE_TO_SPACE;CUT_AT_400_CHARS;TSV_WRITE_NORMALISES_TAB_AND_NEWLINE;ORIGINAL_RETRIEVABLE_ONLY_VIA_leaf_claim_locator	65	NO	NO	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Combo 5	NOT_CONTROL_CONFIRMED	UNKNOWN	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN	Participants in Cohort 6 were administered IV TTX-030 at a loading dose of 40 mg/kg 7 days before Cycle 1 Day 1 followed by treatment with 30 mg/kg Q3W plus budigalimab at a dose of 375 mg Q3W on Day 1 of each 21-day treatment cycle.	NEWLINE_TO_SPACE;CUT_AT_400_CHARS;TSV_WRITE_NORMALISES_TAB_AND_NEWLINE;ORIGINAL_RETRIEVABLE_ONLY_VIA_the cached source record	233
NCT04306900	Best Response (BOR)	Cohort 8 - GEC (TTX-030 + Budigalimab)	18	2018_2021	bor	8	11	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS	DELIVERED_LEAF:LEAF-QD-group3.tsv	LEAF-OUT/LEAF-QD-group3.tsv:line 71; candidate protocolSection.armsInterventionsModule.armGroups[4].label	1	4	Combo 5	EXPERIMENTAL									UNKNOWN_IN_THIS_CACHE	no source-field-matched arm link and no comparator wording in the group record			NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED		LEAF_LABEL_RESOLVES_UNIQUELY	Combo 5	LEAF-OUT/LEAF-QD-group3.tsv:line 71	RETAINED_UNVERIFIED_WITH_LOCATOR		armGroups[4].interventionNames / .description regimen composition	NEWLINE_TO_SPACE;CUT_AT_400_CHARS;TSV_WRITE_NORMALISES_TAB_AND_NEWLINE;ORIGINAL_RETRIEVABLE_ONLY_VIA_leaf_claim_locator	65	NO	NO	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Combo 5	NOT_CONTROL_CONFIRMED	UNKNOWN	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN	Participants in Cohort 8 were administered IV TTX-030 at a loading dose of 40 mg/kg 7 days before Cycle 1 Day 1 followed by treatment with 30 mg/kg Q3W plus budigalimab at a dose of 375 mg Q3W on Day 1 of each 21-day treatment cycle.	NEWLINE_TO_SPACE;CUT_AT_400_CHARS;TSV_WRITE_NORMALISES_TAB_AND_NEWLINE;ORIGINAL_RETRIEVABLE_ONLY_VIA_the cached source record	233
