nct_id	payload_shard	om_index	om_title	group_id	group_title	class_index	class_title	category_index	category_title	category_value_raw	category_value_is_integer	category_value_int	producer_label_assigned	producer_kept	reported_denominator_participants	denominator_units_available	source_pointer
NCT02829723	ctg_results_bor_2014_2017	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG007	Phase I: BLZ945 300 mg 4d on/10d Off QD	0		0	Complete Response (irCR)	0	yes	0	CR	yes	8	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: classes[0] :: categories[0] :: groups[OG007]
NCT02829723	ctg_results_bor_2014_2017	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG007	Phase I: BLZ945 300 mg 4d on/10d Off QD	0		1	Partial Response (irPR)	0	yes	0	PR	yes	8	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: classes[0] :: categories[1] :: groups[OG007]
NCT02829723	ctg_results_bor_2014_2017	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG007	Phase I: BLZ945 300 mg 4d on/10d Off QD	0		2	Stable Disease (irSD)	4	yes	4	SD	yes	8	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: classes[0] :: categories[2] :: groups[OG007]
NCT02829723	ctg_results_bor_2014_2017	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG007	Phase I: BLZ945 300 mg 4d on/10d Off QD	0		3	Progressive Disease (irPD)	4	yes	4	PD	yes	8	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: classes[0] :: categories[3] :: groups[OG007]
NCT02829723	ctg_results_bor_2014_2017	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG007	Phase I: BLZ945 300 mg 4d on/10d Off QD	0		4	Unknown	0	yes	0	NONE	no	8	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: classes[0] :: categories[4] :: groups[OG007]
NCT02829723	ctg_results_bor_2014_2017	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG008	Phase I: BLZ945 600 mg 4d on/10d Off QD	0		0	Complete Response (irCR)	0	yes	0	CR	yes	8	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: classes[0] :: categories[0] :: groups[OG008]
NCT02829723	ctg_results_bor_2014_2017	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG008	Phase I: BLZ945 600 mg 4d on/10d Off QD	0		1	Partial Response (irPR)	0	yes	0	PR	yes	8	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: classes[0] :: categories[1] :: groups[OG008]
NCT02829723	ctg_results_bor_2014_2017	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG008	Phase I: BLZ945 600 mg 4d on/10d Off QD	0		2	Stable Disease (irSD)	3	yes	3	SD	yes	8	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: classes[0] :: categories[2] :: groups[OG008]
NCT02829723	ctg_results_bor_2014_2017	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG008	Phase I: BLZ945 600 mg 4d on/10d Off QD	0		3	Progressive Disease (irPD)	4	yes	4	PD	yes	8	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: classes[0] :: categories[3] :: groups[OG008]
NCT02829723	ctg_results_bor_2014_2017	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG008	Phase I: BLZ945 600 mg 4d on/10d Off QD	0		4	Unknown	1	yes	1	NONE	no	8	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: classes[0] :: categories[4] :: groups[OG008]
NCT02829723	ctg_results_bor_2014_2017	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG009	Phase I: BLZ945 800 mg 4d on/10d Off QD	0		0	Complete Response (irCR)	0	yes	0	CR	yes	5	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: classes[0] :: categories[0] :: groups[OG009]
NCT02829723	ctg_results_bor_2014_2017	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG009	Phase I: BLZ945 800 mg 4d on/10d Off QD	0		1	Partial Response (irPR)	0	yes	0	PR	yes	5	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: classes[0] :: categories[1] :: groups[OG009]
NCT02829723	ctg_results_bor_2014_2017	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG009	Phase I: BLZ945 800 mg 4d on/10d Off QD	0		2	Stable Disease (irSD)	2	yes	2	SD	yes	5	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: classes[0] :: categories[2] :: groups[OG009]
NCT02829723	ctg_results_bor_2014_2017	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG009	Phase I: BLZ945 800 mg 4d on/10d Off QD	0		3	Progressive Disease (irPD)	3	yes	3	PD	yes	5	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: classes[0] :: categories[3] :: groups[OG009]
NCT02829723	ctg_results_bor_2014_2017	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG009	Phase I: BLZ945 800 mg 4d on/10d Off QD	0		4	Unknown	0	yes	0	NONE	no	5	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: classes[0] :: categories[4] :: groups[OG009]
NCT02829723	ctg_results_bor_2014_2017	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG010	Phase I: BLZ945 1200 mg 4d on/10d Off QD	0		0	Complete Response (irCR)	0	yes	0	CR	yes	7	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: classes[0] :: categories[0] :: groups[OG010]
NCT02829723	ctg_results_bor_2014_2017	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG010	Phase I: BLZ945 1200 mg 4d on/10d Off QD	0		1	Partial Response (irPR)	0	yes	0	PR	yes	7	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: classes[0] :: categories[1] :: groups[OG010]
NCT02829723	ctg_results_bor_2014_2017	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG010	Phase I: BLZ945 1200 mg 4d on/10d Off QD	0		2	Stable Disease (irSD)	2	yes	2	SD	yes	7	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: classes[0] :: categories[2] :: groups[OG010]
NCT02829723	ctg_results_bor_2014_2017	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG010	Phase I: BLZ945 1200 mg 4d on/10d Off QD	0		3	Progressive Disease (irPD)	4	yes	4	PD	yes	7	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: classes[0] :: categories[3] :: groups[OG010]
NCT02829723	ctg_results_bor_2014_2017	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG010	Phase I: BLZ945 1200 mg 4d on/10d Off QD	0		4	Unknown	1	yes	1	NONE	no	7	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: classes[0] :: categories[4] :: groups[OG010]
NCT02829723	ctg_results_bor_2014_2017	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG012	Phase I: BLZ945 600 mg Q1W BID	0		0	Complete Response (irCR)	0	yes	0	CR	yes	1	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: classes[0] :: categories[0] :: groups[OG012]
NCT02829723	ctg_results_bor_2014_2017	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG012	Phase I: BLZ945 600 mg Q1W BID	0		1	Partial Response (irPR)	0	yes	0	PR	yes	1	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: classes[0] :: categories[1] :: groups[OG012]
NCT02829723	ctg_results_bor_2014_2017	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG012	Phase I: BLZ945 600 mg Q1W BID	0		2	Stable Disease (irSD)	0	yes	0	SD	yes	1	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: classes[0] :: categories[2] :: groups[OG012]
NCT02829723	ctg_results_bor_2014_2017	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG012	Phase I: BLZ945 600 mg Q1W BID	0		3	Progressive Disease (irPD)	1	yes	1	PD	yes	1	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: classes[0] :: categories[3] :: groups[OG012]
NCT02829723	ctg_results_bor_2014_2017	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG012	Phase I: BLZ945 600 mg Q1W BID	0		4	Unknown	0	yes	0	NONE	no	1	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: classes[0] :: categories[4] :: groups[OG012]
NCT02829723	ctg_results_bor_2014_2017	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG013	Phase I: BLZ945 600 mg 4d on/10d Off BID	0		0	Complete Response (irCR)	0	yes	0	CR	yes	3	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: classes[0] :: categories[0] :: groups[OG013]
NCT02829723	ctg_results_bor_2014_2017	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG013	Phase I: BLZ945 600 mg 4d on/10d Off BID	0		1	Partial Response (irPR)	0	yes	0	PR	yes	3	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: classes[0] :: categories[1] :: groups[OG013]
NCT02829723	ctg_results_bor_2014_2017	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG013	Phase I: BLZ945 600 mg 4d on/10d Off BID	0		2	Stable Disease (irSD)	1	yes	1	SD	yes	3	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: classes[0] :: categories[2] :: groups[OG013]
NCT02829723	ctg_results_bor_2014_2017	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG013	Phase I: BLZ945 600 mg 4d on/10d Off BID	0		3	Progressive Disease (irPD)	2	yes	2	PD	yes	3	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: classes[0] :: categories[3] :: groups[OG013]
NCT02829723	ctg_results_bor_2014_2017	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG013	Phase I: BLZ945 600 mg 4d on/10d Off BID	0		4	Unknown	0	yes	0	NONE	no	3	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: classes[0] :: categories[4] :: groups[OG013]
NCT02829723	ctg_results_bor_2014_2017	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG014	Phase I: BLZ945 150 mg Q1W QD + PDR001 400 mg Q4W	0		0	Complete Response (irCR)	0	yes	0	CR	yes	4	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: classes[0] :: categories[0] :: groups[OG014]
NCT02829723	ctg_results_bor_2014_2017	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG014	Phase I: BLZ945 150 mg Q1W QD + PDR001 400 mg Q4W	0		1	Partial Response (irPR)	0	yes	0	PR	yes	4	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: classes[0] :: categories[1] :: groups[OG014]
NCT02829723	ctg_results_bor_2014_2017	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG014	Phase I: BLZ945 150 mg Q1W QD + PDR001 400 mg Q4W	0		2	Stable Disease (irSD)	3	yes	3	SD	yes	4	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: classes[0] :: categories[2] :: groups[OG014]
NCT02829723	ctg_results_bor_2014_2017	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG014	Phase I: BLZ945 150 mg Q1W QD + PDR001 400 mg Q4W	0		3	Progressive Disease (irPD)	1	yes	1	PD	yes	4	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: classes[0] :: categories[3] :: groups[OG014]
NCT02829723	ctg_results_bor_2014_2017	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG014	Phase I: BLZ945 150 mg Q1W QD + PDR001 400 mg Q4W	0		4	Unknown	0	yes	0	NONE	no	4	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: classes[0] :: categories[4] :: groups[OG014]
NCT02829723	ctg_results_bor_2014_2017	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG015	Phase I: BLZ945 300 mg Q1W QD + PDR001 400 mg Q4W	0		0	Complete Response (irCR)	0	yes	0	CR	yes	5	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: classes[0] :: categories[0] :: groups[OG015]
NCT02829723	ctg_results_bor_2014_2017	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG015	Phase I: BLZ945 300 mg Q1W QD + PDR001 400 mg Q4W	0		1	Partial Response (irPR)	0	yes	0	PR	yes	5	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: classes[0] :: categories[1] :: groups[OG015]
NCT02829723	ctg_results_bor_2014_2017	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG015	Phase I: BLZ945 300 mg Q1W QD + PDR001 400 mg Q4W	0		2	Stable Disease (irSD)	2	yes	2	SD	yes	5	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: classes[0] :: categories[2] :: groups[OG015]
NCT02829723	ctg_results_bor_2014_2017	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG015	Phase I: BLZ945 300 mg Q1W QD + PDR001 400 mg Q4W	0		3	Progressive Disease (irPD)	3	yes	3	PD	yes	5	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: classes[0] :: categories[3] :: groups[OG015]
NCT02829723	ctg_results_bor_2014_2017	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG015	Phase I: BLZ945 300 mg Q1W QD + PDR001 400 mg Q4W	0		4	Unknown	0	yes	0	NONE	no	5	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: classes[0] :: categories[4] :: groups[OG015]
NCT02829723	ctg_results_bor_2014_2017	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG016	Phase I: BLZ945 600 mg Q1W QD + PDR001 400 mg Q4W	0		0	Complete Response (irCR)	0	yes	0	CR	yes	7	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: classes[0] :: categories[0] :: groups[OG016]
NCT02829723	ctg_results_bor_2014_2017	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG016	Phase I: BLZ945 600 mg Q1W QD + PDR001 400 mg Q4W	0		1	Partial Response (irPR)	1	yes	1	PR	yes	7	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: classes[0] :: categories[1] :: groups[OG016]
NCT02829723	ctg_results_bor_2014_2017	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG016	Phase I: BLZ945 600 mg Q1W QD + PDR001 400 mg Q4W	0		2	Stable Disease (irSD)	3	yes	3	SD	yes	7	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: classes[0] :: categories[2] :: groups[OG016]
NCT02829723	ctg_results_bor_2014_2017	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG016	Phase I: BLZ945 600 mg Q1W QD + PDR001 400 mg Q4W	0		3	Progressive Disease (irPD)	3	yes	3	PD	yes	7	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: classes[0] :: categories[3] :: groups[OG016]
NCT02829723	ctg_results_bor_2014_2017	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG016	Phase I: BLZ945 600 mg Q1W QD + PDR001 400 mg Q4W	0		4	Unknown	0	yes	0	NONE	no	7	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: classes[0] :: categories[4] :: groups[OG016]
NCT02829723	ctg_results_bor_2014_2017	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG017	Phase I: BLZ945 1000 mg Q1W QD + PDR001 400 mg Q4W	0		0	Complete Response (irCR)	0	yes	0	CR	yes	5	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: classes[0] :: categories[0] :: groups[OG017]
NCT02829723	ctg_results_bor_2014_2017	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG017	Phase I: BLZ945 1000 mg Q1W QD + PDR001 400 mg Q4W	0		1	Partial Response (irPR)	0	yes	0	PR	yes	5	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: classes[0] :: categories[1] :: groups[OG017]
NCT02829723	ctg_results_bor_2014_2017	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG017	Phase I: BLZ945 1000 mg Q1W QD + PDR001 400 mg Q4W	0		2	Stable Disease (irSD)	1	yes	1	SD	yes	5	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: classes[0] :: categories[2] :: groups[OG017]
NCT02829723	ctg_results_bor_2014_2017	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG017	Phase I: BLZ945 1000 mg Q1W QD + PDR001 400 mg Q4W	0		3	Progressive Disease (irPD)	3	yes	3	PD	yes	5	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: classes[0] :: categories[3] :: groups[OG017]
NCT02829723	ctg_results_bor_2014_2017	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG017	Phase I: BLZ945 1000 mg Q1W QD + PDR001 400 mg Q4W	0		4	Unknown	1	yes	1	NONE	no	5	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: classes[0] :: categories[4] :: groups[OG017]
NCT02829723	ctg_results_bor_2014_2017	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG018	Phase I: BLZ945 1400 mg Q1W QD + PDR001 400 mg Q4W	0		0	Complete Response (irCR)	0	yes	0	CR	yes	5	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: classes[0] :: categories[0] :: groups[OG018]
NCT02829723	ctg_results_bor_2014_2017	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG018	Phase I: BLZ945 1400 mg Q1W QD + PDR001 400 mg Q4W	0		1	Partial Response (irPR)	0	yes	0	PR	yes	5	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: classes[0] :: categories[1] :: groups[OG018]
NCT02829723	ctg_results_bor_2014_2017	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG018	Phase I: BLZ945 1400 mg Q1W QD + PDR001 400 mg Q4W	0		2	Stable Disease (irSD)	2	yes	2	SD	yes	5	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: classes[0] :: categories[2] :: groups[OG018]
NCT02829723	ctg_results_bor_2014_2017	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG018	Phase I: BLZ945 1400 mg Q1W QD + PDR001 400 mg Q4W	0		3	Progressive Disease (irPD)	3	yes	3	PD	yes	5	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: classes[0] :: categories[3] :: groups[OG018]
NCT02829723	ctg_results_bor_2014_2017	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG018	Phase I: BLZ945 1400 mg Q1W QD + PDR001 400 mg Q4W	0		4	Unknown	0	yes	0	NONE	no	5	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: classes[0] :: categories[4] :: groups[OG018]
NCT02829723	ctg_results_bor_2014_2017	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG019	Phase I: BLZ945 300 mg 4d on/10d Off QD + PDR001 400 mg Q4W	0		0	Complete Response (irCR)	0	yes	0	CR	yes	4	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: classes[0] :: categories[0] :: groups[OG019]
NCT02829723	ctg_results_bor_2014_2017	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG019	Phase I: BLZ945 300 mg 4d on/10d Off QD + PDR001 400 mg Q4W	0		1	Partial Response (irPR)	0	yes	0	PR	yes	4	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: classes[0] :: categories[1] :: groups[OG019]
NCT02829723	ctg_results_bor_2014_2017	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG019	Phase I: BLZ945 300 mg 4d on/10d Off QD + PDR001 400 mg Q4W	0		2	Stable Disease (irSD)	2	yes	2	SD	yes	4	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: classes[0] :: categories[2] :: groups[OG019]
NCT02829723	ctg_results_bor_2014_2017	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG019	Phase I: BLZ945 300 mg 4d on/10d Off QD + PDR001 400 mg Q4W	0		3	Progressive Disease (irPD)	1	yes	1	PD	yes	4	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: classes[0] :: categories[3] :: groups[OG019]
NCT02829723	ctg_results_bor_2014_2017	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG019	Phase I: BLZ945 300 mg 4d on/10d Off QD + PDR001 400 mg Q4W	0		4	Unknown	1	yes	1	NONE	no	4	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: classes[0] :: categories[4] :: groups[OG019]
NCT02829723	ctg_results_bor_2014_2017	14	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	OG020	Phase I: BLZ945 450 mg 4d on/10d Off QD + PDR001 400 mg Q4W	0		0	Complete Response (irCR)	0	yes	0	CR	yes	6	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02829723] :: outcomeMeasures[14] :: classes[0] :: categories[0] :: groups[OG020]
