nct	om_title	group_title	evaluable_n	era	family	n_arms_registered	n_results_groups_in_om	arm_set_type_state	registry_arm_types_in_record	arm_link_state	arm_link_evidence_code	arm_link_source	confirmed_registry_arm_label	confirmed_registry_arm_type	candidate_registry_arm_labels	candidate_registry_arm_types	candidate_evidence	control_status	control_basis	contested_flag	sole_arm_multi_results_group_flag	job3_arm_match_quality	job3_registry_arm_label	job3_registry_arm_type	job3_control_status	disposition_vs_job3	group_description
NCT02829723	Phase I: Best Overall Response (BOR) With Confirmation Per RECIST v1.1	Phase I: BLZ945 800 mg 4d on/10d Off QD	5	2014_2017	bor	2	25	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	DELIVERED_LEAF:LEAF-QD-group2.tsv	BLZ945 single agent	EXPERIMENTAL			armGroups[].description: [0]='BLZ945 administered as single agent' vs [1]='BLZ945 administered in combination with PDR001'; the group title/description states presence or absence of PDR001, and only 2 arms are registered	NOT_CONTROL_CONFIRMED	confirmed arm 'BLZ945 single agent' type=EXPERIMENTAL		NO	NONE			UNKNOWN	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	BLZ945 800 mg once per day administered for 4 days and suspended for 10 days
NCT02829723	Phase I: Best Overall Response (BOR) With Confirmation Per RECIST v1.1	Phase I: BLZ945 1200 mg 4d on/10d Off QD	6	2014_2017	bor	2	25	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	DELIVERED_LEAF:LEAF-QD-group2.tsv	BLZ945 single agent	EXPERIMENTAL			armGroups[].description: [0]='BLZ945 administered as single agent' vs [1]='BLZ945 administered in combination with PDR001'; the group title/description states presence or absence of PDR001, and only 2 arms are registered	NOT_CONTROL_CONFIRMED	confirmed arm 'BLZ945 single agent' type=EXPERIMENTAL		NO	NONE			UNKNOWN	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	BLZ945 1200 mg once per day administered for 4 days and suspended for 10 days
NCT02829723	Phase I: Best Overall Response (BOR) With Confirmation Per RECIST v1.1	Phase I: BLZ945 600 mg Q1W BID	1	2014_2017	bor	2	25	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	DELIVERED_LEAF:LEAF-QD-group2.tsv	BLZ945 single agent	EXPERIMENTAL			armGroups[].description: [0]='BLZ945 administered as single agent' vs [1]='BLZ945 administered in combination with PDR001'; the group title/description states presence or absence of PDR001, and only 2 arms are registered	NOT_CONTROL_CONFIRMED	confirmed arm 'BLZ945 single agent' type=EXPERIMENTAL		NO	NONE			UNKNOWN	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	BLZ945 600 mg twice per day once weekly
NCT02829723	Phase I: Best Overall Response (BOR) With Confirmation Per RECIST v1.1	Phase I: BLZ945 600 mg 4d on/10d Off BID	3	2014_2017	bor	2	25	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	DELIVERED_LEAF:LEAF-QD-group2.tsv	BLZ945 single agent	EXPERIMENTAL			armGroups[].description: [0]='BLZ945 administered as single agent' vs [1]='BLZ945 administered in combination with PDR001'; the group title/description states presence or absence of PDR001, and only 2 arms are registered	NOT_CONTROL_CONFIRMED	confirmed arm 'BLZ945 single agent' type=EXPERIMENTAL		NO	NONE			UNKNOWN	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	BLZ945 600 mg twice per day administered for 4 days and suspended for 10 days
NCT02829723	Phase I: Best Overall Response (BOR) With Confirmation Per RECIST v1.1	Phase I: BLZ945 150 mg Q1W QD + PDR001 400 mg Q4W	4	2014_2017	bor	2	25	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	DELIVERED_LEAF:LEAF-QD-group2.tsv	BLZ945 + PDR001	EXPERIMENTAL			armGroups[].description: [0]='BLZ945 administered as single agent' vs [1]='BLZ945 administered in combination with PDR001'; the group title/description states presence or absence of PDR001, and only 2 arms are registered	NOT_CONTROL_CONFIRMED	confirmed arm 'BLZ945 + PDR001' type=EXPERIMENTAL		NO	NONE			UNKNOWN	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	BLZ945 150 mg once per day once weekly in combination with PDR001 400 mg every 4 weeks
NCT02829723	Phase I: Best Overall Response (BOR) With Confirmation Per RECIST v1.1	Phase I: BLZ945 300 mg Q1W QD + PDR001 400 mg Q4W	5	2014_2017	bor	2	25	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	DELIVERED_LEAF:LEAF-QD-group2.tsv	BLZ945 + PDR001	EXPERIMENTAL			armGroups[].description: [0]='BLZ945 administered as single agent' vs [1]='BLZ945 administered in combination with PDR001'; the group title/description states presence or absence of PDR001, and only 2 arms are registered	NOT_CONTROL_CONFIRMED	confirmed arm 'BLZ945 + PDR001' type=EXPERIMENTAL		NO	NONE			UNKNOWN	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	BLZ945 300 mg once per day once weekly in combination with PDR001 400 mg every 4 weeks
NCT02829723	Phase I: Best Overall Response (BOR) With Confirmation Per RECIST v1.1	Phase I: BLZ945 600 mg Q1W QD + PDR001 400 mg Q4W	7	2014_2017	bor	2	25	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	DELIVERED_LEAF:LEAF-QD-group2.tsv	BLZ945 + PDR001	EXPERIMENTAL			armGroups[].description: [0]='BLZ945 administered as single agent' vs [1]='BLZ945 administered in combination with PDR001'; the group title/description states presence or absence of PDR001, and only 2 arms are registered	NOT_CONTROL_CONFIRMED	confirmed arm 'BLZ945 + PDR001' type=EXPERIMENTAL		NO	NONE			UNKNOWN	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	BLZ945 600 mg once per day once weekly in combination with PDR001 400 mg every 4 weeks
NCT02829723	Phase I: Best Overall Response (BOR) With Confirmation Per RECIST v1.1	Phase I: BLZ945 1000 mg Q1W QD + PDR001 400 mg Q4W	4	2014_2017	bor	2	25	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	DELIVERED_LEAF:LEAF-QD-group2.tsv	BLZ945 + PDR001	EXPERIMENTAL			armGroups[].description: [0]='BLZ945 administered as single agent' vs [1]='BLZ945 administered in combination with PDR001'; the group title/description states presence or absence of PDR001, and only 2 arms are registered	NOT_CONTROL_CONFIRMED	confirmed arm 'BLZ945 + PDR001' type=EXPERIMENTAL		NO	NONE			UNKNOWN	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	BLZ945 1000 mg once per day once weekly in combination with PDR001 400 mg every 4 weeks
NCT02829723	Phase I: Best Overall Response (BOR) With Confirmation Per RECIST v1.1	Phase I: BLZ945 1400 mg Q1W QD + PDR001 400 mg Q4W	5	2014_2017	bor	2	25	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	DELIVERED_LEAF:LEAF-QD-group2.tsv	BLZ945 + PDR001	EXPERIMENTAL			armGroups[].description: [0]='BLZ945 administered as single agent' vs [1]='BLZ945 administered in combination with PDR001'; the group title/description states presence or absence of PDR001, and only 2 arms are registered	NOT_CONTROL_CONFIRMED	confirmed arm 'BLZ945 + PDR001' type=EXPERIMENTAL		NO	NONE			UNKNOWN	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	BLZ945 1400 mg once per day once weekly in combination with PDR001 400 mg every 4 weeks
NCT02829723	Phase I: Best Overall Response (BOR) With Confirmation Per RECIST v1.1	Phase I: BLZ945 300 mg 4d on/10d Off QD + PDR001 400 mg Q4W	3	2014_2017	bor	2	25	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	DELIVERED_LEAF:LEAF-QD-group2.tsv	BLZ945 + PDR001	EXPERIMENTAL			armGroups[].description: [0]='BLZ945 administered as single agent' vs [1]='BLZ945 administered in combination with PDR001'; the group title/description states presence or absence of PDR001, and only 2 arms are registered	NOT_CONTROL_CONFIRMED	confirmed arm 'BLZ945 + PDR001' type=EXPERIMENTAL		NO	NONE			UNKNOWN	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	BLZ945 300 mg once per day administered for 4 days and suspended for 10 days in combination with PDR001 400 mg every 4 weeks
NCT02829723	Phase I: Best Overall Response (BOR) With Confirmation Per RECIST v1.1	Phase I: BLZ945 450 mg 4d on/10d Off QD + PDR001 400 mg Q4W	5	2014_2017	bor	2	25	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	DELIVERED_LEAF:LEAF-QD-group2.tsv	BLZ945 + PDR001	EXPERIMENTAL			armGroups[].description: [0]='BLZ945 administered as single agent' vs [1]='BLZ945 administered in combination with PDR001'; the group title/description states presence or absence of PDR001, and only 2 arms are registered	NOT_CONTROL_CONFIRMED	confirmed arm 'BLZ945 + PDR001' type=EXPERIMENTAL		NO	NONE			UNKNOWN	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	BLZ945 450 mg once per day administered for 4 days and suspended for 10 days in combination with PDR001 400 mg every 4 weeks
NCT02829723	Phase I: Best Overall Response (BOR) With Confirmation Per RECIST v1.1	Phase I: BLZ945 700 mg 4d on/10d Off QD + PDR001 400 mg Q4W	4	2014_2017	bor	2	25	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	DELIVERED_LEAF:LEAF-QD-group2.tsv	BLZ945 + PDR001	EXPERIMENTAL			armGroups[].description: [0]='BLZ945 administered as single agent' vs [1]='BLZ945 administered in combination with PDR001'; the group title/description states presence or absence of PDR001, and only 2 arms are registered	NOT_CONTROL_CONFIRMED	confirmed arm 'BLZ945 + PDR001' type=EXPERIMENTAL		NO	NONE			UNKNOWN	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	BLZ945 700 mg once per day administered for 4 days and suspended for 10 days in combination with PDR001 400 mg every 4 weeks
NCT02829723	Phase I: Best Overall Response (BOR) With Confirmation Per RECIST v1.1	Phase I: BLZ945 1200 mg 4d on/10d Off QD + PDR001 400 mg Q4W	2	2014_2017	bor	2	25	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	DELIVERED_LEAF:LEAF-QD-group2.tsv	BLZ945 + PDR001	EXPERIMENTAL			armGroups[].description: [0]='BLZ945 administered as single agent' vs [1]='BLZ945 administered in combination with PDR001'; the group title/description states presence or absence of PDR001, and only 2 arms are registered	NOT_CONTROL_CONFIRMED	confirmed arm 'BLZ945 + PDR001' type=EXPERIMENTAL		NO	NONE			UNKNOWN	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	BLZ945 1200 mg once per day administered for 4 days and suspended for 10 days in combination with PDR001 400 mg every 4 weeks
NCT02829723	Phase I: Best Overall Response (BOR) With Confirmation Per RECIST v1.1	Phase I: BLZ945 600 mg Q1W BID + PDR001 400 mg Q4W	5	2014_2017	bor	2	25	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	DELIVERED_LEAF:LEAF-QD-group2.tsv	BLZ945 + PDR001	EXPERIMENTAL			armGroups[].description: [0]='BLZ945 administered as single agent' vs [1]='BLZ945 administered in combination with PDR001'; the group title/description states presence or absence of PDR001, and only 2 arms are registered	NOT_CONTROL_CONFIRMED	confirmed arm 'BLZ945 + PDR001' type=EXPERIMENTAL		NO	NONE			UNKNOWN	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	BLZ945 600 mg twice per day once weekly in combination with PDR001 400 mg every 4 weeks
NCT02829723	Phase I: Best Overall Response (BOR) With Confirmation Per RECIST v1.1	Phase I: BLZ945 800 mg Q1W BID + PDR001 400 mg Q4W	3	2014_2017	bor	2	25	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	DELIVERED_LEAF:LEAF-QD-group2.tsv	BLZ945 + PDR001	EXPERIMENTAL			armGroups[].description: [0]='BLZ945 administered as single agent' vs [1]='BLZ945 administered in combination with PDR001'; the group title/description states presence or absence of PDR001, and only 2 arms are registered	NOT_CONTROL_CONFIRMED	confirmed arm 'BLZ945 + PDR001' type=EXPERIMENTAL		NO	NONE			UNKNOWN	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	BLZ945 800 mg twice per day once weekly in combination with PDR001 400 mg every 4 weeks
NCT02829723	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	Phase I: BLZ945 150 mg 7d on/7d Off QD	4	2014_2017	bor	2	25	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	DELIVERED_LEAF:LEAF-QD-group2.tsv	BLZ945 single agent	EXPERIMENTAL			armGroups[].description: [0]='BLZ945 administered as single agent' vs [1]='BLZ945 administered in combination with PDR001'; the group title/description states presence or absence of PDR001, and only 2 arms are registered	NOT_CONTROL_CONFIRMED	confirmed arm 'BLZ945 single agent' type=EXPERIMENTAL		NO	NONE			UNKNOWN	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	BLZ945 150 mg once per day administered for 7 days and suspended for 7 days
NCT02829723	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	Phase I: BLZ945 300 mg 7d on/7d Off QD	7	2014_2017	bor	2	25	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	DELIVERED_LEAF:LEAF-QD-group2.tsv	BLZ945 single agent	EXPERIMENTAL			armGroups[].description: [0]='BLZ945 administered as single agent' vs [1]='BLZ945 administered in combination with PDR001'; the group title/description states presence or absence of PDR001, and only 2 arms are registered	NOT_CONTROL_CONFIRMED	confirmed arm 'BLZ945 single agent' type=EXPERIMENTAL		NO	NONE			UNKNOWN	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	BLZ945 300 mg once per day administered for 7 days and suspended for 7 days
NCT02829723	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	Phase I: BLZ945 300 mg Q1W QD	5	2014_2017	bor	2	25	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	DELIVERED_LEAF:LEAF-QD-group2.tsv	BLZ945 single agent	EXPERIMENTAL			armGroups[].description: [0]='BLZ945 administered as single agent' vs [1]='BLZ945 administered in combination with PDR001'; the group title/description states presence or absence of PDR001, and only 2 arms are registered	NOT_CONTROL_CONFIRMED	confirmed arm 'BLZ945 single agent' type=EXPERIMENTAL		NO	NONE			UNKNOWN	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	BLZ945 300 mg once per day once weekly
NCT02829723	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	Phase I: BLZ945 450 mg Q1W QD	4	2014_2017	bor	2	25	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	DELIVERED_LEAF:LEAF-QD-group2.tsv	BLZ945 single agent	EXPERIMENTAL			armGroups[].description: [0]='BLZ945 administered as single agent' vs [1]='BLZ945 administered in combination with PDR001'; the group title/description states presence or absence of PDR001, and only 2 arms are registered	NOT_CONTROL_CONFIRMED	confirmed arm 'BLZ945 single agent' type=EXPERIMENTAL		NO	NONE			UNKNOWN	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	BLZ945 450 mg once per day once weekly
NCT02829723	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	Phase I: BLZ945 600 mg Q1W QD	3	2014_2017	bor	2	25	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	DELIVERED_LEAF:LEAF-QD-group2.tsv	BLZ945 single agent	EXPERIMENTAL			armGroups[].description: [0]='BLZ945 administered as single agent' vs [1]='BLZ945 administered in combination with PDR001'; the group title/description states presence or absence of PDR001, and only 2 arms are registered	NOT_CONTROL_CONFIRMED	confirmed arm 'BLZ945 single agent' type=EXPERIMENTAL		NO	NONE			UNKNOWN	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	BLZ945 600 mg once per day once weekly
NCT02829723	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	Phase I: BLZ945 1000 mg Q1W QD	5	2014_2017	bor	2	25	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	DELIVERED_LEAF:LEAF-QD-group2.tsv	BLZ945 single agent	EXPERIMENTAL			armGroups[].description: [0]='BLZ945 administered as single agent' vs [1]='BLZ945 administered in combination with PDR001'; the group title/description states presence or absence of PDR001, and only 2 arms are registered	NOT_CONTROL_CONFIRMED	confirmed arm 'BLZ945 single agent' type=EXPERIMENTAL		NO	NONE			UNKNOWN	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	BLZ945 1000 mg once per day once weekly
NCT02829723	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	Phase I: BLZ945 1600 mg Q1W QD	3	2014_2017	bor	2	25	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	DELIVERED_LEAF:LEAF-QD-group2.tsv	BLZ945 single agent	EXPERIMENTAL			armGroups[].description: [0]='BLZ945 administered as single agent' vs [1]='BLZ945 administered in combination with PDR001'; the group title/description states presence or absence of PDR001, and only 2 arms are registered	NOT_CONTROL_CONFIRMED	confirmed arm 'BLZ945 single agent' type=EXPERIMENTAL		NO	NONE			UNKNOWN	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	BLZ945 1600 mg once per day once weekly
NCT02829723	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	Phase I: BLZ945 300 mg 4d on/10d Off QD	8	2014_2017	bor	2	25	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	DELIVERED_LEAF:LEAF-QD-group2.tsv	BLZ945 single agent	EXPERIMENTAL			armGroups[].description: [0]='BLZ945 administered as single agent' vs [1]='BLZ945 administered in combination with PDR001'; the group title/description states presence or absence of PDR001, and only 2 arms are registered	NOT_CONTROL_CONFIRMED	confirmed arm 'BLZ945 single agent' type=EXPERIMENTAL		NO	NONE			UNKNOWN	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	BLZ945 300 mg once per day administered for 4 days and suspended for 10 days
NCT02829723	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	Phase I: BLZ945 600 mg 4d on/10d Off QD	7	2014_2017	bor	2	25	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	DELIVERED_LEAF:LEAF-QD-group2.tsv	BLZ945 single agent	EXPERIMENTAL			armGroups[].description: [0]='BLZ945 administered as single agent' vs [1]='BLZ945 administered in combination with PDR001'; the group title/description states presence or absence of PDR001, and only 2 arms are registered	NOT_CONTROL_CONFIRMED	confirmed arm 'BLZ945 single agent' type=EXPERIMENTAL		NO	NONE			UNKNOWN	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	BLZ945 600 mg once per day administered for 4 days and suspended for 10 days
NCT02829723	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	Phase I: BLZ945 800 mg 4d on/10d Off QD	5	2014_2017	bor	2	25	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	DELIVERED_LEAF:LEAF-QD-group2.tsv	BLZ945 single agent	EXPERIMENTAL			armGroups[].description: [0]='BLZ945 administered as single agent' vs [1]='BLZ945 administered in combination with PDR001'; the group title/description states presence or absence of PDR001, and only 2 arms are registered	NOT_CONTROL_CONFIRMED	confirmed arm 'BLZ945 single agent' type=EXPERIMENTAL		NO	NONE			UNKNOWN	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	BLZ945 800 mg once per day administered for 4 days and suspended for 10 days
NCT02829723	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	Phase I: BLZ945 1200 mg 4d on/10d Off QD	6	2014_2017	bor	2	25	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	DELIVERED_LEAF:LEAF-QD-group2.tsv	BLZ945 single agent	EXPERIMENTAL			armGroups[].description: [0]='BLZ945 administered as single agent' vs [1]='BLZ945 administered in combination with PDR001'; the group title/description states presence or absence of PDR001, and only 2 arms are registered	NOT_CONTROL_CONFIRMED	confirmed arm 'BLZ945 single agent' type=EXPERIMENTAL		NO	NONE			UNKNOWN	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	BLZ945 1200 mg once per day administered for 4 days and suspended for 10 days
NCT02829723	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	Phase I: BLZ945 600 mg Q1W BID	1	2014_2017	bor	2	25	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	DELIVERED_LEAF:LEAF-QD-group2.tsv	BLZ945 single agent	EXPERIMENTAL			armGroups[].description: [0]='BLZ945 administered as single agent' vs [1]='BLZ945 administered in combination with PDR001'; the group title/description states presence or absence of PDR001, and only 2 arms are registered	NOT_CONTROL_CONFIRMED	confirmed arm 'BLZ945 single agent' type=EXPERIMENTAL		NO	NONE			UNKNOWN	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	BLZ945 600 mg twice per day once weekly
NCT02829723	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	Phase I: BLZ945 600 mg 4d on/10d Off BID	3	2014_2017	bor	2	25	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	DELIVERED_LEAF:LEAF-QD-group2.tsv	BLZ945 single agent	EXPERIMENTAL			armGroups[].description: [0]='BLZ945 administered as single agent' vs [1]='BLZ945 administered in combination with PDR001'; the group title/description states presence or absence of PDR001, and only 2 arms are registered	NOT_CONTROL_CONFIRMED	confirmed arm 'BLZ945 single agent' type=EXPERIMENTAL		NO	NONE			UNKNOWN	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	BLZ945 600 mg twice per day administered for 4 days and suspended for 10 days
NCT02829723	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	Phase I: BLZ945 150 mg Q1W QD + PDR001 400 mg Q4W	4	2014_2017	bor	2	25	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	DELIVERED_LEAF:LEAF-QD-group2.tsv	BLZ945 + PDR001	EXPERIMENTAL			armGroups[].description: [0]='BLZ945 administered as single agent' vs [1]='BLZ945 administered in combination with PDR001'; the group title/description states presence or absence of PDR001, and only 2 arms are registered	NOT_CONTROL_CONFIRMED	confirmed arm 'BLZ945 + PDR001' type=EXPERIMENTAL		NO	NONE			UNKNOWN	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	BLZ945 150 mg once per day once weekly in combination with PDR001 400 mg every 4 weeks
NCT02829723	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	Phase I: BLZ945 300 mg Q1W QD + PDR001 400 mg Q4W	5	2014_2017	bor	2	25	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	DELIVERED_LEAF:LEAF-QD-group2.tsv	BLZ945 + PDR001	EXPERIMENTAL			armGroups[].description: [0]='BLZ945 administered as single agent' vs [1]='BLZ945 administered in combination with PDR001'; the group title/description states presence or absence of PDR001, and only 2 arms are registered	NOT_CONTROL_CONFIRMED	confirmed arm 'BLZ945 + PDR001' type=EXPERIMENTAL		NO	NONE			UNKNOWN	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	BLZ945 300 mg once per day once weekly in combination with PDR001 400 mg every 4 weeks
NCT02829723	Phase I: Best Overall Response (BOR) With Confirmation Per irRC	Phase I: BLZ945 600 mg Q1W QD + PDR001 400 mg Q4W	7	2014_2017	bor	2	25	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	DELIVERED_LEAF:LEAF-QD-group2.tsv	BLZ945 + PDR001	EXPERIMENTAL			armGroups[].description: [0]='BLZ945 administered as single agent' vs [1]='BLZ945 administered in combination with PDR001'; the group title/description states presence or absence of PDR001, and only 2 arms are registered	NOT_CONTROL_CONFIRMED	confirmed arm 'BLZ945 + PDR001' type=EXPERIMENTAL		NO	NONE			UNKNOWN	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	BLZ945 600 mg once per day once weekly in combination with PDR001 400 mg every 4 weeks
