nct	group_norm	payload	results_group_id	om_type	participants_denom	n_competing	om_indices	constructs	assessment_criteria	classification	distinguishing_fields	selected_om_index	selected_title	would_change_selection	alternative_if_construct_rule_added	competing_titles	competing_timeframes	competing_population_descriptions	competing_paramtypes	competing_units	notes
NCT04649060	arm b (daratumumab)	ctg_results_bor_2018_2021	OG001	SECONDARY	27	2	1;4	ORR;CBR	none;none	BASIS_EXISTS	construct=ORR|CBR	1	Overall Response Rate (ORR)	NO		Overall Response Rate (ORR) ||| Clinical Benefit Rate (CBR)	From the date of randomization until the end of study (approximately 12 months). ||| From the date of randomization until the end of study (approximately 12 months).	Analysis was performed using the Full Analysis Set (FAS). ||| Analysis was performed using the Full Analysis Set (FAS).	NUMBER;NUMBER	percentage of patients;percentage of patients	
NCT04408599	nc410 3mg	ctg_results_bor_2018_2021	OG000	SECONDARY	3	2	1;3	ORR;DCR	RECIST_unversioned;RECIST_unversioned	BASIS_EXISTS	construct=ORR|DCR; populationDescription	1	Objective Response Rate Per Response Evaluation Criteria in Solid Tumors (RECIST) v1.1	NO		Objective Response Rate Per Response Evaluation Criteria in Solid Tumors (RECIST) v1.1 ||| Disease Control Rate Per Response Evaluation Criteria in Solid Tumors (RECIST) v1.1	Approximately 1 year ||| Approximately 1 year	The full analysis set (FAS) includes all subjects enrolled in the study who received at least one full dose of NC410. ||| The FAS includes all subjects enrolled in the study who received at least one full dose of NC410	COUNT_OF_PARTICIPANTS;COUNT_OF_PARTICIPANTS	participants;participants	
NCT04408599	nc410 6mg	ctg_results_bor_2018_2021	OG001	SECONDARY	3	2	1;3	ORR;DCR	RECIST_unversioned;RECIST_unversioned	BASIS_EXISTS	construct=ORR|DCR; populationDescription	1	Objective Response Rate Per Response Evaluation Criteria in Solid Tumors (RECIST) v1.1	NO		Objective Response Rate Per Response Evaluation Criteria in Solid Tumors (RECIST) v1.1 ||| Disease Control Rate Per Response Evaluation Criteria in Solid Tumors (RECIST) v1.1	Approximately 1 year ||| Approximately 1 year	The full analysis set (FAS) includes all subjects enrolled in the study who received at least one full dose of NC410. ||| The FAS includes all subjects enrolled in the study who received at least one full dose of NC410	COUNT_OF_PARTICIPANTS;COUNT_OF_PARTICIPANTS	participants;participants	
NCT04408599	nc410 15mg	ctg_results_bor_2018_2021	OG002	SECONDARY	4	2	1;3	ORR;DCR	RECIST_unversioned;RECIST_unversioned	BASIS_EXISTS	construct=ORR|DCR; populationDescription	1	Objective Response Rate Per Response Evaluation Criteria in Solid Tumors (RECIST) v1.1	NO		Objective Response Rate Per Response Evaluation Criteria in Solid Tumors (RECIST) v1.1 ||| Disease Control Rate Per Response Evaluation Criteria in Solid Tumors (RECIST) v1.1	Approximately 1 year ||| Approximately 1 year	The full analysis set (FAS) includes all subjects enrolled in the study who received at least one full dose of NC410. ||| The FAS includes all subjects enrolled in the study who received at least one full dose of NC410	COUNT_OF_PARTICIPANTS;COUNT_OF_PARTICIPANTS	participants;participants	
NCT04408599	nc410 30mg	ctg_results_bor_2018_2021	OG003	SECONDARY	10	2	1;3	ORR;DCR	RECIST_unversioned;RECIST_unversioned	BASIS_EXISTS	construct=ORR|DCR; populationDescription	1	Objective Response Rate Per Response Evaluation Criteria in Solid Tumors (RECIST) v1.1	NO		Objective Response Rate Per Response Evaluation Criteria in Solid Tumors (RECIST) v1.1 ||| Disease Control Rate Per Response Evaluation Criteria in Solid Tumors (RECIST) v1.1	Approximately 1 year ||| Approximately 1 year	The full analysis set (FAS) includes all subjects enrolled in the study who received at least one full dose of NC410. ||| The FAS includes all subjects enrolled in the study who received at least one full dose of NC410	COUNT_OF_PARTICIPANTS;COUNT_OF_PARTICIPANTS	participants;participants	
NCT04408599	nc410 60mg	ctg_results_bor_2018_2021	OG004	SECONDARY	10	2	1;3	ORR;DCR	RECIST_unversioned;RECIST_unversioned	BASIS_EXISTS	construct=ORR|DCR; populationDescription	1	Objective Response Rate Per Response Evaluation Criteria in Solid Tumors (RECIST) v1.1	NO		Objective Response Rate Per Response Evaluation Criteria in Solid Tumors (RECIST) v1.1 ||| Disease Control Rate Per Response Evaluation Criteria in Solid Tumors (RECIST) v1.1	Approximately 1 year ||| Approximately 1 year	The full analysis set (FAS) includes all subjects enrolled in the study who received at least one full dose of NC410. ||| The FAS includes all subjects enrolled in the study who received at least one full dose of NC410	COUNT_OF_PARTICIPANTS;COUNT_OF_PARTICIPANTS	participants;participants	
NCT04408599	nc410 100mg	ctg_results_bor_2018_2021	OG005	SECONDARY	10	2	1;3	ORR;DCR	RECIST_unversioned;RECIST_unversioned	BASIS_EXISTS	construct=ORR|DCR; populationDescription	1	Objective Response Rate Per Response Evaluation Criteria in Solid Tumors (RECIST) v1.1	NO		Objective Response Rate Per Response Evaluation Criteria in Solid Tumors (RECIST) v1.1 ||| Disease Control Rate Per Response Evaluation Criteria in Solid Tumors (RECIST) v1.1	Approximately 1 year ||| Approximately 1 year	The full analysis set (FAS) includes all subjects enrolled in the study who received at least one full dose of NC410. ||| The FAS includes all subjects enrolled in the study who received at least one full dose of NC410	COUNT_OF_PARTICIPANTS;COUNT_OF_PARTICIPANTS	participants;participants	
NCT04408599	nc410 200mg	ctg_results_bor_2018_2021	OG006	SECONDARY	6	2	1;3	ORR;DCR	RECIST_unversioned;RECIST_unversioned	BASIS_EXISTS	construct=ORR|DCR; populationDescription	1	Objective Response Rate Per Response Evaluation Criteria in Solid Tumors (RECIST) v1.1	NO		Objective Response Rate Per Response Evaluation Criteria in Solid Tumors (RECIST) v1.1 ||| Disease Control Rate Per Response Evaluation Criteria in Solid Tumors (RECIST) v1.1	Approximately 1 year ||| Approximately 1 year	The full analysis set (FAS) includes all subjects enrolled in the study who received at least one full dose of NC410. ||| The FAS includes all subjects enrolled in the study who received at least one full dose of NC410	COUNT_OF_PARTICIPANTS;COUNT_OF_PARTICIPANTS	participants;participants	
NCT03786926	dose escalation stage: hmpl-689 5 mg qd	ctg_results_bor_2018_2021	OG000	SECONDARY	3	2	3;6	ORR;CBR	none;none	BASIS_EXISTS	construct=ORR|CBR; timeFrame; populationDescription	3	Dose Escalation and Dose Expansion Stages: Objective Response Rate (ORR)	NO		Dose Escalation and Dose Expansion Stages: Objective Response Rate (ORR) ||| Dose Escalation and Dose Expansion Stages: Clinical Benefit Rate (CBR)	Tumor assessments performed every 8 weeks (+/-7 days) for the first 24 weeks and every 12 weeks (+/-7days) thereafter, up to a maximum of 58 months ||| Tumor assessments performed every 8 weeks (+/-7 days) for the first 24 weeks and every 12 weeks (+/-7 days) thereafter, up to a maximum of 58 months	The efficacy analysis set (EAS) included all patients who received at least 1 dose of HMPL-689 and had a baseline tumor assessment and at least 1 evaluable post-baseline assessment unless death occurred before the first post-baseline assessment. ||| The EAS included all patients who received at least 1 dose of HMPL-689 and had a baseline tumor assessment and at least 1 evaluable post-baseline assessment unless death occurred before the first post-baseline assessment.	NUMBER;NUMBER	percentage of patients;percentage of patients	
NCT03786926	dose escalation stage: hmpl-689 10 mg qd	ctg_results_bor_2018_2021	OG001	SECONDARY	3	2	3;6	ORR;CBR	none;none	BASIS_EXISTS	construct=ORR|CBR; timeFrame; populationDescription	3	Dose Escalation and Dose Expansion Stages: Objective Response Rate (ORR)	NO		Dose Escalation and Dose Expansion Stages: Objective Response Rate (ORR) ||| Dose Escalation and Dose Expansion Stages: Clinical Benefit Rate (CBR)	Tumor assessments performed every 8 weeks (+/-7 days) for the first 24 weeks and every 12 weeks (+/-7days) thereafter, up to a maximum of 58 months ||| Tumor assessments performed every 8 weeks (+/-7 days) for the first 24 weeks and every 12 weeks (+/-7 days) thereafter, up to a maximum of 58 months	The efficacy analysis set (EAS) included all patients who received at least 1 dose of HMPL-689 and had a baseline tumor assessment and at least 1 evaluable post-baseline assessment unless death occurred before the first post-baseline assessment. ||| The EAS included all patients who received at least 1 dose of HMPL-689 and had a baseline tumor assessment and at least 1 evaluable post-baseline assessment unless death occurred before the first post-baseline assessment.	NUMBER;NUMBER	percentage of patients;percentage of patients	
NCT03786926	dose escalation stage: hmpl-689 15 mg qd	ctg_results_bor_2018_2021	OG002	SECONDARY	5	2	3;6	ORR;CBR	none;none	BASIS_EXISTS	construct=ORR|CBR; timeFrame; populationDescription	3	Dose Escalation and Dose Expansion Stages: Objective Response Rate (ORR)	NO		Dose Escalation and Dose Expansion Stages: Objective Response Rate (ORR) ||| Dose Escalation and Dose Expansion Stages: Clinical Benefit Rate (CBR)	Tumor assessments performed every 8 weeks (+/-7 days) for the first 24 weeks and every 12 weeks (+/-7days) thereafter, up to a maximum of 58 months ||| Tumor assessments performed every 8 weeks (+/-7 days) for the first 24 weeks and every 12 weeks (+/-7 days) thereafter, up to a maximum of 58 months	The efficacy analysis set (EAS) included all patients who received at least 1 dose of HMPL-689 and had a baseline tumor assessment and at least 1 evaluable post-baseline assessment unless death occurred before the first post-baseline assessment. ||| The EAS included all patients who received at least 1 dose of HMPL-689 and had a baseline tumor assessment and at least 1 evaluable post-baseline assessment unless death occurred before the first post-baseline assessment.	NUMBER;NUMBER	percentage of patients;percentage of patients	
NCT03786926	dose escalation stage: hmpl-689 20 mg qd	ctg_results_bor_2018_2021	OG003	SECONDARY	2	2	3;6	ORR;CBR	none;none	BASIS_EXISTS	construct=ORR|CBR; timeFrame; populationDescription	3	Dose Escalation and Dose Expansion Stages: Objective Response Rate (ORR)	NO		Dose Escalation and Dose Expansion Stages: Objective Response Rate (ORR) ||| Dose Escalation and Dose Expansion Stages: Clinical Benefit Rate (CBR)	Tumor assessments performed every 8 weeks (+/-7 days) for the first 24 weeks and every 12 weeks (+/-7days) thereafter, up to a maximum of 58 months ||| Tumor assessments performed every 8 weeks (+/-7 days) for the first 24 weeks and every 12 weeks (+/-7 days) thereafter, up to a maximum of 58 months	The efficacy analysis set (EAS) included all patients who received at least 1 dose of HMPL-689 and had a baseline tumor assessment and at least 1 evaluable post-baseline assessment unless death occurred before the first post-baseline assessment. ||| The EAS included all patients who received at least 1 dose of HMPL-689 and had a baseline tumor assessment and at least 1 evaluable post-baseline assessment unless death occurred before the first post-baseline assessment.	NUMBER;NUMBER	percentage of patients;percentage of patients	
NCT03786926	dose escalation stage: hmpl-689 25 mg qd	ctg_results_bor_2018_2021	OG004	SECONDARY	5	2	3;6	ORR;CBR	none;none	BASIS_EXISTS	construct=ORR|CBR; timeFrame; populationDescription	3	Dose Escalation and Dose Expansion Stages: Objective Response Rate (ORR)	NO		Dose Escalation and Dose Expansion Stages: Objective Response Rate (ORR) ||| Dose Escalation and Dose Expansion Stages: Clinical Benefit Rate (CBR)	Tumor assessments performed every 8 weeks (+/-7 days) for the first 24 weeks and every 12 weeks (+/-7days) thereafter, up to a maximum of 58 months ||| Tumor assessments performed every 8 weeks (+/-7 days) for the first 24 weeks and every 12 weeks (+/-7 days) thereafter, up to a maximum of 58 months	The efficacy analysis set (EAS) included all patients who received at least 1 dose of HMPL-689 and had a baseline tumor assessment and at least 1 evaluable post-baseline assessment unless death occurred before the first post-baseline assessment. ||| The EAS included all patients who received at least 1 dose of HMPL-689 and had a baseline tumor assessment and at least 1 evaluable post-baseline assessment unless death occurred before the first post-baseline assessment.	NUMBER;NUMBER	percentage of patients;percentage of patients	
