nct	group_norm	group_title_source	results_group_id	payload	n_candidates	outcome_indices	selected_index	outcome_type	participants_denominator	classification	primary_basis	all_bases	distinguishing_field	values_by_index	titles_by_index	reported_cells_differ	would_change_selection	would_change_to_index
NCT02920008	guadecitabine	Guadecitabine	5:OG000,7:OG000	ctg_results_bor_2014_2017.txt	2	5,7	5	SECONDARY	148	BASIS_EXISTS	RESPONSE_DEPTH	RESPONSE_DEPTH	title/description (response-depth threshold)	[5] CR || [7] CR_COMPOSITE	[5] Complete Response Rate || [7] Composite Complete Response Rate	True	NOT_DETERMINED	
NCT02920008	treatment choice (tc)	Treatment Choice (TC)	5:OG001,7:OG001	ctg_results_bor_2014_2017.txt	2	5,7	5	SECONDARY	154	BASIS_EXISTS	RESPONSE_DEPTH	RESPONSE_DEPTH	title/description (response-depth threshold)	[5] CR || [7] CR_COMPOSITE	[5] Complete Response Rate || [7] Composite Complete Response Rate	True	NOT_DETERMINED	
NCT02923531	x4p-001 plus nivolumab	X4P-001 Plus Nivolumab	5:OG000,6:OG000,7:OG000,8:OG000	ctg_results_bor_2014_2017.txt	4	5,6,7,8	5	SECONDARY	9	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|ASSESSMENT_CRITERIA|PARAM_UNIT|POPULATION|TIME_FRAME	title (endpoint construct named)	[5] ORR || [6] ORR || [7] ORR || [8] DCR	[5] Objective Response Rate (ORR): Percentage of Participants With Objective Response, Evaluated Using Response Ev… || [6] Duration of Objective Response (DOR), Evaluated Using RECIST Version 1.1 || [7] Time to Objective Response, Evaluated Using RECIST Version 1.1 || [8] Disease Control Rate: Percentage of Participants With CR or PR or Stable Disease (SD), Evaluated Using RECIST …	True	NOT_DETERMINED	
NCT02928224	combined safety lead-in	Combined Safety Lead-in	7:OG000,8:OG000	ctg_results_bor_2014_2017.txt	2	7,8	7	SECONDARY	36	BASIS_EXISTS	POPULATION	POPULATION	populationDescription	[7] The Safety Lead-in (SLI) Efficacy Set consisted of all CSLI participants in the FAS who we… || [8] The SLI Efficacy Set consisted of all CSLI participants in the FAS who were identified at …	[7] (Safety Lead-in) Objective Response Rate (ORR) by Investigator || [8] (Safety Lead-in) Objective Response Rate (ORR) by BICR	True	NOT_DETERMINED	
NCT02928224	phase 3: doublet arm	Phase 3: Doublet Arm	24:OG000,26:OG001	ctg_results_bor_2014_2017.txt	2	24,26	24	SECONDARY	113	NO_BASIS	NONE	-	(none found)	[24]  || [26] 	[24] (Phase 3) Comparison of Objective Response Rate (ORR) in Doublet Arm vs Control Arm Per BICR || [26] (Phase 3) Comparison of Objective Response Rate (ORR) in Triplet Arm vs Doublet Arm Per BICR	False	NOT_DETERMINED	
NCT02939183	oprozomib gr 150 mg/day + dexamethasone	Oprozomib GR 150 mg/Day + Dexamethasone	7:OG001,8:OG001	ctg_results_bor_2014_2017.txt	2	7,8	7	SECONDARY	6	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|PARAM_UNIT|STRUCTURE	title (endpoint construct named)	[7] BOR || [8] ORR	[7] Best Overall Response (BOR) According to Revised International Myeloma Working Group Uniform Response Criteria… || [8] Overall Response Rate (ORR) According to IMWG-URC	True	YES	8
NCT02939183	oprozomib gr 150 mg/day + pomalidomide + dexamethasone	Oprozomib GR 150 mg/Day + Pomalidomide + Dexamethasone	7:OG003,8:OG003	ctg_results_bor_2014_2017.txt	2	7,8	7	SECONDARY	3	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|PARAM_UNIT|STRUCTURE	title (endpoint construct named)	[7] BOR || [8] ORR	[7] Best Overall Response (BOR) According to Revised International Myeloma Working Group Uniform Response Criteria… || [8] Overall Response Rate (ORR) According to IMWG-URC	True	YES	8
NCT02939183	oprozomib gr 200 mg/day + pomalidomide + dexamethasone	Oprozomib GR 200 mg/Day + Pomalidomide + Dexamethasone	7:OG005,8:OG005	ctg_results_bor_2014_2017.txt	2	7,8	7	SECONDARY	5	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|PARAM_UNIT|STRUCTURE	title (endpoint construct named)	[7] BOR || [8] ORR	[7] Best Overall Response (BOR) According to Revised International Myeloma Working Group Uniform Response Criteria… || [8] Overall Response Rate (ORR) According to IMWG-URC	True	YES	8
NCT02939183	oprozomib ir 150 mg/day + dexamethsone	Oprozomib IR 150 mg/Day + Dexamethsone	7:OG000,8:OG000	ctg_results_bor_2014_2017.txt	2	7,8	7	SECONDARY	3	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|PARAM_UNIT|STRUCTURE	title (endpoint construct named)	[7] BOR || [8] ORR	[7] Best Overall Response (BOR) According to Revised International Myeloma Working Group Uniform Response Criteria… || [8] Overall Response Rate (ORR) According to IMWG-URC	True	YES	8
NCT02939183	oprozomib ir 150 mg/day + pomalidomide + dexamethasone	Oprozomib IR 150 mg/Day + Pomalidomide + Dexamethasone	7:OG002,8:OG002	ctg_results_bor_2014_2017.txt	2	7,8	7	SECONDARY	3	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|PARAM_UNIT|STRUCTURE	title (endpoint construct named)	[7] BOR || [8] ORR	[7] Best Overall Response (BOR) According to Revised International Myeloma Working Group Uniform Response Criteria… || [8] Overall Response Rate (ORR) According to IMWG-URC	True	YES	8
NCT02939183	oprozomib ir 200 mg/day + pomalidomide + dexamethasone	Oprozomib IR 200 mg/Day + Pomalidomide + Dexamethasone	7:OG004,8:OG004	ctg_results_bor_2014_2017.txt	2	7,8	7	SECONDARY	7	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|PARAM_UNIT|STRUCTURE	title (endpoint construct named)	[7] BOR || [8] ORR	[7] Best Overall Response (BOR) According to Revised International Myeloma Working Group Uniform Response Criteria… || [8] Overall Response Rate (ORR) According to IMWG-URC	True	YES	8
NCT02939183	oprozomib ir 225 mg/day + pomalidomide + dexamethasone	Oprozomib IR 225 mg/Day + Pomalidomide + Dexamethasone	7:OG006,8:OG006	ctg_results_bor_2014_2017.txt	2	7,8	7	SECONDARY	10	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|PARAM_UNIT|STRUCTURE	title (endpoint construct named)	[7] BOR || [8] ORR	[7] Best Overall Response (BOR) According to Revised International Myeloma Working Group Uniform Response Criteria… || [8] Overall Response Rate (ORR) According to IMWG-URC	True	YES	8
NCT02939183	oprozomib ir 250 mg/day + pomalidomide + dexamethasone	Oprozomib IR 250 mg/Day + Pomalidomide + Dexamethasone	7:OG007,8:OG007	ctg_results_bor_2014_2017.txt	2	7,8	7	SECONDARY	8	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|PARAM_UNIT|STRUCTURE	title (endpoint construct named)	[7] BOR || [8] ORR	[7] Best Overall Response (BOR) According to Revised International Myeloma Working Group Uniform Response Criteria… || [8] Overall Response Rate (ORR) According to IMWG-URC	True	YES	8
NCT02941926	ribociclib + letrozole + goserelin/leuprolide	Ribociclib + Letrozole + Goserelin/Leuprolide	2:OG000,3:OG000	ctg_results_bor_2014_2017.txt	2	2,3	2	SECONDARY	3246	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT	title (endpoint construct named)	[2] ORR || [3] CBR	[2] Overall Response Rate (ORR) Based on Investigator's Assessment (Core Phase) || [3] Clinical Benefit Rate (CBR) Based on Investigator's Assessment (Core Phase)	True	NOT_DETERMINED	
NCT02964507	phase ii-gsk525762 +ful	Phase II-GSK525762 +FUL	13:OG000,14:OG000	ctg_placebo_onc_2018_2021.txt	2	13,14	13	SECONDARY	0	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT	title (endpoint construct named)	[13] ORR || [14] DCR	[13] Phase II: Overall Response Rate (ORR) || [14] Phase II: Disease Control Rate (DCR)	False	NOT_DETERMINED	
NCT02964507	phase ii-placebo+ful	Phase II-Placebo+FUL	13:OG001,14:OG001	ctg_placebo_onc_2018_2021.txt	2	13,14	13	SECONDARY	0	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT	title (endpoint construct named)	[13] ORR || [14] DCR	[13] Phase II: Overall Response Rate (ORR) || [14] Phase II: Disease Control Rate (DCR)	False	NOT_DETERMINED	
NCT02975700	plx3397	PLX3397	0:OG000,1:OG000	ctg_results_bor_2014_2017.txt	2	0,1	0	PRIMARY	6	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|ASSESSMENT_CRITERIA|POPULATION|STRUCTURE	title (endpoint construct named)	[0] BOR || [1] ORR	[0] Summary of Best Overall Response Following Twice Daily Administration of PL3397 at 1000 mg/Day In Participants… || [1] Objective Response Rate (ORR) Following Twice Daily Administration of PL3397 at 1000 mg/Day In Participants Wi…	True	YES	1
NCT02978222	adjuvant (gm-csf) alone	Adjuvant (GM-CSF) Alone	2:OG001,3:OG001	ctg_placebo_onc_2014_2017.txt	2	2,3	2	SECONDARY	4	BASIS_EXISTS	POPULATION	POPULATION	populationDescription	[2] Subject in MITT with measurable disease at baseline. || [3] Subjects in MITT with measurable lesions at baseline.	[2] Best Overall Response Rate || [3] Disease Control Rate	True	NOT_DETERMINED	
NCT02978222	frα peptide plus adjuvant (gm-csf)	FRα Peptide Plus Adjuvant (GM-CSF)	2:OG000,3:OG000	ctg_placebo_onc_2014_2017.txt	2	2,3	2	SECONDARY	6	BASIS_EXISTS	POPULATION	POPULATION	populationDescription	[2] Subject in MITT with measurable disease at baseline. || [3] Subjects in MITT with measurable lesions at baseline.	[2] Best Overall Response Rate || [3] Disease Control Rate	True	NOT_DETERMINED	
NCT02982954	cohort 1	Cohort 1	8:OG000,9:OG000	ctg_results_bor_2014_2017.txt	2	8,9	8	SECONDARY	96	BASIS_EXISTS	PARAM_UNIT	PARAM_UNIT|TIME_FRAME	paramType / unitOfMeasure	[8] NUMBER/Percentage of Participants || [9] MEDIAN/Months	[8] Objective Response Rate (ORR) || [9] Time to Response Rate (TRR)	True	NOT_DETERMINED	
NCT02982954	cohort 2	Cohort 2	8:OG001,9:OG001	ctg_results_bor_2014_2017.txt	2	8,9	8	SECONDARY	46	BASIS_EXISTS	PARAM_UNIT	PARAM_UNIT|TIME_FRAME	paramType / unitOfMeasure	[8] NUMBER/Percentage of Participants || [9] MEDIAN/Months	[8] Objective Response Rate (ORR) || [9] Time to Response Rate (TRR)	True	NOT_DETERMINED	
NCT02982954	cohort 3	Cohort 3	8:OG002,9:OG002	ctg_results_bor_2014_2017.txt	2	8,9	8	SECONDARY	26	BASIS_EXISTS	PARAM_UNIT	PARAM_UNIT|TIME_FRAME	paramType / unitOfMeasure	[8] NUMBER/Percentage of Participants || [9] MEDIAN/Months	[8] Objective Response Rate (ORR) || [9] Time to Response Rate (TRR)	True	NOT_DETERMINED	
NCT02982954	cohort 4	Cohort 4	8:OG003,9:OG003	ctg_results_bor_2014_2017.txt	2	8,9	8	SECONDARY	18	BASIS_EXISTS	PARAM_UNIT	PARAM_UNIT|TIME_FRAME	paramType / unitOfMeasure	[8] NUMBER/Percentage of Participants || [9] MEDIAN/Months	[8] Objective Response Rate (ORR) || [9] Time to Response Rate (TRR)	True	NOT_DETERMINED	
NCT02992743	reduced lymphodepletion dose plus gsk3377794	Reduced Lymphodepletion Dose Plus GSK3377794	0:OG000,1:OG000	ctg_results_bor_2014_2017.txt	2	0,1	0	PRIMARY	10	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|ASSESSMENT_CRITERIA|PARAM_UNIT|STRUCTURE	title (endpoint construct named)	[0] ORR || [1] BOR	[0] Overall Response Rate (ORR) Per Response Evaluation Criteria in Solid Tumors (RECIST) Version 1.1 by Investiga… || [1] Best Overall Response (BOR) Per Response Evaluation Criteria in Solid Tumors (RECIST) Version 1.1 by Investiga…	True	NOT_DETERMINED	
NCT02992743	standard lymphodepletion dose plus gsk3377794	Standard Lymphodepletion Dose Plus GSK3377794	0:OG001,1:OG001	ctg_results_bor_2014_2017.txt	2	0,1	0	PRIMARY	10	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|ASSESSMENT_CRITERIA|PARAM_UNIT|STRUCTURE	title (endpoint construct named)	[0] ORR || [1] BOR	[0] Overall Response Rate (ORR) Per Response Evaluation Criteria in Solid Tumors (RECIST) Version 1.1 by Investiga… || [1] Best Overall Response (BOR) Per Response Evaluation Criteria in Solid Tumors (RECIST) Version 1.1 by Investiga…	True	NOT_DETERMINED	
NCT02994953	part a cohort 1: m9241 4 mcg/kg + avelumab 10 mg/kg	Part A Cohort 1: M9241 4 mcg/kg + Avelumab 10 mg/kg	23:OG000,24:OG000	ctg_results_bor_2014_2017.txt	2	23,24	23	SECONDARY	9	BASIS_EXISTS	ASSESSMENT_CRITERIA	ASSESSMENT_CRITERIA|STRUCTURE	title+description (named criteria set/version)	[23] (none named) || [24] irRC	[23] Part A: Number of Participants With Confirmed Best Overall Response (BOR) According to Response Evaluation Cri… || [24] Pat A: Number of Participants With Immune-related Best Overall Response (BOR) Using Immune-related Response Cr…	True	NOT_DETERMINED	
NCT02994953	part a cohort 2: m9241 8 mcg/kg + avelumab 10 mg/kg	Part A Cohort 2: M9241 8 mcg/kg + Avelumab 10 mg/kg	23:OG001,24:OG001	ctg_results_bor_2014_2017.txt	2	23,24	23	SECONDARY	7	BASIS_EXISTS	ASSESSMENT_CRITERIA	ASSESSMENT_CRITERIA|STRUCTURE	title+description (named criteria set/version)	[23] (none named) || [24] irRC	[23] Part A: Number of Participants With Confirmed Best Overall Response (BOR) According to Response Evaluation Cri… || [24] Pat A: Number of Participants With Immune-related Best Overall Response (BOR) Using Immune-related Response Cr…	True	NOT_DETERMINED	
NCT02994953	part a cohort 3: m9241 12 mcg/kg + avelumab 10 mg/kg	Part A Cohort 3: M9241 12 mcg/kg + Avelumab 10 mg/kg	23:OG002,24:OG002	ctg_results_bor_2014_2017.txt	2	23,24	23	SECONDARY	7	BASIS_EXISTS	ASSESSMENT_CRITERIA	ASSESSMENT_CRITERIA|STRUCTURE	title+description (named criteria set/version)	[23] (none named) || [24] irRC	[23] Part A: Number of Participants With Confirmed Best Overall Response (BOR) According to Response Evaluation Cri… || [24] Pat A: Number of Participants With Immune-related Best Overall Response (BOR) Using Immune-related Response Cr…	True	NOT_DETERMINED	
NCT02994953	part a cohort 4: m9241 16.8 mcg/kg +avelumab 10 mg/kg	Part A Cohort 4: M9241 16.8 mcg/kg +Avelumab 10 mg/kg	23:OG003,24:OG003	ctg_results_bor_2014_2017.txt	2	23,24	23	SECONDARY	6	BASIS_EXISTS	ASSESSMENT_CRITERIA	ASSESSMENT_CRITERIA|STRUCTURE	title+description (named criteria set/version)	[23] (none named) || [24] irRC	[23] Part A: Number of Participants With Confirmed Best Overall Response (BOR) According to Response Evaluation Cri… || [24] Pat A: Number of Participants With Immune-related Best Overall Response (BOR) Using Immune-related Response Cr…	True	NOT_DETERMINED	
NCT02994953	part a cohort 5: m9241 16.8 mcg/kg + avelumab 800 mg	Part A Cohort 5: M9241 16.8 mcg/kg + Avelumab 800 mg	23:OG004,24:OG004	ctg_results_bor_2014_2017.txt	2	23,24	23	SECONDARY	7	BASIS_EXISTS	ASSESSMENT_CRITERIA	ASSESSMENT_CRITERIA|STRUCTURE	title+description (named criteria set/version)	[23] (none named) || [24] irRC	[23] Part A: Number of Participants With Confirmed Best Overall Response (BOR) According to Response Evaluation Cri… || [24] Pat A: Number of Participants With Immune-related Best Overall Response (BOR) Using Immune-related Response Cr…	True	NOT_DETERMINED	
NCT03001882	part 1	PART 1	12:OG000,13:OG000	ctg_results_bor_2014_2017.txt	2	12,13	12	POST_HOC	36	BASIS_EXISTS	POPULATION	POPULATION|STRUCTURE	populationDescription	[12] All treated PD-L1 and bTMB evaluable Part 1 and 2 participants (Blood TMB Cut-point = 16 m… || [13] All treated PD-L1 and bTMB evaluable Part 1 and Part 2 participants (Blood TMB Cut-point =…	[12] Extended Collection of Objective Response Rate (ORR) Per Investigator by Blood TMB (bTMB) (TMB Cut-point = 16 … || [13] Extended Collection of Objective Response Rate (ORR) Per Investigator by Blood TMB (bTMB) (Blood TMB Cut-point…	True	NOT_DETERMINED	
NCT03001882	part 1: not evaluable/indeterminate pd-l1 status	PART 1: Not Evaluable/Indeterminate PD-L1 Status	0:OG002,1:OG002,2:OG002	ctg_results_bor_2014_2017.txt	3	0,1,2	0	PRIMARY	0	BASIS_EXISTS	POPULATION	POPULATION	populationDescription	[0] All treated PD-L1 and bTMB evaluable Part 1 and 2 participants (Blood TMB Cut-point = 16 m… || [1] All treated PD-L1 and bTMB evaluable Part 1 and Part 2 participants (Blood TMB Cut-point =… || [2] All treated PD-L1 and bTMB evaluable Part 1 and Part 2 participants (Blood TMB Cut-point =…	[0] Objective Response Rate (ORR) Per Investigator by Blood TMB (bTMB) Within PD-L1 Subgroup (TMB Cut-point = 16 M… || [1] Objective Response Rate (ORR) Per Investigator by Blood TMB (bTMB) Within PD-L1 Subgroup (Blood TMB Cut-point … || [2] Objective Response Rate (ORR) Per Investigator by Tissue TMB Within PD-L1 Subgroup (Tissue TMB Cut-point = 10-…	False	NOT_DETERMINED	
NCT03001882	part 1: pd-l1+ status	PART 1: PD-L1+ Status	1:OG000,2:OG000	ctg_results_bor_2014_2017.txt	2	1,2	1	PRIMARY	19	BASIS_EXISTS	POPULATION	POPULATION|STRUCTURE	populationDescription	[1] All treated PD-L1 and bTMB evaluable Part 1 and Part 2 participants (Blood TMB Cut-point =… || [2] All treated PD-L1 and bTMB evaluable Part 1 and Part 2 participants (Blood TMB Cut-point =…	[1] Objective Response Rate (ORR) Per Investigator by Blood TMB (bTMB) Within PD-L1 Subgroup (Blood TMB Cut-point … || [2] Objective Response Rate (ORR) Per Investigator by Tissue TMB Within PD-L1 Subgroup (Tissue TMB Cut-point = 10-…	True	NOT_DETERMINED	
NCT03001882	part 1: pd-l1- status	PART 1: PD-L1- Status	0:OG001,1:OG001,2:OG001	ctg_results_bor_2014_2017.txt	3	0,1,2	0	PRIMARY	16	BASIS_EXISTS	POPULATION	POPULATION|STRUCTURE	populationDescription	[0] All treated PD-L1 and bTMB evaluable Part 1 and 2 participants (Blood TMB Cut-point = 16 m… || [1] All treated PD-L1 and bTMB evaluable Part 1 and Part 2 participants (Blood TMB Cut-point =… || [2] All treated PD-L1 and bTMB evaluable Part 1 and Part 2 participants (Blood TMB Cut-point =…	[0] Objective Response Rate (ORR) Per Investigator by Blood TMB (bTMB) Within PD-L1 Subgroup (TMB Cut-point = 16 M… || [1] Objective Response Rate (ORR) Per Investigator by Blood TMB (bTMB) Within PD-L1 Subgroup (Blood TMB Cut-point … || [2] Objective Response Rate (ORR) Per Investigator by Tissue TMB Within PD-L1 Subgroup (Tissue TMB Cut-point = 10-…	True	NOT_DETERMINED	
NCT03001882	part 2	PART 2	12:OG002,13:OG002	ctg_results_bor_2014_2017.txt	2	12,13	12	POST_HOC	131	BASIS_EXISTS	POPULATION	POPULATION|STRUCTURE	populationDescription	[12] All treated PD-L1 and bTMB evaluable Part 1 and 2 participants (Blood TMB Cut-point = 16 m… || [13] All treated PD-L1 and bTMB evaluable Part 1 and Part 2 participants (Blood TMB Cut-point =…	[12] Extended Collection of Objective Response Rate (ORR) Per Investigator by Blood TMB (bTMB) (TMB Cut-point = 16 … || [13] Extended Collection of Objective Response Rate (ORR) Per Investigator by Blood TMB (bTMB) (Blood TMB Cut-point…	True	NOT_DETERMINED	
NCT03001882	part 2: pd-l1- status	PART 2: PD-L1- Status	0:OG004,1:OG004	ctg_results_bor_2014_2017.txt	2	0,1	0	PRIMARY	62	BASIS_EXISTS	POPULATION	POPULATION|STRUCTURE	populationDescription	[0] All treated PD-L1 and bTMB evaluable Part 1 and 2 participants (Blood TMB Cut-point = 16 m… || [1] All treated PD-L1 and bTMB evaluable Part 1 and Part 2 participants (Blood TMB Cut-point =…	[0] Objective Response Rate (ORR) Per Investigator by Blood TMB (bTMB) Within PD-L1 Subgroup (TMB Cut-point = 16 M… || [1] Objective Response Rate (ORR) Per Investigator by Blood TMB (bTMB) Within PD-L1 Subgroup (Blood TMB Cut-point …	True	NOT_DETERMINED	
NCT03042611	placebo plus bsc	Placebo Plus BSC	2:OG001,3:OG001	ctg_results_bor_2014_2017.txt	2	2,3	2	SECONDARY	152	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT	title (endpoint construct named)	[2] ORR || [3] DCR	[2] Objective Response Rate (ORR) Per RECIST 1.1 || [3] Disease Control Rate (DCR)	True	NOT_DETERMINED	
NCT03042611	rivoceranib plus best supportive care (bsc)	Rivoceranib Plus Best Supportive Care (BSC)	2:OG000,3:OG000	ctg_results_bor_2014_2017.txt	2	2,3	2	SECONDARY	308	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT	title (endpoint construct named)	[2] ORR || [3] DCR	[2] Objective Response Rate (ORR) Per RECIST 1.1 || [3] Disease Control Rate (DCR)	True	NOT_DETERMINED	
NCT03056755	cohort a: pre-treated with cdk 4/6i + ai	Cohort A: Pre-treated With CDK 4/6i + AI	3:OG000,4:OG000	ctg_results_bor_2014_2017.txt	2	3,4	3	SECONDARY	119	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT	title (endpoint construct named)	[3] ORR || [4] CBR	[3] Core Phase: Overall Response Rate (ORR) || [4] Core Phase: Clinical Benefit Rate (CBR)	True	NOT_DETERMINED	
NCT03056755	cohort b: pre-treated with cdk 4/6i + fulvestrant	Cohort B: Pre-treated With CDK 4/6i + Fulvestrant	3:OG001,4:OG001	ctg_results_bor_2014_2017.txt	2	3,4	3	SECONDARY	114	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT	title (endpoint construct named)	[3] ORR || [4] CBR	[3] Core Phase: Overall Response Rate (ORR) || [4] Core Phase: Clinical Benefit Rate (CBR)	True	NOT_DETERMINED	
NCT03056755	cohort c: pre-treated with systemic chemotherapy or et	Cohort C: Pre-treated With Systemic Chemotherapy or ET	3:OG002,4:OG002	ctg_results_bor_2014_2017.txt	2	3,4	3	SECONDARY	115	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT	title (endpoint construct named)	[3] ORR || [4] CBR	[3] Core Phase: Overall Response Rate (ORR) || [4] Core Phase: Clinical Benefit Rate (CBR)	True	NOT_DETERMINED	
NCT03061812	rovalpituzumab tesirine	Rovalpituzumab Tesirine	3:OG001,4:OG001	ctg_results_bor_2014_2017.txt	2	3,4	3	SECONDARY	287	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT	title (endpoint construct named)	[3] ORR || [4] CBR	[3] Objective Response Rate (ORR) || [4] Clinical Benefit Rate (CBR)	True	NOT_DETERMINED	
NCT03061812	topotecan	Topotecan	3:OG000,4:OG000	ctg_results_bor_2014_2017.txt	2	3,4	3	SECONDARY	129	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT	title (endpoint construct named)	[3] ORR || [4] CBR	[3] Objective Response Rate (ORR) || [4] Clinical Benefit Rate (CBR)	True	NOT_DETERMINED	
