record_type	nct_id	shard	outcome_measure_index	outcome_measure_title	group_id	group_title	class_index	class_title	category_index	category_title	category_value	category_is_integer	producer_label	producer_kept	class_all_category_sum	reported_denominator	contributing_class_sum	residual_sum_minus_reported	n_contributing_classes	verdict	note	source_pointer
CATEGORY	NCT01296932	ctg_results_bor_2010_2013	4	Best Overall Response According to 'International Workshop on Chronic Lymphocytic Leukemia' (IWCLL) Criteria	OG003	BI 836826 25 Milligram	0		2	Partial remission	1	yes	PR	yes	6	6	6	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01296932] :: outcomeMeasures[4] :: groups[OG003] :: classes[0] :: categories[2]
CATEGORY	NCT01296932	ctg_results_bor_2010_2013	4	Best Overall Response According to 'International Workshop on Chronic Lymphocytic Leukemia' (IWCLL) Criteria	OG003	BI 836826 25 Milligram	0		3	Stable disease	4	yes	SD	yes	6	6	6	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01296932] :: outcomeMeasures[4] :: groups[OG003] :: classes[0] :: categories[3]
CATEGORY	NCT01296932	ctg_results_bor_2010_2013	4	Best Overall Response According to 'International Workshop on Chronic Lymphocytic Leukemia' (IWCLL) Criteria	OG003	BI 836826 25 Milligram	0		4	Progressive disease	0	yes	PD	yes	6	6	6	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01296932] :: outcomeMeasures[4] :: groups[OG003] :: classes[0] :: categories[4]
CATEGORY	NCT01296932	ctg_results_bor_2010_2013	4	Best Overall Response According to 'International Workshop on Chronic Lymphocytic Leukemia' (IWCLL) Criteria	OG003	BI 836826 25 Milligram	0		5	Not evaluable	1	yes		dropped	6	6	6	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01296932] :: outcomeMeasures[4] :: groups[OG003] :: classes[0] :: categories[5]
CLASS	NCT01296932	ctg_results_bor_2010_2013	4	Best Overall Response According to 'International Workshop on Chronic Lymphocytic Leukemia' (IWCLL) Criteria	OG004	BI 836826 50 Milligram	0								3	3	3	0	1	RECOVERABLE	repeated cross-class assignment (values agreed) for CR	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01296932] :: outcomeMeasures[4] :: groups[OG004] :: classes[0]
CATEGORY	NCT01296932	ctg_results_bor_2010_2013	4	Best Overall Response According to 'International Workshop on Chronic Lymphocytic Leukemia' (IWCLL) Criteria	OG004	BI 836826 50 Milligram	0		0	Complete remission	0	yes	CR	overwritten	3	3	3	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01296932] :: outcomeMeasures[4] :: groups[OG004] :: classes[0] :: categories[0]
CATEGORY	NCT01296932	ctg_results_bor_2010_2013	4	Best Overall Response According to 'International Workshop on Chronic Lymphocytic Leukemia' (IWCLL) Criteria	OG004	BI 836826 50 Milligram	0		1	Complete remission with incomplete marrow recovery	0	yes	CR	yes	3	3	3	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01296932] :: outcomeMeasures[4] :: groups[OG004] :: classes[0] :: categories[1]
CATEGORY	NCT01296932	ctg_results_bor_2010_2013	4	Best Overall Response According to 'International Workshop on Chronic Lymphocytic Leukemia' (IWCLL) Criteria	OG004	BI 836826 50 Milligram	0		2	Partial remission	0	yes	PR	yes	3	3	3	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01296932] :: outcomeMeasures[4] :: groups[OG004] :: classes[0] :: categories[2]
CATEGORY	NCT01296932	ctg_results_bor_2010_2013	4	Best Overall Response According to 'International Workshop on Chronic Lymphocytic Leukemia' (IWCLL) Criteria	OG004	BI 836826 50 Milligram	0		3	Stable disease	3	yes	SD	yes	3	3	3	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01296932] :: outcomeMeasures[4] :: groups[OG004] :: classes[0] :: categories[3]
CATEGORY	NCT01296932	ctg_results_bor_2010_2013	4	Best Overall Response According to 'International Workshop on Chronic Lymphocytic Leukemia' (IWCLL) Criteria	OG004	BI 836826 50 Milligram	0		4	Progressive disease	0	yes	PD	yes	3	3	3	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01296932] :: outcomeMeasures[4] :: groups[OG004] :: classes[0] :: categories[4]
CATEGORY	NCT01296932	ctg_results_bor_2010_2013	4	Best Overall Response According to 'International Workshop on Chronic Lymphocytic Leukemia' (IWCLL) Criteria	OG004	BI 836826 50 Milligram	0		5	Not evaluable	0	yes		dropped	3	3	3	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01296932] :: outcomeMeasures[4] :: groups[OG004] :: classes[0] :: categories[5]
CLASS	NCT01296932	ctg_results_bor_2010_2013	4	Best Overall Response According to 'International Workshop on Chronic Lymphocytic Leukemia' (IWCLL) Criteria	OG005	BI 836826 100 Milligram	0								3	3	3	0	1	RECOVERABLE	repeated cross-class assignment (values agreed) for CR	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01296932] :: outcomeMeasures[4] :: groups[OG005] :: classes[0]
CATEGORY	NCT01296932	ctg_results_bor_2010_2013	4	Best Overall Response According to 'International Workshop on Chronic Lymphocytic Leukemia' (IWCLL) Criteria	OG005	BI 836826 100 Milligram	0		0	Complete remission	0	yes	CR	overwritten	3	3	3	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01296932] :: outcomeMeasures[4] :: groups[OG005] :: classes[0] :: categories[0]
CATEGORY	NCT01296932	ctg_results_bor_2010_2013	4	Best Overall Response According to 'International Workshop on Chronic Lymphocytic Leukemia' (IWCLL) Criteria	OG005	BI 836826 100 Milligram	0		1	Complete remission with incomplete marrow recovery	0	yes	CR	yes	3	3	3	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01296932] :: outcomeMeasures[4] :: groups[OG005] :: classes[0] :: categories[1]
CATEGORY	NCT01296932	ctg_results_bor_2010_2013	4	Best Overall Response According to 'International Workshop on Chronic Lymphocytic Leukemia' (IWCLL) Criteria	OG005	BI 836826 100 Milligram	0		2	Partial remission	0	yes	PR	yes	3	3	3	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01296932] :: outcomeMeasures[4] :: groups[OG005] :: classes[0] :: categories[2]
CATEGORY	NCT01296932	ctg_results_bor_2010_2013	4	Best Overall Response According to 'International Workshop on Chronic Lymphocytic Leukemia' (IWCLL) Criteria	OG005	BI 836826 100 Milligram	0		3	Stable disease	3	yes	SD	yes	3	3	3	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01296932] :: outcomeMeasures[4] :: groups[OG005] :: classes[0] :: categories[3]
CATEGORY	NCT01296932	ctg_results_bor_2010_2013	4	Best Overall Response According to 'International Workshop on Chronic Lymphocytic Leukemia' (IWCLL) Criteria	OG005	BI 836826 100 Milligram	0		4	Progressive disease	0	yes	PD	yes	3	3	3	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01296932] :: outcomeMeasures[4] :: groups[OG005] :: classes[0] :: categories[4]
CATEGORY	NCT01296932	ctg_results_bor_2010_2013	4	Best Overall Response According to 'International Workshop on Chronic Lymphocytic Leukemia' (IWCLL) Criteria	OG005	BI 836826 100 Milligram	0		5	Not evaluable	0	yes		dropped	3	3	3	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01296932] :: outcomeMeasures[4] :: groups[OG005] :: classes[0] :: categories[5]
CLASS	NCT01296932	ctg_results_bor_2010_2013	4	Best Overall Response According to 'International Workshop on Chronic Lymphocytic Leukemia' (IWCLL) Criteria	OG006	BI 836826 200 Milligram	0								6	6	6	0	1	RECOVERABLE	repeated cross-class assignment (values agreed) for CR	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01296932] :: outcomeMeasures[4] :: groups[OG006] :: classes[0]
CATEGORY	NCT01296932	ctg_results_bor_2010_2013	4	Best Overall Response According to 'International Workshop on Chronic Lymphocytic Leukemia' (IWCLL) Criteria	OG006	BI 836826 200 Milligram	0		0	Complete remission	0	yes	CR	overwritten	6	6	6	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01296932] :: outcomeMeasures[4] :: groups[OG006] :: classes[0] :: categories[0]
CATEGORY	NCT01296932	ctg_results_bor_2010_2013	4	Best Overall Response According to 'International Workshop on Chronic Lymphocytic Leukemia' (IWCLL) Criteria	OG006	BI 836826 200 Milligram	0		1	Complete remission with incomplete marrow recovery	0	yes	CR	yes	6	6	6	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01296932] :: outcomeMeasures[4] :: groups[OG006] :: classes[0] :: categories[1]
CATEGORY	NCT01296932	ctg_results_bor_2010_2013	4	Best Overall Response According to 'International Workshop on Chronic Lymphocytic Leukemia' (IWCLL) Criteria	OG006	BI 836826 200 Milligram	0		2	Partial remission	4	yes	PR	yes	6	6	6	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01296932] :: outcomeMeasures[4] :: groups[OG006] :: classes[0] :: categories[2]
CATEGORY	NCT01296932	ctg_results_bor_2010_2013	4	Best Overall Response According to 'International Workshop on Chronic Lymphocytic Leukemia' (IWCLL) Criteria	OG006	BI 836826 200 Milligram	0		3	Stable disease	2	yes	SD	yes	6	6	6	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01296932] :: outcomeMeasures[4] :: groups[OG006] :: classes[0] :: categories[3]
CATEGORY	NCT01296932	ctg_results_bor_2010_2013	4	Best Overall Response According to 'International Workshop on Chronic Lymphocytic Leukemia' (IWCLL) Criteria	OG006	BI 836826 200 Milligram	0		4	Progressive disease	0	yes	PD	yes	6	6	6	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01296932] :: outcomeMeasures[4] :: groups[OG006] :: classes[0] :: categories[4]
CATEGORY	NCT01296932	ctg_results_bor_2010_2013	4	Best Overall Response According to 'International Workshop on Chronic Lymphocytic Leukemia' (IWCLL) Criteria	OG006	BI 836826 200 Milligram	0		5	Not evaluable	0	yes		dropped	6	6	6	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01296932] :: outcomeMeasures[4] :: groups[OG006] :: classes[0] :: categories[5]
CLASS	NCT01296932	ctg_results_bor_2010_2013	4	Best Overall Response According to 'International Workshop on Chronic Lymphocytic Leukemia' (IWCLL) Criteria	OG007	BI 836826 400 Milligram	0								3	3	3	0	1	RECOVERABLE	repeated cross-class assignment (values agreed) for CR	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01296932] :: outcomeMeasures[4] :: groups[OG007] :: classes[0]
CATEGORY	NCT01296932	ctg_results_bor_2010_2013	4	Best Overall Response According to 'International Workshop on Chronic Lymphocytic Leukemia' (IWCLL) Criteria	OG007	BI 836826 400 Milligram	0		0	Complete remission	0	yes	CR	overwritten	3	3	3	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01296932] :: outcomeMeasures[4] :: groups[OG007] :: classes[0] :: categories[0]
CATEGORY	NCT01296932	ctg_results_bor_2010_2013	4	Best Overall Response According to 'International Workshop on Chronic Lymphocytic Leukemia' (IWCLL) Criteria	OG007	BI 836826 400 Milligram	0		1	Complete remission with incomplete marrow recovery	0	yes	CR	yes	3	3	3	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01296932] :: outcomeMeasures[4] :: groups[OG007] :: classes[0] :: categories[1]
CATEGORY	NCT01296932	ctg_results_bor_2010_2013	4	Best Overall Response According to 'International Workshop on Chronic Lymphocytic Leukemia' (IWCLL) Criteria	OG007	BI 836826 400 Milligram	0		2	Partial remission	2	yes	PR	yes	3	3	3	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01296932] :: outcomeMeasures[4] :: groups[OG007] :: classes[0] :: categories[2]
CATEGORY	NCT01296932	ctg_results_bor_2010_2013	4	Best Overall Response According to 'International Workshop on Chronic Lymphocytic Leukemia' (IWCLL) Criteria	OG007	BI 836826 400 Milligram	0		3	Stable disease	1	yes	SD	yes	3	3	3	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01296932] :: outcomeMeasures[4] :: groups[OG007] :: classes[0] :: categories[3]
CATEGORY	NCT01296932	ctg_results_bor_2010_2013	4	Best Overall Response According to 'International Workshop on Chronic Lymphocytic Leukemia' (IWCLL) Criteria	OG007	BI 836826 400 Milligram	0		4	Progressive disease	0	yes	PD	yes	3	3	3	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01296932] :: outcomeMeasures[4] :: groups[OG007] :: classes[0] :: categories[4]
CATEGORY	NCT01296932	ctg_results_bor_2010_2013	4	Best Overall Response According to 'International Workshop on Chronic Lymphocytic Leukemia' (IWCLL) Criteria	OG007	BI 836826 400 Milligram	0		5	Not evaluable	0	yes		dropped	3	3	3	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01296932] :: outcomeMeasures[4] :: groups[OG007] :: classes[0] :: categories[5]
CLASS	NCT01296932	ctg_results_bor_2010_2013	4	Best Overall Response According to 'International Workshop on Chronic Lymphocytic Leukemia' (IWCLL) Criteria	OG008	BI 836826 800 Milligram	0								4	4	4	0	1	RECOVERABLE	repeated cross-class assignment (values agreed) for CR	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01296932] :: outcomeMeasures[4] :: groups[OG008] :: classes[0]
CATEGORY	NCT01296932	ctg_results_bor_2010_2013	4	Best Overall Response According to 'International Workshop on Chronic Lymphocytic Leukemia' (IWCLL) Criteria	OG008	BI 836826 800 Milligram	0		0	Complete remission	0	yes	CR	overwritten	4	4	4	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01296932] :: outcomeMeasures[4] :: groups[OG008] :: classes[0] :: categories[0]
CATEGORY	NCT01296932	ctg_results_bor_2010_2013	4	Best Overall Response According to 'International Workshop on Chronic Lymphocytic Leukemia' (IWCLL) Criteria	OG008	BI 836826 800 Milligram	0		1	Complete remission with incomplete marrow recovery	0	yes	CR	yes	4	4	4	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01296932] :: outcomeMeasures[4] :: groups[OG008] :: classes[0] :: categories[1]
CATEGORY	NCT01296932	ctg_results_bor_2010_2013	4	Best Overall Response According to 'International Workshop on Chronic Lymphocytic Leukemia' (IWCLL) Criteria	OG008	BI 836826 800 Milligram	0		2	Partial remission	2	yes	PR	yes	4	4	4	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01296932] :: outcomeMeasures[4] :: groups[OG008] :: classes[0] :: categories[2]
CATEGORY	NCT01296932	ctg_results_bor_2010_2013	4	Best Overall Response According to 'International Workshop on Chronic Lymphocytic Leukemia' (IWCLL) Criteria	OG008	BI 836826 800 Milligram	0		3	Stable disease	2	yes	SD	yes	4	4	4	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01296932] :: outcomeMeasures[4] :: groups[OG008] :: classes[0] :: categories[3]
CATEGORY	NCT01296932	ctg_results_bor_2010_2013	4	Best Overall Response According to 'International Workshop on Chronic Lymphocytic Leukemia' (IWCLL) Criteria	OG008	BI 836826 800 Milligram	0		4	Progressive disease	0	yes	PD	yes	4	4	4	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01296932] :: outcomeMeasures[4] :: groups[OG008] :: classes[0] :: categories[4]
CATEGORY	NCT01296932	ctg_results_bor_2010_2013	4	Best Overall Response According to 'International Workshop on Chronic Lymphocytic Leukemia' (IWCLL) Criteria	OG008	BI 836826 800 Milligram	0		5	Not evaluable	0	yes		dropped	4	4	4	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01296932] :: outcomeMeasures[4] :: groups[OG008] :: classes[0] :: categories[5]
CLASS	NCT01124734	ctg_results_bor_2010_2013	0	Clinical Response to High-Dose Interleukin-2 (H-D IL-2) Followed by Low Dose Temozolomide	OG001	Course 1 Cycle 2	0								17	17	17	0	1	RECOVERABLE	sum of cells 16 != reported denominator 17 (difference -1)	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01124734] :: outcomeMeasures[0] :: groups[OG001] :: classes[0]
CATEGORY	NCT01124734	ctg_results_bor_2010_2013	0	Clinical Response to High-Dose Interleukin-2 (H-D IL-2) Followed by Low Dose Temozolomide	OG001	Course 1 Cycle 2	0		0	Stable Disease	4	yes	SD	yes	17	17	17	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01124734] :: outcomeMeasures[0] :: groups[OG001] :: classes[0] :: categories[0]
CATEGORY	NCT01124734	ctg_results_bor_2010_2013	0	Clinical Response to High-Dose Interleukin-2 (H-D IL-2) Followed by Low Dose Temozolomide	OG001	Course 1 Cycle 2	0		1	Partial Response	1	yes	PR	yes	17	17	17	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01124734] :: outcomeMeasures[0] :: groups[OG001] :: classes[0] :: categories[1]
CATEGORY	NCT01124734	ctg_results_bor_2010_2013	0	Clinical Response to High-Dose Interleukin-2 (H-D IL-2) Followed by Low Dose Temozolomide	OG001	Course 1 Cycle 2	0		2	Progressive Disease	9	yes	PD	yes	17	17	17	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01124734] :: outcomeMeasures[0] :: groups[OG001] :: classes[0] :: categories[2]
CATEGORY	NCT01124734	ctg_results_bor_2010_2013	0	Clinical Response to High-Dose Interleukin-2 (H-D IL-2) Followed by Low Dose Temozolomide	OG001	Course 1 Cycle 2	0		3	Minor Response	1	yes		dropped	17	17	17	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01124734] :: outcomeMeasures[0] :: groups[OG001] :: classes[0] :: categories[3]
CATEGORY	NCT01124734	ctg_results_bor_2010_2013	0	Clinical Response to High-Dose Interleukin-2 (H-D IL-2) Followed by Low Dose Temozolomide	OG001	Course 1 Cycle 2	0		4	Complete Response	2	yes	CR	yes	17	17	17	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01124734] :: outcomeMeasures[0] :: groups[OG001] :: classes[0] :: categories[4]
CLASS	NCT01562028	ctg_results_bor_2010_2013	3	Objective Response	OG000	T790M Positive	0								37	37	37	0	1	RECOVERABLE	sum of cells 36 != reported denominator 37 (difference -1)	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01562028] :: outcomeMeasures[3] :: groups[OG000] :: classes[0]
CATEGORY	NCT01562028	ctg_results_bor_2010_2013	3	Objective Response	OG000	T790M Positive	0		0	Complete Response	3	yes	CR	yes	37	37	37	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01562028] :: outcomeMeasures[3] :: groups[OG000] :: classes[0] :: categories[0]
CATEGORY	NCT01562028	ctg_results_bor_2010_2013	3	Objective Response	OG000	T790M Positive	0		1	Partial Response	24	yes	PR	yes	37	37	37	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01562028] :: outcomeMeasures[3] :: groups[OG000] :: classes[0] :: categories[1]
CATEGORY	NCT01562028	ctg_results_bor_2010_2013	3	Objective Response	OG000	T790M Positive	0		2	Stable Disease	8	yes	SD	yes	37	37	37	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01562028] :: outcomeMeasures[3] :: groups[OG000] :: classes[0] :: categories[2]
CATEGORY	NCT01562028	ctg_results_bor_2010_2013	3	Objective Response	OG000	T790M Positive	0		3	Progressive Disease	1	yes	PD	yes	37	37	37	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01562028] :: outcomeMeasures[3] :: groups[OG000] :: classes[0] :: categories[3]
CATEGORY	NCT01562028	ctg_results_bor_2010_2013	3	Objective Response	OG000	T790M Positive	0		4	Non-Evaluable	1	yes		dropped	37	37	37	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01562028] :: outcomeMeasures[3] :: groups[OG000] :: classes[0] :: categories[4]
CLASS	NCT01562028	ctg_results_bor_2010_2013	3	Objective Response	OG001	T790M Negative	0								72	72	72	0	1	RECOVERABLE	sum of cells 69 != reported denominator 72 (difference -3)	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01562028] :: outcomeMeasures[3] :: groups[OG001] :: classes[0]
CATEGORY	NCT01562028	ctg_results_bor_2010_2013	3	Objective Response	OG001	T790M Negative	0		0	Complete Response	3	yes	CR	yes	72	72	72	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01562028] :: outcomeMeasures[3] :: groups[OG001] :: classes[0] :: categories[0]
CATEGORY	NCT01562028	ctg_results_bor_2010_2013	3	Objective Response	OG001	T790M Negative	0		1	Partial Response	54	yes	PR	yes	72	72	72	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01562028] :: outcomeMeasures[3] :: groups[OG001] :: classes[0] :: categories[1]
CATEGORY	NCT01562028	ctg_results_bor_2010_2013	3	Objective Response	OG001	T790M Negative	0		2	Stable Disease	9	yes	SD	yes	72	72	72	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01562028] :: outcomeMeasures[3] :: groups[OG001] :: classes[0] :: categories[2]
