nct	om_title	group_title	n_arms_registered	v1_arm_link_state	v1_arm_link_evidence_code	v1_confirmed_registry_arm_label	v1_control_status	v2_arm_link_state	v2_arm_link_relation	v2_bound_arm_label	v2_bound_arm_registered_type_verbatim	v2_n_candidate_arms	v2_comparator_role	v2_registry_type_statement	v2_registry_type_statement_assumption	v2_leaf_claim_state	v2_leaf_claim_verification	v2_arm_link_source_locator	change_arm_link	change_comparator_class
NCT02608268	Best Overall Response (BOR) Per RECIST v1.1	Phase Ib Dose Escalation: MBG453 800mg Q4W + PDR001 400mg Q4W	10	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Phase Ib Dose Escalation: MBG453 Q4W + PDR001 Q4W	NOT_CONTROL_CONFIRMED	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group2.tsv:line 29; candidate protocolSection.armsInterventionsModule.armGroups[5].label	CONFIRMED -> PROPOSED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN
NCT02608268	Best Overall Response (BOR) Per RECIST v1.1	Phase Ib Dose Escalation: MBG453 80mg Q2W + PDR001 80mg Q2W	10	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Phase Ib Dose Escalation: MBG453 Q2W + PDR001 Q2W	NOT_CONTROL_CONFIRMED	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group2.tsv:line 19; candidate protocolSection.armsInterventionsModule.armGroups[4].label	CONFIRMED -> PROPOSED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN
NCT02608268	Best Overall Response (BOR) Per RECIST v1.1	Phase Ib Dose Escalation: MBG453 80mg Q4W + PDR001 400mg Q4W	10	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Phase Ib Dose Escalation: MBG453 Q4W + PDR001 Q4W	NOT_CONTROL_CONFIRMED	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group2.tsv:line 25; candidate protocolSection.armsInterventionsModule.armGroups[5].label	CONFIRMED -> PROPOSED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN
NCT02608268	Best Overall Response (BOR) Per RECIST v1.1	Phase Ib Dose Escalation: MBG453 80mg Q4W + PDR001 80mg Q4W	10	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Phase Ib Dose Escalation: MBG453 Q4W + PDR001 Q4W	NOT_CONTROL_CONFIRMED	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group2.tsv:line 24; candidate protocolSection.armsInterventionsModule.armGroups[5].label	CONFIRMED -> PROPOSED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN
NCT02625610	Best Overall Response (BOR) by Investigator Assessment	Avelumab	2	CONFIRMED	LABEL_BYTE_EXACT	Avelumab	NOT_CONTROL_CONFIRMED	LABEL_MATCH	LABEL_IDENTITY_ONLY:LABEL_BYTE_EXACT	Avelumab	EXPERIMENTAL	1	NOT_ESTABLISHED_IN_THIS_CACHE	BOUND_ARM_REGISTERED_TYPE_IS_EXPERIMENTAL	ASSUMES_LABEL_CORRESPONDENCE_IS_ARM_IDENTITY	NO_LEAF		protocolSection.armsInterventionsModule.armGroups[1].label	CONFIRMED -> LABEL_MATCH	CHANGED_CLASS:NOT_CONTROL_ASSERTED->NOT_ESTABLISHED
NCT02625610	Best Overall Response (BOR) by Investigator Assessment	Chemotherapy + Best Supportive Care (BSC)	2	CONFIRMED	LABEL_BYTE_EXACT	Chemotherapy + Best Supportive Care (BSC)	NOT_CONTROL_CONFIRMED	LABEL_MATCH	LABEL_IDENTITY_ONLY:LABEL_BYTE_EXACT	Chemotherapy + Best Supportive Care (BSC)	EXPERIMENTAL	1	NOT_ESTABLISHED_IN_THIS_CACHE	BOUND_ARM_REGISTERED_TYPE_IS_EXPERIMENTAL	ASSUMES_LABEL_CORRESPONDENCE_IS_ARM_IDENTITY	NO_LEAF		protocolSection.armsInterventionsModule.armGroups[0].label	CONFIRMED -> LABEL_MATCH	CHANGED_CLASS:NOT_CONTROL_ASSERTED->NOT_ESTABLISHED
NCT02625623	Best Overall Response (BOR)	Avelumab + BSC	2	CONFIRMED	LABEL_CASE_AND_WHITESPACE_ONLY	Avelumab+BSC	CONTROL_ACTIVE_COMPARATOR_CONFIRMED	LABEL_MATCH	LABEL_IDENTITY_ONLY:LABEL_CASE_WS_FOLD	Avelumab+BSC	ACTIVE_COMPARATOR	1	COMPARATOR_PROPOSED_BY_LABEL_MATCHED_ARM_TYPE	BOUND_ARM_REGISTERED_TYPE_IS_ACTIVE_COMPARATOR	ASSUMES_LABEL_CORRESPONDENCE_IS_ARM_IDENTITY	NO_LEAF		protocolSection.armsInterventionsModule.armGroups[1].label	CONFIRMED -> LABEL_MATCH	CHANGED_CLASS:COMPARATOR_SUPPORTED->COMPARATOR_PROPOSED
NCT02625623	Best Overall Response (BOR)	Physician Choice Chemotherapy + Best Supportive Care (BSC)	2	CONFIRMED	LABEL_CASE_AND_WHITESPACE_ONLY	Physician choice chemotherapy+Best Supportive Care (BSC)	NOT_CONTROL_CONFIRMED	LABEL_MATCH	LABEL_IDENTITY_ONLY:LABEL_CASE_WS_FOLD	Physician choice chemotherapy+Best Supportive Care (BSC)	EXPERIMENTAL	1	NOT_ESTABLISHED_IN_THIS_CACHE	BOUND_ARM_REGISTERED_TYPE_IS_EXPERIMENTAL	ASSUMES_LABEL_CORRESPONDENCE_IS_ARM_IDENTITY	NO_LEAF		protocolSection.armsInterventionsModule.armGroups[0].label	CONFIRMED -> LABEL_MATCH	CHANGED_CLASS:NOT_CONTROL_ASSERTED->NOT_ESTABLISHED
NCT02626000	Best Overall Confirmed Response	Talimogene Laherparepvec + Pembrolizumab	1	CONFIRMED	LABEL_BYTE_EXACT	Talimogene Laherparepvec + Pembrolizumab	NOT_CONTROL_CONFIRMED	LABEL_MATCH	LABEL_IDENTITY_ONLY:LABEL_BYTE_EXACT	Talimogene Laherparepvec + Pembrolizumab	EXPERIMENTAL	1	NOT_ESTABLISHED_IN_THIS_CACHE	BOUND_ARM_REGISTERED_TYPE_IS_EXPERIMENTAL	ASSUMES_LABEL_CORRESPONDENCE_IS_ARM_IDENTITY	NO_LEAF		protocolSection.armsInterventionsModule.armGroups[0].label	CONFIRMED -> LABEL_MATCH	CHANGED_CLASS:NOT_CONTROL_ASSERTED->NOT_ESTABLISHED
NCT02644278	Part A: Number of Participants With Best Overall Response Evaluated by Response Criteria Evaluation (RECIST 1.1)	VX-984 120 mg + PLD 40 mg/m^2	4	CONFIRMED	LABEL_BYTE_EXACT	VX-984 120 mg + PLD 40 mg/m^2	NOT_CONTROL_CONFIRMED	LABEL_MATCH	LABEL_IDENTITY_ONLY:LABEL_BYTE_EXACT	VX-984 120 mg + PLD 40 mg/m^2	EXPERIMENTAL	1	NOT_ESTABLISHED_IN_THIS_CACHE	BOUND_ARM_REGISTERED_TYPE_IS_EXPERIMENTAL	ASSUMES_LABEL_CORRESPONDENCE_IS_ARM_IDENTITY	NO_LEAF		protocolSection.armsInterventionsModule.armGroups[0].label	CONFIRMED -> LABEL_MATCH	CHANGED_CLASS:NOT_CONTROL_ASSERTED->NOT_ESTABLISHED
NCT02644278	Part A: Number of Participants With Best Overall Response Evaluated by Response Criteria Evaluation (RECIST 1.1)	VX-984 240 mg + PLD 40 mg/m^2	4	CONFIRMED	LABEL_BYTE_EXACT	VX-984 240 mg + PLD 40 mg/m^2	NOT_CONTROL_CONFIRMED	LABEL_MATCH	LABEL_IDENTITY_ONLY:LABEL_BYTE_EXACT	VX-984 240 mg + PLD 40 mg/m^2	EXPERIMENTAL	1	NOT_ESTABLISHED_IN_THIS_CACHE	BOUND_ARM_REGISTERED_TYPE_IS_EXPERIMENTAL	ASSUMES_LABEL_CORRESPONDENCE_IS_ARM_IDENTITY	NO_LEAF		protocolSection.armsInterventionsModule.armGroups[1].label	CONFIRMED -> LABEL_MATCH	CHANGED_CLASS:NOT_CONTROL_ASSERTED->NOT_ESTABLISHED
NCT02644278	Part A: Number of Participants With Best Overall Response Evaluated by Response Criteria Evaluation (RECIST 1.1)	VX-984 480 mg + PLD 40 mg/m^2	4	CONFIRMED	LABEL_BYTE_EXACT	VX-984 480 mg + PLD 40 mg/m^2	NOT_CONTROL_CONFIRMED	LABEL_MATCH	LABEL_IDENTITY_ONLY:LABEL_BYTE_EXACT	VX-984 480 mg + PLD 40 mg/m^2	EXPERIMENTAL	1	NOT_ESTABLISHED_IN_THIS_CACHE	BOUND_ARM_REGISTERED_TYPE_IS_EXPERIMENTAL	ASSUMES_LABEL_CORRESPONDENCE_IS_ARM_IDENTITY	NO_LEAF		protocolSection.armsInterventionsModule.armGroups[2].label	CONFIRMED -> LABEL_MATCH	CHANGED_CLASS:NOT_CONTROL_ASSERTED->NOT_ESTABLISHED
NCT02644278	Part A: Number of Participants With Best Overall Response Evaluated by Response Criteria Evaluation (RECIST 1.1)	VX-984 720 mg + PLD 40 mg/m^2	4	CONFIRMED	LABEL_BYTE_EXACT	VX-984 720 mg + PLD 40 mg/m^2	NOT_CONTROL_CONFIRMED	LABEL_MATCH	LABEL_IDENTITY_ONLY:LABEL_BYTE_EXACT	VX-984 720 mg + PLD 40 mg/m^2	EXPERIMENTAL	1	NOT_ESTABLISHED_IN_THIS_CACHE	BOUND_ARM_REGISTERED_TYPE_IS_EXPERIMENTAL	ASSUMES_LABEL_CORRESPONDENCE_IS_ARM_IDENTITY	NO_LEAF		protocolSection.armsInterventionsModule.armGroups[3].label	CONFIRMED -> LABEL_MATCH	CHANGED_CLASS:NOT_CONTROL_ASSERTED->NOT_ESTABLISHED
NCT02644967	Phase 2: Number of Participants With Objective Response Rate (ORR) Using RECIST v1.1	Phase 2, 8 mg Tilso/Ipi	1	CONFIRMED	LABEL_BYTE_EXACT	Phase 2, 8 mg Tilso/Ipi	NOT_CONTROL_CONFIRMED	LABEL_MATCH	LABEL_IDENTITY_ONLY:LABEL_BYTE_EXACT	Phase 2, 8 mg Tilso/Ipi	EXPERIMENTAL	1	NOT_ESTABLISHED_IN_THIS_CACHE	BOUND_ARM_REGISTERED_TYPE_IS_EXPERIMENTAL	ASSUMES_LABEL_CORRESPONDENCE_IS_ARM_IDENTITY	NO_LEAF		protocolSection.armsInterventionsModule.armGroups[0].label	CONFIRMED -> LABEL_MATCH	CHANGED_CLASS:NOT_CONTROL_ASSERTED->NOT_ESTABLISHED
NCT02658097	Number of Patients With Each Response as Measured by RECIST 1.1	Single Fraction Radiation Therapy (SFRT) + Pembrolizumab	1	CONFIRMED	LABEL_CASE_AND_WHITESPACE_ONLY	Single Fraction Radiation Therapy (SFRT) + pembrolizumab	NOT_CONTROL_CONFIRMED	LABEL_MATCH	LABEL_IDENTITY_ONLY:LABEL_CASE_WS_FOLD	Single Fraction Radiation Therapy (SFRT) + pembrolizumab	EXPERIMENTAL	1	NOT_ESTABLISHED_IN_THIS_CACHE	BOUND_ARM_REGISTERED_TYPE_IS_EXPERIMENTAL	ASSUMES_LABEL_CORRESPONDENCE_IS_ARM_IDENTITY	NO_LEAF		protocolSection.armsInterventionsModule.armGroups[0].label	CONFIRMED -> LABEL_MATCH	CHANGED_CLASS:NOT_CONTROL_ASSERTED->NOT_ESTABLISHED
NCT02679170	Number of Participants According to Treatment Response: ALK Treatment Sub-Study and ROS1 Treatment Sub-Study	ALK Treatment Sub-study	1	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Routine clinical practice group (NSCLC ALK+, ROS1)	UNKNOWN_IN_THIS_CACHE	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ARM_TYPE_ABSENT_IN_THIS_CACHE		LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group2.tsv:line 36; candidate protocolSection.armsInterventionsModule.armGroups[0].label	CONFIRMED -> PROPOSED	UNCHANGED_CLASS:UNKNOWN
NCT02679170	Number of Participants According to Treatment Response: ALK Treatment Sub-Study and ROS1 Treatment Sub-Study	ROS1 Treatment Sub-study	1	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Routine clinical practice group (NSCLC ALK+, ROS1)	UNKNOWN_IN_THIS_CACHE	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ARM_TYPE_ABSENT_IN_THIS_CACHE		LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group2.tsv:line 37; candidate protocolSection.armsInterventionsModule.armGroups[0].label	CONFIRMED -> PROPOSED	UNCHANGED_CLASS:UNKNOWN
NCT02759588	Evaluation of Tumor Response to Treatment for Participants Enrolled in the Phase 1b Portion of This Study	Phase 1b - Cohort 1	4	CONFIRMED	LABEL_BYTE_EXACT	Phase 1b - Cohort 1	NOT_CONTROL_CONFIRMED	LABEL_MATCH	LABEL_IDENTITY_ONLY:LABEL_BYTE_EXACT	Phase 1b - Cohort 1	EXPERIMENTAL	1	NOT_ESTABLISHED_IN_THIS_CACHE	BOUND_ARM_REGISTERED_TYPE_IS_EXPERIMENTAL	ASSUMES_LABEL_CORRESPONDENCE_IS_ARM_IDENTITY	NO_LEAF		protocolSection.armsInterventionsModule.armGroups[0].label	CONFIRMED -> LABEL_MATCH	CHANGED_CLASS:NOT_CONTROL_ASSERTED->NOT_ESTABLISHED
NCT02759588	Evaluation of Tumor Response to Treatment for Participants Enrolled in the Phase 1b Portion of This Study	Phase 1b - Cohort 2	4	CONFIRMED	LABEL_BYTE_EXACT	Phase 1b - Cohort 2	NOT_CONTROL_CONFIRMED	LABEL_MATCH	LABEL_IDENTITY_ONLY:LABEL_BYTE_EXACT	Phase 1b - Cohort 2	EXPERIMENTAL	1	NOT_ESTABLISHED_IN_THIS_CACHE	BOUND_ARM_REGISTERED_TYPE_IS_EXPERIMENTAL	ASSUMES_LABEL_CORRESPONDENCE_IS_ARM_IDENTITY	NO_LEAF		protocolSection.armsInterventionsModule.armGroups[1].label	CONFIRMED -> LABEL_MATCH	CHANGED_CLASS:NOT_CONTROL_ASSERTED->NOT_ESTABLISHED
NCT02762513	Best Overall Response	Axitinib	1	CONFIRMED	LABEL_BYTE_EXACT	Axitinib	NOT_CONTROL_CONFIRMED	SOURCE_CONFIRMED	TWO_INDEPENDENT_FIELD_IDENTITIES:LABEL_BYTE_EXACT+DESC_BYTE_EXACT	Axitinib	EXPERIMENTAL	1	NOT_ESTABLISHED_IN_THIS_CACHE	BOUND_ARM_REGISTERED_TYPE_IS_EXPERIMENTAL		NO_LEAF		protocolSection.armsInterventionsModule.armGroups[0].label and protocolSection.armsInterventionsModule.armGroups[0].description	CONFIRMED -> SOURCE_CONFIRMED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->NOT_ESTABLISHED
NCT02762981	Best Response Rate in Participants With Tumor Glucocorticoid Receptor (GR) Above or Below the Median Overall Level	GR H-score Above the Overall Median	1	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Relacorilant with nab-paclitaxel	NOT_CONTROL_CONFIRMED	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group2.tsv:line 38; candidate protocolSection.armsInterventionsModule.armGroups[0].label	CONFIRMED -> PROPOSED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN
NCT02762981	Best Response Rate in Participants With Tumor Glucocorticoid Receptor (GR) Above or Below the Median Overall Level	GR H-score Below the Overall Median	1	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Relacorilant with nab-paclitaxel	NOT_CONTROL_CONFIRMED	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group2.tsv:line 39; candidate protocolSection.armsInterventionsModule.armGroups[0].label	CONFIRMED -> PROPOSED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN
NCT02795429	Phase Ib and Phase II: Best Overall Response (BOR) Per RECIST v1.1	Phase II: Capmatinib 400 mg BID + Spartalizumab 300 mg Q3W	5	CONFIRMED	LABEL_BYTE_EXACT	Phase II: Capmatinib 400 mg BID + Spartalizumab 300 mg Q3W	NOT_CONTROL_CONFIRMED	SOURCE_CONFIRMED	TWO_INDEPENDENT_FIELD_IDENTITIES:LABEL_BYTE_EXACT+DESC_BYTE_EXACT	Phase II: Capmatinib 400 mg BID + Spartalizumab 300 mg Q3W	EXPERIMENTAL	1	NOT_ESTABLISHED_IN_THIS_CACHE	BOUND_ARM_REGISTERED_TYPE_IS_EXPERIMENTAL		NO_LEAF		protocolSection.armsInterventionsModule.armGroups[3].label and protocolSection.armsInterventionsModule.armGroups[3].description	CONFIRMED -> SOURCE_CONFIRMED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->NOT_ESTABLISHED
NCT02795429	Phase Ib and Phase II: Best Overall Response (BOR) Per RECIST v1.1	Phase II: Spartalizumab 300 mg Q3W	5	CONFIRMED	LABEL_BYTE_EXACT	Phase II: Spartalizumab 300 mg Q3W	NOT_CONTROL_CONFIRMED	SOURCE_CONFIRMED	TWO_INDEPENDENT_FIELD_IDENTITIES:LABEL_BYTE_EXACT+DESC_BYTE_EXACT	Phase II: Spartalizumab 300 mg Q3W	EXPERIMENTAL	1	NOT_ESTABLISHED_IN_THIS_CACHE	BOUND_ARM_REGISTERED_TYPE_IS_EXPERIMENTAL		NO_LEAF		protocolSection.armsInterventionsModule.armGroups[4].label and protocolSection.armsInterventionsModule.armGroups[4].description	CONFIRMED -> SOURCE_CONFIRMED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->NOT_ESTABLISHED
NCT02795429	Phase Ib and Phase II: Best Overall Response (BOR) Per RECIST v1.1	Phase Ib: Capmatinib 200 mg BID + Spartalizumab 300 mg Q3W	5	CONFIRMED	LABEL_BYTE_EXACT	Phase Ib: Capmatinib 200 mg BID + Spartalizumab 300 mg Q3W	NOT_CONTROL_CONFIRMED	SOURCE_CONFIRMED	TWO_INDEPENDENT_FIELD_IDENTITIES:LABEL_BYTE_EXACT+DESC_BYTE_EXACT	Phase Ib: Capmatinib 200 mg BID + Spartalizumab 300 mg Q3W	EXPERIMENTAL	1	NOT_ESTABLISHED_IN_THIS_CACHE	BOUND_ARM_REGISTERED_TYPE_IS_EXPERIMENTAL		NO_LEAF		protocolSection.armsInterventionsModule.armGroups[0].label and protocolSection.armsInterventionsModule.armGroups[0].description	CONFIRMED -> SOURCE_CONFIRMED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->NOT_ESTABLISHED
NCT02795429	Phase Ib and Phase II: Best Overall Response (BOR) Per RECIST v1.1	Phase Ib: Capmatinib 300 mg BID + Spartalizumab 300 mg Q3W	5	CONFIRMED	LABEL_BYTE_EXACT	Phase Ib: Capmatinib 300 mg BID + Spartalizumab 300 mg Q3W	NOT_CONTROL_CONFIRMED	SOURCE_CONFIRMED	TWO_INDEPENDENT_FIELD_IDENTITIES:LABEL_BYTE_EXACT+DESC_BYTE_EXACT	Phase Ib: Capmatinib 300 mg BID + Spartalizumab 300 mg Q3W	EXPERIMENTAL	1	NOT_ESTABLISHED_IN_THIS_CACHE	BOUND_ARM_REGISTERED_TYPE_IS_EXPERIMENTAL		NO_LEAF		protocolSection.armsInterventionsModule.armGroups[1].label and protocolSection.armsInterventionsModule.armGroups[1].description	CONFIRMED -> SOURCE_CONFIRMED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->NOT_ESTABLISHED
NCT02795429	Phase Ib and Phase II: Best Overall Response (BOR) Per RECIST v1.1	Phase Ib: Capmatinib 400 mg BID + Spartalizumab 300 mg Q3W	5	CONFIRMED	LABEL_BYTE_EXACT	Phase Ib: Capmatinib 400 mg BID + Spartalizumab 300 mg Q3W	NOT_CONTROL_CONFIRMED	SOURCE_CONFIRMED	TWO_INDEPENDENT_FIELD_IDENTITIES:LABEL_BYTE_EXACT+DESC_BYTE_EXACT	Phase Ib: Capmatinib 400 mg BID + Spartalizumab 300 mg Q3W	EXPERIMENTAL	1	NOT_ESTABLISHED_IN_THIS_CACHE	BOUND_ARM_REGISTERED_TYPE_IS_EXPERIMENTAL		NO_LEAF		protocolSection.armsInterventionsModule.armGroups[2].label and protocolSection.armsInterventionsModule.armGroups[2].description	CONFIRMED -> SOURCE_CONFIRMED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->NOT_ESTABLISHED
NCT02819843	Best Response	Intralesional TALIMOGENE LAHERPAREPVEC With Radiotherapy	2	CONFIRMED	LABEL_CASE_AND_WHITESPACE_ONLY	Intralesional TALIMOGENE LAHERPAREPVEC with radiotherapy	NOT_CONTROL_CONFIRMED	LABEL_MATCH	LABEL_IDENTITY_ONLY:LABEL_CASE_WS_FOLD	Intralesional TALIMOGENE LAHERPAREPVEC with radiotherapy	EXPERIMENTAL	1	NOT_ESTABLISHED_IN_THIS_CACHE	BOUND_ARM_REGISTERED_TYPE_IS_EXPERIMENTAL	ASSUMES_LABEL_CORRESPONDENCE_IS_ARM_IDENTITY	NO_LEAF		protocolSection.armsInterventionsModule.armGroups[0].label	CONFIRMED -> LABEL_MATCH	CHANGED_CLASS:NOT_CONTROL_ASSERTED->NOT_ESTABLISHED
NCT02819843	Best Response	Intralesional TALIMOGENE LAHERPAREPVEC Without Radiotherapy	2	CONFIRMED	LABEL_CASE_AND_WHITESPACE_ONLY	Intralesional TALIMOGENE LAHERPAREPVEC without radiotherapy	NOT_CONTROL_CONFIRMED	LABEL_MATCH	LABEL_IDENTITY_ONLY:LABEL_CASE_WS_FOLD	Intralesional TALIMOGENE LAHERPAREPVEC without radiotherapy	EXPERIMENTAL	1	NOT_ESTABLISHED_IN_THIS_CACHE	BOUND_ARM_REGISTERED_TYPE_IS_EXPERIMENTAL	ASSUMES_LABEL_CORRESPONDENCE_IS_ARM_IDENTITY	NO_LEAF		protocolSection.armsInterventionsModule.armGroups[1].label	CONFIRMED -> LABEL_MATCH	CHANGED_CLASS:NOT_CONTROL_ASSERTED->NOT_ESTABLISHED
NCT02825420	Best Response by Prior Antiangiogenic Treatment	No Prior Use of Antiangiogenics	0	UNKNOWN_IN_THIS_CACHE	LEAF_NO_ARM_GROUPS_IN_THIS_CACHE		UNKNOWN_IN_THIS_CACHE	UNKNOWN_IN_THIS_CACHE	NO_ARM_GROUPS_REGISTERED_IN_THIS_CACHE			0	UNKNOWN_IN_THIS_CACHE	NO_ARMS_REGISTERED_IN_THIS_CACHE		LEAF_CLAIMS_NO_ARM	NOT_VERIFIABLE_NO_REGISTERED_ARMS	protocolSection.armsInterventionsModule.armGroups=[] (absent)	UNKNOWN_IN_THIS_CACHE -> UNKNOWN_IN_THIS_CACHE	UNCHANGED_CLASS:UNKNOWN
NCT02825420	Best Response by Prior Antiangiogenic Treatment	Prior Use of Antiangiogenics	0	UNKNOWN_IN_THIS_CACHE	LEAF_NO_ARM_GROUPS_IN_THIS_CACHE		UNKNOWN_IN_THIS_CACHE	UNKNOWN_IN_THIS_CACHE	NO_ARM_GROUPS_REGISTERED_IN_THIS_CACHE			0	UNKNOWN_IN_THIS_CACHE	NO_ARMS_REGISTERED_IN_THIS_CACHE		LEAF_CLAIMS_NO_ARM	NOT_VERIFIABLE_NO_REGISTERED_ARMS	protocolSection.armsInterventionsModule.armGroups=[] (absent)	UNKNOWN_IN_THIS_CACHE -> UNKNOWN_IN_THIS_CACHE	UNCHANGED_CLASS:UNKNOWN
NCT02825420	Best Tumor Response	Full Analysis Set	0	UNKNOWN_IN_THIS_CACHE	LEAF_NO_ARM_GROUPS_IN_THIS_CACHE		UNKNOWN_IN_THIS_CACHE	UNKNOWN_IN_THIS_CACHE	NO_ARM_GROUPS_REGISTERED_IN_THIS_CACHE			0	UNKNOWN_IN_THIS_CACHE	NO_ARMS_REGISTERED_IN_THIS_CACHE		LEAF_CLAIMS_NO_ARM	NOT_VERIFIABLE_NO_REGISTERED_ARMS	protocolSection.armsInterventionsModule.armGroups=[] (absent)	UNKNOWN_IN_THIS_CACHE -> UNKNOWN_IN_THIS_CACHE	UNCHANGED_CLASS:UNKNOWN
NCT02829723	Phase I and II: Best Overall Response (BOR) (Sustained) Per RANO	Phase I: BLZ945 1200 mg 4d on/10d Off QD	2	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	BLZ945 single agent	NOT_CONTROL_CONFIRMED	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group2.tsv:line 92; candidate protocolSection.armsInterventionsModule.armGroups[0].label	CONFIRMED -> PROPOSED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN
