^SAMPLE = GSM281776
!Sample_title = 293-tet-On-NOR1 with doxycycline
!Sample_geo_accession = GSM281776
!Sample_status = Public on Dec 10 2008
!Sample_submission_date = Apr 16 2008
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = 293-tet-On-NOR1 cells, doxycycline treated
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = 293-tet-On-NOR1 cells were cultured with doxycycline for 24 hours.
!Sample_treatment_protocol_ch1 = with doxycycline
!Sample_growth_protocol_ch1 = DMEM supplemented with 10% FCS
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = Qiagen RNeasy mini column 
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = in vitro transcription, Affymetrix protocol
!Sample_hyb_protocol = Labeled cRNA was hybridized with the array in the hybridization buffer for 16 hours.
!Sample_scan_protocol = GCOS (GeneChip operating software)
!Sample_description = To identify genes affected by NOR1 overexpression, we compared expression profiles between NOR1-induced 293-tet-On cells and its control cells.
!Sample_data_processing = GCOS (GeneChip operating software)
!Sample_platform_id = GPL570
!Sample_contact_name = Naganari,,Ohkura
!Sample_contact_email = nohkura@ncc.go.jp
!Sample_contact_phone = +81-3-3542-2511
!Sample_contact_fax = +81-3-3542-8170
!Sample_contact_department = Tumor Endocrinology Project
!Sample_contact_institute = National Cancer Center Research Institute
!Sample_contact_address = 5-1-1, Tsukiji, Chuo-ku
!Sample_contact_city = Tokyo
!Sample_contact_zip/postal_code = 104-0045
!Sample_contact_country = Japan
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM281nnn/GSM281776/suppl/GSM281776.CEL.gz
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE11185
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = NOR1 plus doxycycline
#ABS_CALL = 
#DETECTION P-VALUE = 
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
229030_at	10.6	P	0.030273
229031_at	132.5	P	0.030273
229032_at	18.3	A	0.398926
229033_s_at	18.2	A	0.067627
229034_at	36	P	0.023926
229035_s_at	155.9	P	0.000244
229036_at	209.7	P	0.00415
229037_at	11.1	A	0.149658
229038_at	241.6	P	0.000244
229039_at	76	P	0.008057
229040_at	0.8	A	0.665527
229041_s_at	4	A	0.753906
229042_s_at	32.8	A	0.129639
229043_at	659.9	P	0.000244
229044_at	102.6	P	0.001953
229045_at	2.4	A	0.665527
229046_s_at	1.9	A	0.633789
229047_at	7	A	0.334473
229048_at	23.2	P	0.030273
229049_at	4.2	A	0.592041
229050_s_at	1389.3	P	0.000244
229051_at	16.3	A	0.334473
229052_at	30.4	A	0.219482
229053_at	15.9	A	0.466064
229054_at	58.4	P	0.000244
229055_at	28.3	A	0.095215
229056_at	19.3	A	0.246094
229057_at	3.7	A	0.334473
229058_at	188.2	P	0.00293
229059_at	3.5	A	0.533936
229060_at	50.1	P	0.000244
229061_s_at	245.4	P	0.000244
229062_at	44.6	A	0.095215
229063_s_at	71.1	P	0.018555
229064_s_at	142.1	P	0.000244
229065_at	45.4	P	0.005859
229066_at	142.7	P	0.00293
229067_at	1309.3	P	0.000244
229068_at	346.1	P	0.000244
229069_at	728	P	0.000244
229070_at	7.4	A	0.5
229071_at	77.4	P	0.000732
229072_at	76	P	0.000732
229073_at	52.4	P	0.000732
229074_at	311.1	P	0.000244
229075_at	151.3	P	0.000244
229076_s_at	112.7	P	0.000244
229077_at	5.2	A	0.303711
229078_s_at	99.8	P	0.000244
229079_at	22.6	A	0.665527
229080_at	18.8	A	0.5
229081_at	45.9	P	0.000244
229082_at	107.7	P	0.000244
229083_at	336.5	P	0.000244
229084_at	61	P	0.010742
229085_at	2	A	0.567627
229086_at	64.5	P	0.00293
229087_s_at	16	A	0.171387
229088_at	91.3	P	0.000244
229089_at	80.4	P	0.001221
229090_at	180.8	P	0.000244
229091_s_at	304.1	P	0.000244
229092_at	100.9	P	0.000244
229093_at	1.9	A	0.72583
229094_at	61	P	0.01416
229095_s_at	0.8	A	0.870361
229096_at	3.9	A	0.932373
229097_at	991.4	P	0.000244
229098_s_at	51.9	A	0.246094
229099_at	295.7	P	0.000244
229100_s_at	133.8	P	0.000244
229101_at	94.3	P	0.023926
229102_at	15.4	A	0.334473
229103_at	84.6	P	0.00293
229104_s_at	1.8	A	0.665527
229105_at	7.9	A	0.239258
229106_at	88.5	P	0.00293
229107_at	175.2	P	0.000244
229108_at	5.8	A	0.753906
229109_s_at	64	A	0.080566
229110_at	9.2	A	0.334473
229111_at	101.6	P	0.000244
229112_at	36.9	A	0.111572
229113_s_at	222.8	P	0.001221
229114_at	179.6	P	0.000244
229115_at	387.9	P	0.005859
229116_at	86.8	P	0.00293
229117_s_at	30.2	A	0.27417
229118_at	18.2	A	0.27417
229119_s_at	210.9	P	0.000244
229120_s_at	346.9	P	0.000244
229121_at	2.7	A	0.780518
229122_x_at	21.7	A	0.398926
229123_at	283.1	P	0.000732
229124_at	20.9	A	0.067627
229125_at	1.4	A	0.780518
229126_at	253.2	P	0.001953
229127_at	97.1	P	0.005859
229128_s_at	880.3	P	0.000244
229129_at	270.4	P	0.000244
229130_at	35.7	P	0.037598
229131_at	112.5	P	0.00415
229132_at	75.8	P	0.000244
229133_s_at	19	A	0.067627
229134_at	61.7	P	0.023926
229135_at	47.1	P	0.023926
229136_s_at	84.5	P	0.01416
229137_at	1.4	A	0.5
229138_at	143.9	P	0.005859
229139_at	300.3	P	0.000244
229140_at	102.5	P	0.008057
229141_at	27.8	P	0.008057
229142_s_at	1	A	0.919434
229143_at	123.9	P	0.000732
229144_at	87.7	P	0.001953
229145_at	506.8	P	0.000244
229146_at	107	P	0.000732
229147_at	34.7	P	0.001953
229148_at	4.7	A	0.633789
229149_at	1.3	A	0.99585
229150_at	0.7	A	0.943848
229151_at	7.1	A	0.466064
229152_at	1.1	A	0.696289
229153_at	159.6	P	0.001221
229154_at	5.5	A	0.601074
229155_at	14.5	A	0.149658
229156_s_at	63.3	P	0.000732
229157_at	65.1	P	0.00293
229158_at	27.5	P	0.037598
229159_at	4.4	P	0.018311
229160_at	168.2	P	0.000244
229161_at	2.4	A	0.665527
229162_s_at	26.5	A	0.303711
229163_at	61.1	P	0.030273
229164_s_at	37.1	A	0.303711
229165_at	20.3	A	0.246094
229166_s_at	0.7	A	0.98584
229167_at	340	P	0.000732
229168_at	21.8	A	0.171387
229169_at	46.2	P	0.000244
229170_s_at	96.2	P	0.000244
229171_at	16.4	A	0.149658
229172_at	20.6	A	0.171387
229173_at	261.7	P	0.000244
229174_at	576.7	P	0.000244
229175_at	218	P	0.001221
229176_at	32.1	A	0.219482
229177_at	18.2	A	0.334473
229178_at	44.2	P	0.018555
229179_at	9.6	A	0.601074
229180_at	14.7	A	0.533936
229181_s_at	460.1	P	0.000244
229182_at	62.1	P	0.001221
229183_at	1.5	A	0.567627
229184_at	27.6	P	0.000732
229185_at	13.8	A	0.27417
229186_s_at	11	A	0.334473
229187_at	10.9	P	0.023926
229188_s_at	20.7	A	0.27417
229189_s_at	63.4	P	0.030273
229190_at	33.1	P	0.008057
229191_at	3.2	A	0.828613
229192_s_at	95.3	A	0.149658
229193_at	42.6	P	0.000732
229194_at	886.2	P	0.000244
229195_at	15.2	A	0.466064
229196_at	0.7	A	0.904785
229197_at	49.5	P	0.01416
229198_at	32.9	A	0.095215
229199_at	24.5	P	0.00293
229200_at	65.5	P	0.001953
229201_at	11.4	A	0.067627
229202_at	430.5	P	0.000244
229203_at	5.3	A	0.466064
229204_at	163.4	P	0.001221
229205_at	64.7	P	0.001953
229206_at	19.8	A	0.19458
229207_x_at	18.7	A	0.246094
229208_at	138	P	0.000244
229209_at	5.8	A	0.246094
229210_at	62.1	M	0.056152
229211_at	291.5	P	0.001221
229212_at	40.2	P	0.018555
229213_at	35.1	P	0.00415
229214_at	2.7	A	0.696289
229215_at	1.1	A	0.780518
229216_s_at	42.5	P	0.00293
229217_at	30.8	P	0.005859
229218_at	1.8	A	0.633789
229219_s_at	62	P	0.030273
229220_x_at	434.1	P	0.000244
229221_at	8.7	A	0.129639
229222_at	83.5	P	0.00415
229223_at	49	P	0.000732
229224_x_at	7.1	A	0.303711
229225_at	79.3	P	0.046143
229226_at	43.5	A	0.080566
229227_at	22.2	P	0.00415
229228_at	622.4	P	0.000244
229229_at	2.4	A	0.658447
229230_at	2.1	A	0.870361
229231_at	558.2	P	0.001953
229232_at	253.6	P	0.000244
229233_at	53.6	A	0.111572
229234_at	18.9	P	0.01416
229235_at	833.4	P	0.000244
229236_s_at	704.8	P	0.000244
229237_s_at	24.5	A	0.366211
229238_at	68.5	A	0.111572
229239_x_at	4.2	A	0.696289
229240_at	96.1	P	0.000244
229241_at	1.8	A	0.904785
229242_at	29.9	A	0.27417
229243_at	15.4	P	0.030273
229244_at	15.9	A	0.5
229245_at	11	A	0.398926
229246_at	38	A	0.111572
229247_at	25.3	A	0.067627
229248_at	64.9	P	0.001221
229249_at	28.1	A	0.067627
229250_at	57.2	P	0.01416
229251_s_at	43.8	P	0.018555
229252_at	19.5	A	0.366211
229253_at	159.9	P	0.000244
229254_at	35.2	P	0.000244
229255_x_at	160.7	P	0.000244
229256_at	67.7	P	0.000732
229257_at	92.3	P	0.005859
229258_at	26.3	A	0.466064
229259_at	1.5	A	0.888428
229260_at	44.9	P	0.000244
229261_at	14.1	A	0.246094
229262_at	51.2	P	0.037598
229263_at	9.8	A	0.35791
229264_at	144.3	P	0.000732
229265_at	402.5	P	0.000244
229266_at	11.5	A	0.398926
229267_at	408.6	P	0.000244
229268_at	194.3	P	0.01416
229269_x_at	168.4	P	0.008057
229270_x_at	24.1	A	0.334473
229271_x_at	4.1	A	0.334473
229272_at	34.6	P	0.023926
229273_at	297.2	P	0.000244
229274_at	26.8	P	0.008057
229275_at	2.4	A	0.696289
229276_at	4.2	A	0.665527
229277_at	2.1	A	0.665527
229278_at	37.2	A	0.246094
229279_at	36.7	P	0.037598
229280_s_at	6.1	A	0.219482
229281_at	11.9	P	0.00293
229282_at	38.4	P	0.005859
229283_at	83.8	P	0.000732
229284_at	55.5	M	0.056152
229285_at	145.7	P	0.000244
229286_at	26	A	0.432373
229287_at	147.6	P	0.000244
229288_at	1266.6	P	0.000244
229289_at	78.1	A	0.067627
229290_at	4.7	A	0.466064
229291_at	68.8	P	0.005859
229292_at	332.9	P	0.000732
229293_at	29.8	A	0.366211
229294_at	59.4	P	0.037598
229295_at	126.4	P	0.030273
229296_at	2.8	A	0.80542
229297_at	121	P	0.018555
229298_at	131.4	P	0.000244
229299_at	287.9	P	0.000244
229300_at	3.1	A	0.780518
229301_at	37.6	A	0.111572
229302_at	10.5	A	0.075684
229303_at	214.8	P	0.000244
229304_s_at	339	P	0.000244
229305_at	376.3	P	0.000244
229306_at	13.5	A	0.129639
229307_at	23.8	P	0.000244
229308_at	56.6	P	0.00293
229309_at	17.4	P	0.005859
229310_at	165.4	P	0.000244
229311_at	77.4	P	0.018555
229312_s_at	377.2	P	0.000244
229313_at	134	P	0.00293
229314_at	11.5	A	0.398926
229315_at	186.5	P	0.000244
229316_at	4.1	A	0.567627
229317_at	331.1	P	0.000244
229318_at	166	P	0.000732
229319_at	58.3	P	0.008057
229320_at	1.1	A	0.99585
229321_s_at	95.1	M	0.056152
229322_at	495.2	P	0.000244
229323_at	55.2	P	0.00293
229324_x_at	7.1	A	0.601074
229325_at	239.2	P	0.001953
229326_at	0.9	A	0.904785
229327_s_at	18.3	P	0.008057
229328_at	2.8	A	0.601074
229329_s_at	51.3	P	0.01416
229330_at	19.3	A	0.567627
229331_at	152.1	P	0.000244
229332_at	30.2	A	0.067627
229333_at	195.4	P	0.000244
229334_at	143.9	P	0.000244
229335_at	17.1	P	0.00415
229336_at	53.2	P	0.001953
229337_at	38.9	P	0.008057
229338_at	129.6	P	0.000244
229339_at	28.3	P	0.046143
229340_at	17.8	A	0.111572
229341_at	23	A	0.398926
229342_at	373.5	P	0.000244
229343_at	1.2	A	0.919434
229344_x_at	578.1	P	0.000732
229345_at	3.3	A	0.696289
229346_at	13.1	A	0.149658
229347_at	45.4	A	0.111572
229348_at	170	P	0.001953
229349_at	1228.8	P	0.000244
229350_x_at	17	A	0.366211
229351_at	179.9	P	0.000244
229352_at	4.2	A	0.219482
229353_s_at	3433.6	P	0.000244
229354_at	120.6	P	0.000732
229355_at	228.2	P	0.001953
229356_x_at	589.4	P	0.00415
229357_at	83.3	P	0.000244
229358_at	3.2	A	0.533936
229359_at	37.3	P	0.000732
229360_at	269	P	0.000244
229361_at	12.8	A	0.366211
229362_at	79.8	P	0.00415
229363_at	9.5	A	0.334473
229364_at	38.9	P	0.008057
229365_at	49.4	P	0.000244
229366_at	209.5	P	0.000244
229367_s_at	1.2	A	0.828613
229368_s_at	39	P	0.030273
229369_at	4.5	A	0.72583
229370_at	49.3	A	0.303711
229371_at	93.7	P	0.001221
229372_at	45.6	A	0.080566
229373_at	3.7	A	0.665527
229374_at	118.1	P	0.000244
229375_at	73.5	A	0.067627
229376_at	23.1	P	0.000244
229377_at	336.2	P	0.000244
229378_at	167.7	P	0.000244
229379_at	2.1	A	0.80542
229380_at	90.2	P	0.001953
229381_at	16	A	0.366211
229382_at	2.7	A	0.850342
229383_at	11.7	P	0.005859
229384_at	53.8	P	0.010742
229385_s_at	35.2	P	0.046143
229386_at	5.2	A	0.5
229387_at	0.6	A	0.828613
229388_at	90.9	P	0.000244
229389_at	2.9	A	0.753906
229390_at	120.3	P	0.000244
229391_s_at	33	P	0.008057
229392_s_at	2.3	A	0.601074
229393_at	176.9	P	0.000244
229394_s_at	895.2	P	0.000244
229395_at	110.6	P	0.001221
229396_at	41.3	A	0.129639
229397_s_at	128.8	P	0.000732
229398_at	11.5	A	0.129639
229399_at	152.9	P	0.000244
229400_at	1274.5	P	0.000244
229401_at	1.4	A	0.943848
229402_at	84.1	P	0.000732
229403_at	1.1	A	0.828613
229404_at	137.1	P	0.000244
229405_at	155.4	P	0.046143
229406_at	0.6	A	0.828613
229407_at	67.5	P	0.018555
229408_at	15.2	A	0.303711
229409_s_at	4	A	0.366211
229410_at	210.7	P	0.000244
229411_at	9.1	A	0.466064
229412_at	157.7	P	0.000244
229413_s_at	16.5	P	0.000732
229414_at	50.2	A	0.067627
229415_at	131.7	P	0.00415
229416_at	34.7	P	0.046143
229417_at	89.9	P	0.005859
229418_at	115.2	P	0.001953
229419_at	221.1	P	0.000732
229420_at	1033.7	P	0.000244
229421_s_at	18.7	A	0.129639
229422_at	22.9	P	0.000732
229423_at	49.9	P	0.030273
229424_s_at	4.3	A	0.870361
229425_at	35.5	P	0.046143
229426_at	162.2	P	0.010742
229427_at	19.2	A	0.466064
229428_at	666.4	P	0.000244
229429_x_at	562.5	P	0.000244
229430_at	20.4	A	0.129639
229431_at	633.8	P	0.000244
229432_at	34.9	A	0.080566
229433_at	140.1	P	0.000244
229434_at	60	P	0.00293
229435_at	110.5	P	0.000244
229436_x_at	706.6	P	0.000244
229437_at	2.8	A	0.432373
229438_at	3.3	A	0.953857
229439_s_at	14.4	A	0.266602
229440_at	30	A	0.067627
229441_at	135.5	P	0.001953
229442_at	275.9	P	0.000244
229443_at	71.8	P	0.030273
229444_at	176.9	P	0.005859
229445_at	2.4	A	0.80542
229446_at	18.9	A	0.19458
229447_x_at	2629.7	P	0.000244
229448_at	9.4	A	0.432373
229449_at	28	A	0.111572
229450_at	51.2	P	0.000244
229451_at	9.4	A	0.567627
229452_at	4.8	A	0.432373
229453_at	84.3	P	0.01416
229454_at	26.8	A	0.398926
229455_at	39.8	P	0.000244
229456_s_at	54.1	P	0.005859
229457_at	22.9	P	0.008057
229458_s_at	13.1	A	0.366211
229459_at	3.9	A	0.296143
229460_at	463.1	P	0.000244
229461_x_at	0.2	A	0.80542
229462_at	2.9	A	0.601074
229463_at	0.7	A	0.828613
229464_at	369.4	P	0.000244
229465_s_at	70.5	P	0.000732
229466_at	22.9	P	0.001953
229467_at	20.3	A	0.111572
229468_at	146.6	P	0.000244
229469_at	24.4	A	0.567627
229470_at	36.4	P	0.018555
229471_s_at	2.3	A	0.5
229472_at	2.5	A	0.72583
229473_at	33.4	A	0.533936
229474_at	59.6	P	0.01416
229475_at	8.2	A	0.27417
229476_s_at	1.8	A	0.850342
229477_at	14.6	A	0.246094
229478_x_at	7.5	A	0.095215
229479_at	2	A	0.633789
229480_at	104.8	P	0.000732
229481_at	4.3	A	0.828613
229482_at	0.9	A	0.962402
229483_at	17	P	0.005859
229484_at	34.2	A	0.149658
229485_x_at	30.1	P	0.00415
229486_s_at	3.4	A	0.953857
229487_at	23.1	A	0.095215
229488_at	71.4	P	0.001953
229489_at	7.8	A	0.432373
229490_s_at	247	P	0.000244
229491_at	128.4	P	0.000732
229492_at	189.4	P	0.008057
229493_at	59	P	0.030273
229494_s_at	1.1	A	0.72583
229495_at	22.9	A	0.067627
229496_at	34.6	A	0.19458
229497_at	9.4	A	0.129639
229498_at	315	P	0.000244
229499_at	52.5	A	0.080566
229500_at	61.9	P	0.000244
229501_s_at	223.6	P	0.000244
229502_at	17.3	A	0.129639
229503_at	0.4	A	0.633789
229504_at	339.5	P	0.000244
229505_at	26.5	A	0.366211
229506_at	113.7	P	0.000244
229507_at	13.3	A	0.303711
229508_at	9.8	A	0.633789
229509_at	206.8	P	0.001221
229510_at	7.5	A	0.219482
229511_at	99.1	P	0.000732
229512_at	187	P	0.000244
229513_at	83	P	0.001221
229514_at	12.7	A	0.095215
229515_at	60.6	P	0.008057
229516_at	64	P	0.008057
229517_at	114	P	0.01416
229518_at	18	A	0.246094
229519_at	285	P	0.000244
229520_s_at	43.9	P	0.030273
229521_at	219.9	P	0.000244
229522_at	104.9	P	0.018555
229523_at	206.3	P	0.000244
229524_at	0.9	A	0.962402
229525_at	82.8	P	0.037598
229526_at	25.6	A	0.303711
229527_s_at	1.2	A	0.780518
229528_at	125.6	P	0.000244
229529_at	3.3	A	0.870361
229530_at	56	P	0.001953
229531_at	51.4	P	0.005859
229532_at	100.8	P	0.001221
229533_x_at	304.2	P	0.000244
229534_at	113.8	P	0.000244
229535_at	114.7	P	0.005859
229536_at	1.1	A	0.870361
229537_at	43.4	P	0.023926
229538_s_at	281.7	P	0.000244
229539_at	71	P	0.00293
229540_at	10.5	A	0.149658
229541_at	29.8	P	0.018555
229542_at	1.4	A	0.753906
229543_at	25.8	P	0.001953
229544_at	222.2	P	0.000244
229545_at	87.2	P	0.018555
229546_at	19.1	P	0.00415
229547_s_at	26	A	0.067627
229548_at	45	P	0.010742
229549_at	114.4	P	0.000732
229550_at	31.8	A	0.366211
229551_x_at	806.7	P	0.000732
229552_at	83.5	P	0.008057
229553_at	212.5	P	0.000244
229554_at	6.2	A	0.334473
229555_at	26	A	0.398926
229556_at	1.3	A	0.919434
229557_at	3.4	A	0.533936
229558_at	206.1	P	0.000244
229559_at	42.4	P	0.00415
229560_at	10.2	A	0.246094
229561_at	7	A	0.27417
229562_at	3	A	0.753906
229563_s_at	13669.8	P	0.000244
229564_at	291.5	P	0.001221
229565_x_at	7.3	A	0.633789
229566_at	158.3	A	0.067627
229567_at	22.7	A	0.246094
229568_at	210.6	P	0.000244
229569_at	15	A	0.334473
229570_at	98.9	P	0.005859
229571_at	29.2	P	0.001953
229572_at	267.8	P	0.000244
229573_at	414.3	P	0.000244
229574_at	59.5	P	0.000244
229575_at	22.5	A	0.246094
229576_s_at	59.4	P	0.023926
229577_at	35.2	A	0.303711
229578_at	4.6	A	0.567627
229579_s_at	37	A	0.067627
229580_at	61.3	M	0.056152
229581_at	22	A	0.067627
229582_at	893.2	P	0.001221
229583_at	1.1	A	0.976074
229584_at	41.7	M	0.056152
229585_at	15.3	A	0.19458
229586_at	298.9	P	0.000732
229587_at	531.7	P	0.000244
229588_at	103.9	P	0.000244
229589_x_at	48.1	P	0.008057
229590_at	395.9	P	0.000244
229591_at	26.4	M	0.056152
229592_at	1.9	A	0.533936
229593_at	43.6	P	0.010742
229594_at	281.1	P	0.001221
229595_at	895.6	P	0.000244
229596_at	45.3	P	0.046143
229597_s_at	2.1	A	0.828613
229598_at	20.5	P	0.00293
229599_at	5.7	A	0.432373
229600_s_at	2.1	A	0.696289
229601_at	6.9	A	0.432373
229602_at	64.9	P	0.00415
229603_at	75.7	P	0.000244
229604_at	0.5	A	0.625732
229605_at	23.4	P	0.046143
229606_at	884.9	P	0.000244
229607_at	7.5	A	0.5
229608_at	49.3	A	0.466064
229609_at	13.1	A	0.19458
229610_at	260.8	P	0.005859
229611_at	4.4	A	0.696289
229612_at	6.6	A	0.366211
229613_at	25.5	A	0.080566
229614_at	63.2	P	0.000244
229615_at	82.7	P	0.000244
229616_s_at	41	A	0.129639
229617_x_at	18.7	P	0.030273
229618_at	150.5	P	0.000244
229619_at	0.9	A	0.753906
229620_at	16.6	M	0.056152
229621_x_at	28	P	0.030273
229622_at	238.4	P	0.000732
229623_at	167.1	P	0.000732
229624_at	110.4	P	0.001953
229625_at	1.7	A	0.633789
229626_at	6.2	A	0.366211
229627_at	30.2	P	0.030273
229628_s_at	48.8	A	0.080566
229629_at	0.9	A	0.932373
229630_s_at	1561.2	P	0.000244
229631_at	17.2	A	0.219482
229632_s_at	416.1	P	0.000244
229633_at	2	A	0.601074
229634_at	2.1	A	0.932373
229635_at	6.2	A	0.398926
229636_at	25.4	A	0.366211
229637_at	36.8	P	0.030273
229638_at	856.7	P	0.005859
229639_s_at	0.9	A	0.865723
229640_x_at	572.8	P	0.000244
229641_at	113.3	P	0.000244
229642_at	32	A	0.067627
229643_at	27.7	A	0.398926
229644_at	158.6	P	0.000732
229645_at	2.6	A	0.753906
229646_at	16.8	A	0.5
229647_at	274.3	P	0.000732
229648_at	34.4	P	0.010742
229649_at	93.7	P	0.010742
229650_s_at	263.5	P	0.000732
229651_at	1.1	A	0.969727
229652_s_at	31.9	A	0.095215
229653_at	78.8	M	0.056152
229654_at	34.1	A	0.219482
229655_at	8.2	A	0.696289
229656_s_at	147.8	P	0.000244
229657_at	110.9	P	0.000244
229658_at	5.4	A	0.466064
229659_s_at	12.8	A	0.19458
229660_at	26	A	0.219482
229661_at	29.1	A	0.533936
229662_at	2.1	A	0.696289
229663_at	54.1	P	0.001953
229664_at	146.1	P	0.00293
229665_at	149.4	P	0.001221
229666_s_at	502.5	P	0.000244
229667_s_at	49	P	0.000244
229668_at	14.2	A	0.366211
229669_at	16.8	A	0.095215
229670_at	2.4	A	0.696289
229671_s_at	165.4	P	0.000244
229672_at	20.8	A	0.334473
229673_at	96.7	P	0.000732
229674_at	340.3	P	0.000732
229675_at	16.1	P	0.01416
229676_at	600.7	P	0.000732
229677_at	13.9	A	0.095215
229678_at	9.8	A	0.095215
229679_at	65.1	P	0.00415
229680_at	76	A	0.19458
229681_at	7.2	A	0.366211
229682_at	14.5	A	0.696289
229683_s_at	5.2	A	0.633789
229684_s_at	89.8	P	0.001221
229685_at	31.5	P	0.001221
229686_at	12.2	A	0.171387
229687_s_at	43.5	P	0.001953
229688_at	0.9	A	0.919434
229689_s_at	145	P	0.000244
229690_at	14.5	A	0.432373
229691_at	4.5	A	0.246094
229692_at	25.8	A	0.171387
229693_at	8.2	A	0.149658
229694_at	28.9	M	0.056152
229695_at	12.4	P	0.010742
229696_at	100.4	P	0.001221
229697_at	97.3	P	0.000244
229698_at	5.1	A	0.5
229699_at	125.3	P	0.00415
229700_at	266.4	P	0.000244
229701_at	36.2	P	0.00415
229702_at	4.2	A	0.633789
229703_at	9.9	A	0.432373
229704_at	229.4	P	0.000244
229705_at	56.7	P	0.000244
229706_at	14.9	A	0.303711
229707_at	35.7	A	0.129639
229708_at	0.9	A	0.98584
229709_at	13.2	P	0.046143
229710_at	302.1	P	0.000244
229711_s_at	621.2	P	0.000244
229712_at	70.9	P	0.001221
229713_at	142.2	P	0.01416
229714_at	55.1	P	0.037598
229715_at	298.8	P	0.000244
229716_at	4.9	A	0.780518
229717_at	2.4	A	0.932373
229718_at	56.2	P	0.010742
229719_s_at	3.9	A	0.657715
229720_at	108.5	P	0.001221
229721_x_at	112.6	M	0.056152
229722_at	16.5	A	0.129639
229723_at	14.5	P	0.030273
229724_at	4.4	A	0.432373
229725_at	30.1	P	0.01416
229726_at	1.2	A	0.976074
229727_x_at	1.8	A	0.969727
229728_at	11.3	A	0.633789
229729_at	34.2	A	0.219482
229730_at	4.5	A	0.633789
229731_at	12.8	A	0.533936
229732_at	103.9	P	0.000244
229733_s_at	393.5	P	0.001953
229734_at	1.4	A	0.991943
229735_s_at	69.9	P	0.000244
229736_at	22.6	A	0.095215
229737_at	4.2	A	0.932373
229738_at	15.4	A	0.491699
229739_s_at	40.3	P	0.030273
229740_at	13.5	A	0.27417
229741_at	64.7	P	0.000244
229742_at	2004.9	P	0.000244
229743_at	74.4	P	0.037598
229744_at	147.2	P	0.001953
229745_x_at	7	A	0.366211
229746_x_at	565.2	P	0.000244
229747_x_at	4.1	A	0.633789
229748_x_at	129.3	P	0.010742
229749_at	7.4	A	0.466064
229750_at	6.2	A	0.696289
229751_s_at	201.4	P	0.000244
229752_at	43.4	M	0.056152
229753_at	8.3	A	0.567627
229754_at	106.9	P	0.000732
229755_x_at	31.6	A	0.334473
229756_at	10.9	A	0.149658
229757_at	363.5	P	0.000244
229758_at	100.3	P	0.008057
229759_s_at	20.8	A	0.366211
229760_at	12.5	A	0.27417
229761_at	145.5	P	0.000732
229762_at	115.8	P	0.005859
229763_at	22.2	A	0.665527
229764_at	11.5	A	0.334473
229765_at	34.1	P	0.001953
229766_at	137	P	0.001953
229767_at	9.7	A	0.432373
229768_at	8.9	A	0.246094
229769_at	10.1	A	0.303711
229770_at	16	A	0.171387
229771_at	17.9	A	0.303711
229772_at	8.7	A	0.567627
229773_at	8.1	A	0.171387
229774_at	39.2	P	0.01416
229775_s_at	24.7	P	0.000244
229776_at	39.4	A	0.334473
229777_at	8.2	A	0.5
229778_at	60.9	P	0.000732
229779_at	137.6	P	0.001221
229780_at	14.9	A	0.533936
229781_at	9.1	A	0.080566
229782_at	1.3	A	0.850342
229783_at	2.9	A	0.567627
229784_at	30.1	P	0.023926
229785_at	90.1	P	0.000244
229786_at	97.3	P	0.001953
229787_s_at	107.8	P	0.000244
229788_s_at	15.9	M	0.056152
229789_at	35.1	A	0.246094
229790_at	70.7	P	0.008057
229791_at	17.4	A	0.246094
229792_at	74.3	P	0.008057
229793_at	280.4	P	0.000244
229794_at	470	P	0.000244
229795_at	27.1	P	0.01416
229796_at	248.9	P	0.000244
229797_at	840.7	P	0.000244
229798_s_at	100.2	P	0.008057
229799_s_at	2.6	A	0.72583
229800_at	188	P	0.000244
229801_at	773.1	P	0.000244
229802_at	8.6	A	0.533936
229803_s_at	222.3	P	0.001953
229804_x_at	897.9	P	0.000244
229805_at	40.4	A	0.095215
229806_at	4.1	A	0.80542
229807_s_at	50.2	P	0.00293
229808_at	26.5	A	0.067627
229809_at	52.8	P	0.005859
229810_at	166.7	P	0.000244
229811_at	28.9	A	0.095215
229812_at	148.8	P	0.000244
229813_x_at	1871.7	P	0.000244
229814_at	11.1	A	0.27417
229815_at	97.9	P	0.008057
229816_at	55.9	P	0.000732
229817_at	277.2	P	0.000244
229818_at	11.6	A	0.27417
229819_at	27.4	A	0.080566
229820_at	18.9	A	0.19458
229821_at	69.5	P	0.037598
229822_at	59.4	P	0.037598
229823_at	138.3	P	0.000244
229824_at	55.1	P	0.046143
229825_at	11.9	A	0.303711
229826_at	133.9	P	0.001953
229827_at	39.3	A	0.095215
229828_at	280.2	P	0.000244
229829_at	143	P	0.00293
229830_at	44	A	0.19458
