^SAMPLE = GSM281775
!Sample_title = 293-tet-On-NOR1 without doxycycline
!Sample_geo_accession = GSM281775
!Sample_status = Public on Dec 10 2008
!Sample_submission_date = Apr 16 2008
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = 293-tet-On-NOR1 cells, doxycycline untreated
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = 293-tet-On-NOR1 cells were cultured without doxycycline for 24 hours.
!Sample_treatment_protocol_ch1 = without doxycycline
!Sample_growth_protocol_ch1 = DMEM supplemented with 10% FCS
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = Qiagen RNeasy mini column 
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = in vitro transcription, Affymetrix protocol
!Sample_hyb_protocol = Labeled cRNA was hybridized with the array in the hybridization buffer for 16 hours.
!Sample_scan_protocol = GCOS (GeneChip operating software)
!Sample_description = To identify genes affected by NOR1 overexpression, we compared expression profiles between NOR1-induced 293-tet-On cells and its control cells.
!Sample_data_processing = GCOS (GeneChip operating software)
!Sample_platform_id = GPL570
!Sample_contact_name = Naganari,,Ohkura
!Sample_contact_email = nohkura@ncc.go.jp
!Sample_contact_phone = +81-3-3542-2511
!Sample_contact_fax = +81-3-3542-8170
!Sample_contact_department = Tumor Endocrinology Project
!Sample_contact_institute = National Cancer Center Research Institute
!Sample_contact_address = 5-1-1, Tsukiji, Chuo-ku
!Sample_contact_city = Tokyo
!Sample_contact_zip/postal_code = 104-0045
!Sample_contact_country = Japan
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM281nnn/GSM281775/suppl/GSM281775.CEL.gz
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE11185
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = NOR1 minus dox
#ABS_CALL = 
#DETECTION P-VALUE = 
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
221482_s_at	906.4	P	0.000244
221483_s_at	1650.7	P	0.000244
221484_at	241.2	P	0.008057
221485_at	321.5	P	0.000244
221486_at	205.3	P	0.000244
221487_s_at	180.2	P	0.000244
221488_s_at	3185.5	P	0.000244
221489_s_at	42.8	P	0.023926
221490_at	354.5	P	0.00293
221491_x_at	1.1	A	0.72583
221492_s_at	1096.5	P	0.000244
221493_at	3470.3	P	0.000244
221494_x_at	6176.2	P	0.000244
221495_s_at	726.3	P	0.000244
221496_s_at	138	M	0.056152
221497_x_at	351.7	P	0.000244
221498_at	348.1	P	0.000732
221499_s_at	251.9	P	0.001953
221500_s_at	310	P	0.001953
221501_x_at	594.9	P	0.000244
221502_at	905.1	P	0.000244
221503_s_at	276.6	P	0.000244
221504_s_at	612.2	P	0.000244
221505_at	2477.4	P	0.000244
221506_s_at	696.7	P	0.000244
221507_at	327.4	P	0.000732
221508_at	28.9	P	0.005859
221509_at	2581	P	0.000244
221510_s_at	909.1	P	0.000244
221511_x_at	108.5	P	0.00293
221512_at	531.8	P	0.037598
221513_s_at	479.6	P	0.000244
221514_at	876.2	P	0.000244
221515_s_at	695.3	P	0.000244
221516_s_at	860.7	P	0.000244
221517_s_at	852.2	P	0.000244
221518_s_at	495.3	P	0.000244
221519_at	355.3	P	0.000244
221520_s_at	659.4	P	0.000732
221521_s_at	1278.2	P	0.000244
221522_at	828.8	P	0.000244
221523_s_at	690	P	0.000244
221524_s_at	1158.9	P	0.000244
221525_at	6.5	A	0.466064
221526_x_at	544.5	P	0.000732
221527_s_at	196.8	P	0.00293
221528_s_at	122.3	P	0.010742
221529_s_at	21	A	0.334473
221530_s_at	191.2	P	0.000732
221531_at	964.3	P	0.000244
221532_s_at	2426	P	0.000244
221533_at	25.1	P	0.030273
221534_at	156	P	0.00415
221535_at	292.4	P	0.000732
221536_s_at	370.2	P	0.000244
221537_at	68.2	P	0.000732
221538_s_at	217.1	P	0.018555
221539_at	543.2	P	0.000244
221540_x_at	982.9	P	0.000244
221541_at	13.5	A	0.366211
221542_s_at	120.3	P	0.000732
221543_s_at	360.6	P	0.000244
221544_s_at	42.5	P	0.010742
221545_x_at	102.1	P	0.001221
221546_at	34.6	P	0.046143
221547_at	719.5	P	0.000244
221548_s_at	818	P	0.000732
221549_at	637.7	P	0.000732
221550_at	413.5	P	0.000244
221551_x_at	30.2	A	0.095215
221552_at	61	A	0.067627
221553_at	1166.4	P	0.000244
221554_at	152.7	P	0.023926
221555_x_at	210.3	P	0.000732
221556_at	420.2	P	0.000244
221557_s_at	23.1	A	0.129639
221558_s_at	459.4	P	0.000244
221559_s_at	988.2	P	0.000244
221560_at	93.7	A	0.19458
221561_at	387	P	0.000244
221562_s_at	55.7	P	0.00415
221563_at	123.5	P	0.000244
221564_at	211.4	P	0.001221
221565_s_at	82	A	0.067627
221566_s_at	26.7	A	0.303711
221567_at	30.2	A	0.466064
221568_s_at	1623.7	P	0.000732
221569_at	227	P	0.000244
221570_s_at	2080.1	P	0.000244
221571_at	327.7	P	0.000244
221572_s_at	51.7	A	0.111572
221573_at	148.3	P	0.00293
221575_at	375.5	P	0.001953
221576_at	0.7	A	0.962402
221577_x_at	37.2	P	0.018555
221578_at	17.6	A	0.246094
221579_s_at	449.9	P	0.000244
221580_s_at	707.1	P	0.000244
221581_s_at	25.9	A	0.239258
221582_at	1210.3	P	0.000244
221583_s_at	16.9	A	0.303711
221584_s_at	61.4	P	0.030273
221585_at	1.4	A	0.870361
221586_s_at	221.3	P	0.000732
221587_s_at	145	P	0.000244
221588_x_at	245.4	P	0.001221
221589_s_at	461.9	P	0.000244
221590_s_at	94.1	P	0.000244
221591_s_at	217.4	P	0.000732
221592_at	18.3	A	0.19458
221593_s_at	482.3	P	0.000244
221594_at	35.9	P	0.008057
221595_at	179.8	P	0.001221
221596_s_at	557.6	P	0.000244
221597_s_at	716.5	P	0.000244
221598_s_at	628.4	P	0.000732
221599_at	381	P	0.00293
221600_s_at	207.5	P	0.000732
221601_s_at	14	A	0.366211
221602_s_at	2.5	A	0.888428
221603_at	38.7	A	0.095215
221604_s_at	97.4	P	0.01416
221605_s_at	20.7	P	0.00415
221606_s_at	265.4	P	0.000244
221607_x_at	11275.2	P	0.000244
221608_at	1.2	A	0.828613
221609_s_at	18.8	A	0.171387
221610_s_at	34.9	A	0.129639
221611_s_at	36.5	A	0.095215
221612_at	10.8	A	0.53418
221613_s_at	1926	P	0.000244
221614_s_at	41.5	P	0.000244
221615_at	91.3	P	0.01416
221616_s_at	54.6	P	0.018555
221617_at	44.5	P	0.000732
221618_s_at	509.9	P	0.000244
221619_s_at	3729.4	P	0.000244
221620_s_at	441.1	P	0.000244
221621_at	281.6	P	0.000244
221622_s_at	1794.7	P	0.000244
221623_at	4.4	A	0.466064
221624_at	5.1	A	0.533936
221625_at	10.8	A	0.303711
221626_at	44.8	P	0.000244
221627_at	48.8	A	0.246094
221628_s_at	56.8	P	0.001953
221629_x_at	91.9	P	0.01416
221630_s_at	4.5	A	0.533936
221631_at	30.9	P	0.037598
221632_s_at	131.4	P	0.001953
221633_at	38.4	P	0.023926
221634_at	459.9	P	0.000732
221636_s_at	276.6	P	0.000732
221637_s_at	394.1	P	0.000244
221638_s_at	74.2	P	0.010742
221639_x_at	4.1	A	0.567627
221640_s_at	29	A	0.171387
221641_s_at	504.6	P	0.000244
221642_at	30.3	P	0.023926
221643_s_at	72.7	P	0.001221
221644_s_at	2.3	A	0.633789
221645_s_at	49	P	0.000244
221646_s_at	363.9	P	0.000244
221647_s_at	317.3	P	0.001221
221648_s_at	112.4	P	0.000244
221649_s_at	298.3	P	0.000244
221650_s_at	109.8	P	0.00415
221651_x_at	13.6	A	0.5
221652_s_at	2153.9	P	0.000244
221653_x_at	109.9	P	0.001953
221654_s_at	493.6	P	0.000244
221655_x_at	16.4	A	0.432373
221656_s_at	82.1	P	0.00293
221657_s_at	384.8	P	0.000244
221658_s_at	1.4	A	0.850342
221659_s_at	22.5	A	0.080566
221660_at	53.9	A	0.149658
221661_at	1.4	A	0.72583
221662_s_at	50.4	A	0.27417
221663_x_at	35.1	A	0.095215
221664_s_at	235	P	0.001953
221665_s_at	2.3	A	0.633789
221666_s_at	1.7	A	0.932373
221667_s_at	566.2	P	0.000244
221668_s_at	14	A	0.366211
221669_s_at	186.8	P	0.001221
221670_s_at	28.3	A	0.19458
221671_x_at	3.6	A	0.633789
221672_s_at	2	A	0.932373
221673_s_at	71	P	0.000732
221674_s_at	9.8	A	0.303711
221675_s_at	1382.8	P	0.000244
221676_s_at	1529.2	P	0.000244
221677_s_at	1706.4	P	0.000244
221678_at	2	A	0.753906
221679_s_at	80.1	P	0.000244
221680_s_at	22	P	0.023926
221681_s_at	17.2	P	0.001221
221682_s_at	3.5	A	0.219482
221683_s_at	185.3	P	0.000244
221684_s_at	14	A	0.246094
221685_s_at	1199.1	P	0.000244
221686_s_at	77	P	0.01416
221687_s_at	57.2	M	0.056152
221688_s_at	1915.3	P	0.000244
221689_s_at	1499.6	P	0.000244
221690_s_at	9.6	A	0.753906
221691_x_at	7273.6	P	0.000244
221692_s_at	938.2	P	0.000732
221693_s_at	707.9	P	0.000244
221695_s_at	103.5	P	0.000244
221696_s_at	54	P	0.000732
221697_at	10	A	0.129639
221698_s_at	4.9	A	0.149658
221699_s_at	1425.6	P	0.000244
221700_s_at	7286.5	P	0.000244
221701_s_at	41.9	M	0.056152
221702_s_at	1968.5	P	0.000244
221703_at	315.7	P	0.000244
221704_s_at	314	P	0.000244
221705_s_at	156.6	P	0.000244
221706_s_at	253.9	P	0.00415
221707_s_at	26	P	0.023926
221708_s_at	585.2	P	0.000244
221709_s_at	35	P	0.001953
221710_x_at	28.7	A	0.129639
221711_s_at	865.3	P	0.000244
221712_s_at	521.2	P	0.000244
221713_s_at	60.1	P	0.037598
221714_s_at	2.3	A	0.665527
221715_at	7.7	A	0.303711
221716_s_at	25.6	A	0.334473
221717_at	12.2	A	0.129639
221718_s_at	189.7	P	0.000244
221719_s_at	2.5	A	0.753906
221720_s_at	2.3	A	0.80542
221721_s_at	0.5	A	0.976074
221722_x_at	0.6	A	0.98584
221723_s_at	15.6	A	0.080566
221724_s_at	11.5	A	0.27417
221725_at	284.2	P	0.000244
221726_at	2880.1	P	0.000244
221727_at	1378.6	P	0.000244
221728_x_at	6951.9	P	0.000244
221729_at	14.2	P	0.000732
221730_at	3.9	A	0.567627
221731_x_at	507.4	P	0.000244
221732_at	332.2	P	0.000732
221733_s_at	56	P	0.037598
221734_at	223.8	P	0.023926
221735_at	402.7	P	0.000244
221736_at	199.1	P	0.000244
221737_at	139.9	P	0.010742
221738_at	87.3	P	0.000732
221739_at	900.6	P	0.000244
221740_x_at	91.8	P	0.001953
221741_s_at	954.6	P	0.000244
221742_at	286.6	P	0.001221
221743_at	1366.6	P	0.000244
221744_at	338.7	P	0.000244
221745_at	356.2	P	0.000732
221746_at	425.1	P	0.000244
221747_at	4.3	A	0.633789
221748_s_at	19.5	P	0.037598
221749_at	1025.8	P	0.000244
221750_at	1608	P	0.000244
221751_at	1579	P	0.000244
221752_at	116	P	0.000244
221753_at	141.7	P	0.008057
221754_s_at	54.6	A	0.067627
221755_at	2	A	0.962402
221756_at	3.9	A	0.334473
221757_at	44.5	A	0.129639
221758_at	115	P	0.000732
221759_at	292.2	P	0.00293
221760_at	663.6	P	0.000244
221761_at	1351.5	P	0.000244
221762_s_at	62.2	M	0.056152
221763_at	732.6	P	0.000244
221764_at	255.2	P	0.000732
221765_at	151.8	P	0.000244
221766_s_at	444.4	P	0.000732
221767_x_at	1284.9	P	0.001221
221768_at	148.3	P	0.000244
221769_at	72.1	A	0.149658
221770_at	356.8	P	0.000244
221771_s_at	388.5	P	0.000244
221772_s_at	349.4	P	0.023926
221773_at	496	P	0.000244
221774_x_at	281.8	P	0.000732
221775_x_at	9809.4	P	0.000244
221776_s_at	797.7	P	0.000244
221777_at	318.1	P	0.010742
221778_at	126.3	P	0.001221
221779_at	320.5	P	0.001953
221780_s_at	393.7	P	0.000244
221781_s_at	340.3	P	0.000732
221782_at	456.2	P	0.000244
221783_at	135.9	P	0.046143
221784_at	29.6	A	0.303711
221785_at	49.8	P	0.00415
221786_at	1021	P	0.000244
221787_at	575.3	P	0.000244
221788_at	244.8	P	0.005859
221789_x_at	211.7	P	0.005859
221790_s_at	106	P	0.00293
221791_s_at	7822.1	P	0.000244
221792_at	76.2	P	0.01416
221793_at	12.5	A	0.432373
221794_at	48.5	P	0.023926
221795_at	20.1	A	0.334229
221796_at	42.8	P	0.001953
221797_at	256.8	P	0.000244
221798_x_at	15045.1	P	0.00293
221799_at	188.7	P	0.030273
221800_s_at	112.6	P	0.000244
221801_x_at	260.8	P	0.00415
221802_s_at	1150.1	P	0.000244
221803_s_at	467.9	P	0.000244
221804_s_at	970.9	P	0.000244
221805_at	1335.7	P	0.000244
221806_s_at	470.3	P	0.000244
221807_s_at	228.9	A	0.095215
221808_at	2961.5	P	0.000244
221809_at	63.5	P	0.046143
221810_at	72.1	P	0.018555
221811_at	56.7	A	0.149658
221812_at	128.6	P	0.008057
221813_at	196.6	P	0.005859
221814_at	17.3	A	0.19458
221815_at	113.7	P	0.000244
221816_s_at	195.4	P	0.000244
221817_at	558.8	P	0.00293
221818_at	115.1	P	0.030273
221819_at	315	P	0.001953
221820_s_at	480.6	P	0.000244
221821_s_at	652.4	P	0.000244
221822_at	124.7	P	0.046143
221823_at	426.4	P	0.000244
221824_s_at	324.8	P	0.000244
221825_at	811.7	P	0.000244
221826_at	204	P	0.000732
221827_at	308.2	P	0.001221
221828_s_at	51.6	A	0.303711
221829_s_at	3595.9	P	0.000244
221830_at	613.5	P	0.000244
221831_at	87.3	A	0.19458
221832_s_at	86.8	P	0.000732
221833_at	54.9	A	0.19458
221834_at	92.3	P	0.001221
221835_at	13.3	A	0.567627
221836_s_at	67.7	A	0.080566
221837_at	53.5	P	0.00415
221838_at	163.8	P	0.008057
221839_s_at	823	P	0.001221
221840_at	15.2	P	0.00415
221841_s_at	376.5	P	0.000244
221842_s_at	672.6	P	0.000244
221843_s_at	63.8	P	0.005859
221844_x_at	775.6	P	0.001953
221845_s_at	105.6	P	0.000732
221846_s_at	48.5	A	0.149658
221847_at	953.2	P	0.000244
221848_at	65.9	A	0.129639
221849_s_at	119.8	P	0.000732
221850_x_at	218.4	P	0.023926
221851_at	116.8	P	0.000244
221852_at	11	A	0.432373
221853_s_at	1821.9	P	0.000244
221854_at	1.6	A	0.870361
221855_at	812.2	P	0.001221
221856_s_at	122	P	0.008057
221857_s_at	43.7	P	0.046143
221858_at	258.2	P	0.000244
221859_at	18.6	A	0.398926
221860_at	133.1	P	0.001221
221861_at	69.2	A	0.219482
221862_at	19.2	A	0.398926
221863_at	15	A	0.533936
221864_at	75.1	P	0.01416
221865_at	120.6	P	0.000244
221866_at	11.1	A	0.466064
221867_at	67.3	A	0.129639
221868_at	160.8	P	0.010742
221869_at	115.6	P	0.008057
221870_at	4.4	A	0.976074
221871_s_at	143.1	P	0.001953
221872_at	18.8	A	0.366211
221873_at	846.4	P	0.001221
221874_at	9.5	P	0.01416
221875_x_at	974.8	P	0.000244
221876_at	81	P	0.018555
221877_at	661	P	0.000244
221878_at	73	P	0.030273
221879_at	151.7	P	0.037598
221880_s_at	59.5	A	0.067627
221881_s_at	258.9	P	0.000732
221882_s_at	203.5	P	0.000732
221883_at	212.2	P	0.005859
221884_at	303.1	P	0.000244
221885_at	17.8	A	0.219482
221886_at	1.5	A	0.633789
221887_s_at	48.1	A	0.149658
221888_at	81.3	P	0.018555
221889_at	84.8	A	0.171387
221890_at	74.2	P	0.005859
221891_x_at	10051.1	P	0.000244
221892_at	73.4	P	0.010742
221893_s_at	267.1	P	0.001221
221894_at	259.2	P	0.01416
221895_at	350.7	P	0.000732
221896_s_at	1900	P	0.000244
221897_at	119.1	P	0.000244
221898_at	191.4	P	0.000244
221899_at	72.9	P	0.001221
221900_at	1.3	A	0.870361
221901_at	44.8	A	0.095215
221902_at	28.1	P	0.023926
221903_s_at	170.3	P	0.023926
221904_at	126	P	0.000244
221905_at	180.4	P	0.018555
221906_at	95.7	P	0.023926
221907_at	155.6	A	0.095215
221908_at	84.3	P	0.046143
221909_at	99.7	P	0.00293
221910_at	14.4	A	0.27417
221911_at	135.6	P	0.000732
221912_s_at	101	P	0.000244
221913_at	38	P	0.023926
221914_at	3.1	A	0.633789
221915_s_at	127	P	0.000244
221916_at	1461.9	P	0.000244
221917_s_at	59.4	P	0.005859
221918_at	668.7	P	0.000244
221919_at	43.1	P	0.000244
221920_s_at	67.8	P	0.01416
221921_s_at	2.8	A	0.80542
221922_at	551	P	0.000244
221923_s_at	4158.9	P	0.000244
221924_at	60.4	M	0.056152
221925_s_at	133	P	0.001221
221926_s_at	20.5	A	0.567627
221927_s_at	194.5	P	0.001221
221928_at	5	A	0.665527
221929_at	18.1	A	0.303711
221930_at	21.9	A	0.171387
221931_s_at	2331.5	P	0.000244
221932_s_at	1622.7	P	0.000244
221933_at	1.3	A	0.665527
221934_s_at	119.1	P	0.008057
221935_s_at	202.7	P	0.000244
221936_x_at	37	A	0.246094
221937_at	301.3	P	0.005859
221938_x_at	86.7	P	0.001953
221939_at	255.7	P	0.005859
221940_at	234	P	0.008057
221941_at	28.5	A	0.27417
221942_s_at	104.1	P	0.000244
221943_x_at	2510.8	P	0.000244
221944_at	23.1	A	0.366211
221945_at	26.7	A	0.171387
221946_at	15.9	A	0.27417
221947_at	33.9	A	0.334473
221948_s_at	2	A	0.932373
221949_at	40.2	A	0.067627
221950_at	83.1	P	0.00415
221951_at	147.1	P	0.008057
221952_x_at	7543.9	P	0.000244
221953_s_at	92.6	P	0.000244
221954_at	208.7	P	0.000244
221955_at	11	A	0.5
221956_at	6.1	A	0.753906
221957_at	195.1	P	0.000244
221958_s_at	942.8	P	0.000244
221959_at	67	P	0.008057
221960_s_at	88.3	P	0.000244
221961_at	27.4	A	0.111572
221962_s_at	193.6	P	0.00293
221963_x_at	205.5	P	0.000244
221964_at	95.2	P	0.005859
221965_at	325.1	P	0.000732
221966_at	19	A	0.567627
221967_at	58.3	P	0.010742
221968_s_at	3	A	0.919434
221969_at	34.4	M	0.056152
221970_s_at	2341.2	P	0.000244
221971_x_at	201.1	P	0.000244
221972_s_at	569.5	P	0.000244
221973_at	71.2	P	0.00415
221974_at	0.8	A	0.601074
221975_s_at	33.1	A	0.171387
221976_s_at	42.6	P	0.010742
221977_at	2.2	A	0.665527
221978_at	31.7	P	0.000244
221979_at	164.9	A	0.219482
221980_at	14.7	A	0.246094
221981_s_at	24.6	A	0.171387
221982_x_at	7.5	A	0.80542
221983_at	252.7	P	0.000244
221984_s_at	725.9	P	0.000244
221985_at	145.3	P	0.000244
221986_s_at	118.1	P	0.000244
221987_s_at	704.5	P	0.000244
221988_at	213.8	P	0.000732
221989_at	209.6	P	0.000244
221990_at	4.7	A	0.753906
221991_at	52.6	P	0.008057
221992_at	23.7	P	0.001221
221993_s_at	5.3	A	0.466064
221994_at	38	P	0.023926
221995_s_at	146.4	P	0.000244
221996_s_at	12.2	A	0.149658
221997_s_at	100.8	P	0.000732
221998_s_at	469.7	P	0.000244
221999_at	146.2	P	0.000244
222000_at	729.1	P	0.000244
222001_x_at	556.1	P	0.000732
222002_at	1.9	A	0.88501
222003_s_at	32.1	A	0.129639
222004_s_at	5.9	A	0.665527
222005_s_at	28.7	A	0.149658
222006_at	226.6	P	0.005859
222007_s_at	2.2	A	0.919434
222008_at	4.2	A	0.904785
222009_at	7.9	A	0.366211
222010_at	614.3	P	0.000244
222011_s_at	983.1	P	0.000244
222012_at	10.2	A	0.601074
222013_x_at	13	A	0.303711
222014_x_at	622.5	P	0.000244
222015_at	105.5	P	0.037598
222016_s_at	41	P	0.00415
222017_x_at	18.4	A	0.533936
222018_at	69.3	P	0.005859
222019_at	72.1	P	0.00293
222020_s_at	0.8	A	0.99707
222021_x_at	2234.7	P	0.000244
222022_at	10.2	A	0.095215
222023_at	8.4	A	0.219482
222024_s_at	108.8	P	0.000732
222025_s_at	10.2	A	0.398926
222026_at	105.9	P	0.001221
222027_at	248.6	P	0.000244
222028_at	1121.6	P	0.000244
222029_x_at	592.4	P	0.001221
222030_at	56.9	P	0.01416
222031_at	0.3	A	0.98584
222032_s_at	47.7	P	0.001221
222033_s_at	48.5	P	0.005859
222034_at	104.9	P	0.000244
222035_s_at	1316.5	P	0.000244
222036_s_at	2050.4	P	0.000244
222037_at	695.7	P	0.000244
222038_s_at	264.6	P	0.000244
222039_at	804.7	P	0.000244
222040_at	34.1	P	0.001221
222041_at	66.7	P	0.046143
222042_x_at	17.4	A	0.432373
222043_at	34.6	P	0.001221
222044_at	101.1	P	0.00415
222045_s_at	60.4	P	0.000244
222046_at	34.8	P	0.023926
222047_s_at	2558.1	P	0.000244
222048_at	113.3	P	0.005859
222049_s_at	1.1	A	0.753906
222050_at	23	A	0.171387
222051_s_at	16.7	P	0.010742
222052_at	978.5	P	0.000244
222053_at	7.8	A	0.466064
222054_at	12	A	0.5
222055_at	20.9	A	0.111572
222056_s_at	457.8	P	0.000732
222057_at	17.4	A	0.246094
222058_at	23.2	A	0.144531
222059_at	1	A	0.953857
222060_at	46.9	A	0.095215
222061_at	16.4	A	0.080566
222062_at	31	P	0.046143
222063_s_at	13.2	A	0.246094
222064_s_at	233.2	P	0.018555
222065_s_at	383.3	P	0.000244
222066_at	19.7	A	0.067627
222067_x_at	246.2	P	0.00415
222068_s_at	1.9	A	0.850342
222069_s_at	2.4	A	0.665527
222070_at	50.8	A	0.171387
222071_s_at	214.9	P	0.000244
222072_at	3.3	A	0.72583
222073_at	21.4	P	0.00415
222074_at	28.9	P	0.000244
222075_s_at	82.7	P	0.00293
222076_at	14	A	0.466064
222077_s_at	2245.7	P	0.000244
222078_at	2	A	0.850342
222079_at	1.3	A	0.601074
222080_s_at	7.7	A	0.19458
222081_at	40.4	A	0.19458
222082_at	6.8	A	0.533936
222083_at	1.9	A	0.989258
222084_s_at	1.3	A	0.919434
222085_at	2.2	A	0.828613
222086_s_at	2.5	A	0.888428
222087_at	2.4	A	0.780518
222088_s_at	91	P	0.000244
222089_s_at	1.2	A	0.828613
222090_at	21.4	P	0.046143
222091_at	3.9	A	0.850342
222092_at	6.7	A	0.432373
222093_s_at	95.5	P	0.01416
222094_at	6.2	A	0.334473
222095_s_at	7.9	A	0.334473
222096_x_at	36.5	P	0.010742
222097_at	28.8	M	0.056152
222098_s_at	0.5	A	0.919434
222099_s_at	705.2	P	0.000244
222100_at	2.6	A	0.870361
222101_s_at	23.3	A	0.432373
222102_at	5.8	A	0.491699
222103_at	978.6	P	0.000244
222104_x_at	717.9	P	0.000244
222105_s_at	260.3	P	0.000244
222106_at	10.5	A	0.080566
222107_x_at	40.1	A	0.19458
222108_at	218.6	P	0.000244
222109_at	62.6	P	0.010742
222110_at	25	A	0.19458
222111_at	230.1	P	0.000244
222112_at	2.1	A	0.780518
222113_s_at	128.4	P	0.000244
222114_x_at	11.3	A	0.696289
222115_x_at	102.2	P	0.001953
222116_s_at	112.2	P	0.00293
222117_s_at	21.1	A	0.533936
222118_at	270.9	P	0.000244
222119_s_at	551.5	P	0.000244
222120_at	98.2	P	0.005859
222121_at	40.7	P	0.000732
222122_s_at	1194.2	P	0.000244
222123_s_at	5.4	A	0.5
222124_at	2	A	0.845459
222125_s_at	374	P	0.001221
222126_at	51.4	P	0.00293
222127_s_at	590.2	P	0.000244
222128_at	53.3	P	0.001221
222129_at	71.5	P	0.000732
222130_s_at	616	P	0.000244
222131_x_at	217.5	P	0.010742
222132_s_at	377.3	P	0.000244
222133_s_at	66.3	P	0.001953
222134_at	2	A	0.633789
222135_at	1.7	A	0.567627
222136_x_at	298.2	P	0.000732
222137_at	24.3	P	0.046143
222138_s_at	250.4	P	0.023926
222139_at	0.2	A	0.72583
222140_s_at	451.1	P	0.000244
222141_at	14.8	P	0.030273
222142_at	15.9	P	0.010742
222143_s_at	324.3	P	0.000732
222144_at	3	A	0.567627
222145_at	2.8	A	0.696289
222146_s_at	223.7	P	0.000244
222147_s_at	61.8	P	0.008057
222148_s_at	426.9	P	0.000244
222149_x_at	195.5	P	0.01416
222150_s_at	65.1	P	0.000244
222151_s_at	62.6	P	0.000244
222152_at	8.8	A	0.633789
222153_at	11.4	A	0.171387
222154_s_at	840.6	P	0.000244
222155_s_at	231.5	P	0.000244
222156_x_at	104.5	P	0.001953
222157_s_at	205.1	P	0.000732
222158_s_at	1060.3	P	0.000244
222159_at	50.1	P	0.046143
222160_at	29.4	A	0.366211
222161_at	43.9	P	0.010742
222162_s_at	1452.5	P	0.000244
222163_s_at	650.8	P	0.000244
222164_at	49.5	P	0.00293
222165_x_at	84.6	P	0.010742
222166_at	19	P	0.037598
222167_at	24.9	A	0.149658
222168_at	2.7	A	0.533936
222169_x_at	42	A	0.149658
222170_at	40.4	P	0.023926
222171_s_at	16.1	A	0.366211
222172_at	7.6	A	0.35791
222173_s_at	17.5	P	0.023926
222174_at	14.7	A	0.219482
222175_s_at	233.6	P	0.000732
222176_at	1.8	A	0.753906
222177_s_at	7	A	0.219482
222178_s_at	0.5	A	0.99707
222179_at	31.5	P	0.010742
222180_at	15	P	0.001221
222181_at	22.4	P	0.023926
222182_s_at	1194.7	P	0.000244
222183_x_at	117	P	0.000244
222184_at	72.8	P	0.046143
222185_at	20	A	0.366211
222186_at	5.1	A	0.334473
222187_x_at	99.8	P	0.001953
222188_at	0.6	A	0.80542
222189_at	6.2	A	0.432373
222190_s_at	119.2	P	0.008057
222191_s_at	59.9	A	0.303711
222192_s_at	241.8	P	0.000732
222193_at	72.7	P	0.001953
222194_at	2.3	A	0.870361
222195_s_at	258.9	P	0.000732
222196_at	4.1	A	0.171387
222197_s_at	2.3	A	0.633789
222198_at	2.3	A	0.870361
222199_s_at	143.9	P	0.000244
222200_s_at	353.5	P	0.000244
222201_s_at	896.8	P	0.000244
222202_at	3.3	A	0.696289
222203_s_at	1212.1	P	0.000732
222204_s_at	1223.9	P	0.000244
222205_x_at	3.9	A	0.466064
222206_s_at	146.5	P	0.000732
222207_x_at	138.7	P	0.01416
222208_s_at	30.9	P	0.01416
222209_s_at	468.1	P	0.000244
222210_at	6	A	0.828613
222211_x_at	20.9	A	0.219482
222212_s_at	1181.6	P	0.000244
222213_x_at	8.7	A	0.149658
222214_at	26.1	A	0.27417
222215_at	2.4	A	0.633789
222216_s_at	696	P	0.030273
222217_s_at	111.1	P	0.000244
222218_s_at	37.2	A	0.095215
222219_s_at	26.4	P	0.00415
222220_s_at	45.5	A	0.080566
222221_x_at	55.9	A	0.149658
222222_s_at	7.5	A	0.780518
222223_s_at	13.7	A	0.72583
222224_at	21.7	A	0.067627
222225_at	3.2	A	0.665527
222226_at	1.6	A	0.929199
222227_at	946.2	P	0.000244
222228_s_at	172.7	P	0.00293
222229_x_at	6587.4	P	0.000732
222230_s_at	1479.5	P	0.000244
222231_s_at	2809	P	0.000244
222233_s_at	183.8	P	0.000732
222234_s_at	163.5	P	0.005859
222235_s_at	999.9	P	0.000244
222236_s_at	52.6	P	0.037598
222237_s_at	168.9	P	0.000732
222238_s_at	23.5	A	0.366211
222239_s_at	182.6	P	0.000244
222240_s_at	578.7	P	0.000244
222241_at	7.8	A	0.398926
222242_s_at	10.5	A	0.246094
222243_s_at	818.3	P	0.000244
222244_s_at	830.1	P	0.000244
222245_s_at	29.1	A	0.171387
222246_at	2.5	A	0.533936
222247_at	9	A	0.107178
222248_s_at	43	P	0.023926
222249_at	6.1	A	0.27417
222250_s_at	588.5	P	0.000244
222251_s_at	169.2	P	0.01416
222252_x_at	45.9	P	0.010742
