row_key	input_key_nct_id	input_key_om_index	input_key_group_id	payload_shard	cache_revision	om_title	om_type	param_type	unit_of_measure	time_frame	population_description	group_title	n_classes_in_om	n_contributing_classes	contributing_class_indices	class_titles_contributing	reported_denominator_participants	denominator_provenance	denominator_units_available	n_source_categories	n_source_categories_integer	n_distinct_source_category_titles	n_categories_kept_by_producer	full_category_vector	categories_kept_by_producer_with_values	categories_dropped_by_producer_with_values	dropped_response_bearing_categories_with_values	dropped_non_evaluable_categories_with_values	dropped_unclassified_categories_with_values	all_categories_contributing_classes_sum	job1_evaluable_n_sum_of_four_producer_cells	job1_all_categories_in_contributing_classes_sum	evaluable_n_minus_reported_denominator	all_categories_sum_minus_reported_denominator	job1_column26_original_label	job1_column26_value_carried_unchanged	producer_label_collision_within_class	producer_label_collision_across_classes	producer_label_collision_value_conflicting	producer_colliding_labels	job1_classification_carried	category_vector_source	leaf_qa_coverage	denominator_state	category_preservation_state	proportion_suitability	unresolved_reason_codes	advisory_flag_codes	rate_derived	source_pointer
NCT03480646|OM4|OG002	NCT03480646	4	OG002	ctg_results_bor_2014_2017	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	Efficacy: Best Responses by Treatment Group	SECONDARY	COUNT_OF_PARTICIPANTS	Participants	Up to 2 years [or until disease progression or unacceptable toxicity]	Efficacy Analysis Set: subjects with a baseline measurement of response and at least 1 timepoint after baseline	Phase 1b Dose Escalation: CPI-1205 800mg TID +Enza	1	1	0	<untitled>	9	outcomeMeasures[4].denoms[units=Participants].counts[groupId=OG002].value	Participants	5	5	5	4	[class 0] CR=0|[class 0] PR=0|[class 0] SD=5|[class 0] PD=4|[class 0] Not evaluable, unknown, or missing=0	[class 0] CR=0|[class 0] PR=0|[class 0] SD=5|[class 0] PD=4	[class 0] Not evaluable, unknown, or missing=0		[class 0] Not evaluable, unknown, or missing=0		9	9	9	0	0	sum_minus_reported_denominator	0	0	0	0		valid	CACHE_DIRECT_216bd1b5	NONE	READ_FROM_SOURCE	FULL_VECTOR	NOT_REFUTED_BY_THIS_COMPONENT	NONE	NON_EVALUABLE_CATEGORY_DROPPED_BY_PRODUCER	NOT_DERIVED	ctg_results_bor_2014_2017.txt :: studies[nct=NCT03480646] :: outcomeMeasures[4] :: groups[OG002]
NCT03480646|OM4|OG003	NCT03480646	4	OG003	ctg_results_bor_2014_2017	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	Efficacy: Best Responses by Treatment Group	SECONDARY	COUNT_OF_PARTICIPANTS	Participants	Up to 2 years [or until disease progression or unacceptable toxicity]	Efficacy Analysis Set: subjects with a baseline measurement of response and at least 1 timepoint after baseline	Phase 1b Dose Escalation: CPI-1205 800mg TID +Abi/Pred	1	1	0	<untitled>	11	outcomeMeasures[4].denoms[units=Participants].counts[groupId=OG003].value	Participants	5	5	5	4	[class 0] CR=0|[class 0] PR=0|[class 0] SD=7|[class 0] PD=1|[class 0] Not evaluable, unknown, or missing=3	[class 0] CR=0|[class 0] PR=0|[class 0] SD=7|[class 0] PD=1	[class 0] Not evaluable, unknown, or missing=3		[class 0] Not evaluable, unknown, or missing=3		11	8	11	-3	0	sum_minus_reported_denominator	-3	0	0	0		unsupported	CACHE_DIRECT_216bd1b5	LEAF-QA-group3.tsv	READ_FROM_SOURCE	FULL_VECTOR	NOT_REFUTED_BY_THIS_COMPONENT	NONE	NON_EVALUABLE_CATEGORY_DROPPED_BY_PRODUCER	NOT_DERIVED	ctg_results_bor_2014_2017.txt :: studies[nct=NCT03480646] :: outcomeMeasures[4] :: groups[OG003]
NCT03480646|OM4|OG004	NCT03480646	4	OG004	ctg_results_bor_2014_2017	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	Efficacy: Best Responses by Treatment Group	SECONDARY	COUNT_OF_PARTICIPANTS	Participants	Up to 2 years [or until disease progression or unacceptable toxicity]	Efficacy Analysis Set: subjects with a baseline measurement of response and at least 1 timepoint after baseline	Phase 1b HPEC [Heavily Pre-treated Expansion Cohort] CPI-1205 800mg TID +Enza	1	1	0	<untitled>	25	outcomeMeasures[4].denoms[units=Participants].counts[groupId=OG004].value	Participants	5	5	5	4	[class 0] CR=0|[class 0] PR=2|[class 0] SD=10|[class 0] PD=10|[class 0] Not evaluable, unknown, or missing=3	[class 0] CR=0|[class 0] PR=2|[class 0] SD=10|[class 0] PD=10	[class 0] Not evaluable, unknown, or missing=3		[class 0] Not evaluable, unknown, or missing=3		25	22	25	-3	0	sum_minus_reported_denominator	-3	0	0	0		unsupported	CACHE_DIRECT_216bd1b5	LEAF-QA-group3.tsv	READ_FROM_SOURCE	FULL_VECTOR	NOT_REFUTED_BY_THIS_COMPONENT	NONE	NON_EVALUABLE_CATEGORY_DROPPED_BY_PRODUCER	NOT_DERIVED	ctg_results_bor_2014_2017.txt :: studies[nct=NCT03480646] :: outcomeMeasures[4] :: groups[OG004]
NCT03480646|OM4|OG005	NCT03480646	4	OG005	ctg_results_bor_2014_2017	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	Efficacy: Best Responses by Treatment Group	SECONDARY	COUNT_OF_PARTICIPANTS	Participants	Up to 2 years [or until disease progression or unacceptable toxicity]	Efficacy Analysis Set: subjects with a baseline measurement of response and at least 1 timepoint after baseline	Phase 2 Randomized Enza Contro	1	1	0	<untitled>	35	outcomeMeasures[4].denoms[units=Participants].counts[groupId=OG005].value	Participants	5	5	5	4	[class 0] CR=0|[class 0] PR=2|[class 0] SD=23|[class 0] PD=9|[class 0] Not evaluable, unknown, or missing=1	[class 0] CR=0|[class 0] PR=2|[class 0] SD=23|[class 0] PD=9	[class 0] Not evaluable, unknown, or missing=1		[class 0] Not evaluable, unknown, or missing=1		35	34	35	-1	0	sum_minus_reported_denominator	-1	0	0	0		unsupported	CACHE_DIRECT_216bd1b5	LEAF-QA-group3.tsv	READ_FROM_SOURCE	FULL_VECTOR	NOT_REFUTED_BY_THIS_COMPONENT	NONE	NON_EVALUABLE_CATEGORY_DROPPED_BY_PRODUCER	NOT_DERIVED	ctg_results_bor_2014_2017.txt :: studies[nct=NCT03480646] :: outcomeMeasures[4] :: groups[OG005]
NCT03480646|OM4|OG006	NCT03480646	4	OG006	ctg_results_bor_2014_2017	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	Efficacy: Best Responses by Treatment Group	SECONDARY	COUNT_OF_PARTICIPANTS	Participants	Up to 2 years [or until disease progression or unacceptable toxicity]	Efficacy Analysis Set: subjects with a baseline measurement of response and at least 1 timepoint after baseline	Phase 2 Randomized Combination With Enza	1	1	0	<untitled>	38	outcomeMeasures[4].denoms[units=Participants].counts[groupId=OG006].value	Participants	5	5	5	4	[class 0] CR=0|[class 0] PR=3|[class 0] SD=24|[class 0] PD=7|[class 0] Not evaluable, unknown, or missing=4	[class 0] CR=0|[class 0] PR=3|[class 0] SD=24|[class 0] PD=7	[class 0] Not evaluable, unknown, or missing=4		[class 0] Not evaluable, unknown, or missing=4		38	34	38	-4	0	sum_minus_reported_denominator	-4	0	0	0		unsupported	CACHE_DIRECT_216bd1b5	LEAF-QA-group3.tsv	READ_FROM_SOURCE	FULL_VECTOR	NOT_REFUTED_BY_THIS_COMPONENT	NONE	NON_EVALUABLE_CATEGORY_DROPPED_BY_PRODUCER	NOT_DERIVED	ctg_results_bor_2014_2017.txt :: studies[nct=NCT03480646] :: outcomeMeasures[4] :: groups[OG006]
NCT03480646|OM4|OG007	NCT03480646	4	OG007	ctg_results_bor_2014_2017	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	Efficacy: Best Responses by Treatment Group	SECONDARY	COUNT_OF_PARTICIPANTS	Participants	Up to 2 years [or until disease progression or unacceptable toxicity]	Efficacy Analysis Set: subjects with a baseline measurement of response and at least 1 timepoint after baseline	Phase 2 Randomized Crossover Period	1	1	0	<untitled>	12	outcomeMeasures[4].denoms[units=Participants].counts[groupId=OG007].value	Participants	5	5	5	4	[class 0] CR=0|[class 0] PR=0|[class 0] SD=5|[class 0] PD=0|[class 0] Not evaluable, unknown, or missing=7	[class 0] CR=0|[class 0] PR=0|[class 0] SD=5|[class 0] PD=0	[class 0] Not evaluable, unknown, or missing=7		[class 0] Not evaluable, unknown, or missing=7		12	5	12	-7	0	sum_minus_reported_denominator	-7	0	0	0		unsupported	CACHE_DIRECT_216bd1b5	LEAF-QA-group3.tsv	READ_FROM_SOURCE	FULL_VECTOR	NOT_REFUTED_BY_THIS_COMPONENT	NONE	NON_EVALUABLE_CATEGORY_DROPPED_BY_PRODUCER	NOT_DERIVED	ctg_results_bor_2014_2017.txt :: studies[nct=NCT03480646] :: outcomeMeasures[4] :: groups[OG007]
NCT03480646|OM4|OG008	NCT03480646	4	OG008	ctg_results_bor_2014_2017	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	Efficacy: Best Responses by Treatment Group	SECONDARY	COUNT_OF_PARTICIPANTS	Participants	Up to 2 years [or until disease progression or unacceptable toxicity]	Efficacy Analysis Set: subjects with a baseline measurement of response and at least 1 timepoint after baseline	Phase 2 Single Arm CPI-1205 +Abi/Pred	1	1	0	<untitled>	28	outcomeMeasures[4].denoms[units=Participants].counts[groupId=OG008].value	Participants	5	5	5	4	[class 0] CR=0|[class 0] PR=0|[class 0] SD=21|[class 0] PD=5|[class 0] Not evaluable, unknown, or missing=2	[class 0] CR=0|[class 0] PR=0|[class 0] SD=21|[class 0] PD=5	[class 0] Not evaluable, unknown, or missing=2		[class 0] Not evaluable, unknown, or missing=2		28	26	28	-2	0	sum_minus_reported_denominator	-2	0	0	0		unsupported	CACHE_DIRECT_216bd1b5	LEAF-QA-group3.tsv	READ_FROM_SOURCE	FULL_VECTOR	NOT_REFUTED_BY_THIS_COMPONENT	NONE	NON_EVALUABLE_CATEGORY_DROPPED_BY_PRODUCER	NOT_DERIVED	ctg_results_bor_2014_2017.txt :: studies[nct=NCT03480646] :: outcomeMeasures[4] :: groups[OG008]
NCT03573947|OM2|OG000	NCT03573947	2	OG000	ctg_results_bor_2018_2021	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	Estimate the Overall Response Rate With the Study Combination.	SECONDARY	COUNT_OF_PARTICIPANTS	Participants	up to 4 years		nivolumab, ipilimumab and paclitaxel	1	1	0	<untitled>	46	outcomeMeasures[2].denoms[units=Participants].counts[groupId=OG000].value	Participants	4	4	4	4	[class 0] Complete response=2|[class 0] Partial response=20|[class 0] Stable disease=19|[class 0] Progressive disease=5	[class 0] Complete response=2|[class 0] Partial response=20|[class 0] Stable disease=19|[class 0] Progressive disease=5					46	46	46	0	0	sum_minus_reported_denominator	0	0	0	0		valid	CACHE_DIRECT_216bd1b5	NONE	READ_FROM_SOURCE	FULL_VECTOR	NOT_REFUTED_BY_THIS_COMPONENT	NONE	NONE	NOT_DERIVED	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03573947] :: outcomeMeasures[2] :: groups[OG000]
NCT03609359|OM0|OG000	NCT03609359	0	OG000	ctg_results_bor_2018_2021	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	Objective Response Rate (ORR)	PRIMARY	COUNT_OF_PARTICIPANTS	Participants	12 months	ORR will be defined as the proportion of patients who achieved CR or PR for best overall response (confirmation required) according to immune-related RECIST (irRECIST) and RECIST v1.1.	Lenvatinib + Pembrolizumab	1	1	0	<untitled>	29	outcomeMeasures[0].denoms[units=Participants].counts[groupId=OG000].value	Participants	5	5	5	4	[class 0] Complete Response (CR)=1|[class 0] Partial Response (PR)=19|[class 0] Stable disease (SD)=9|[class 0] Progressive disease (PD)=0|[class 0] Not Evaluable (NE)=0	[class 0] Complete Response (CR)=1|[class 0] Partial Response (PR)=19|[class 0] Stable disease (SD)=9|[class 0] Progressive disease (PD)=0	[class 0] Not Evaluable (NE)=0		[class 0] Not Evaluable (NE)=0		29	29	29	0	0	sum_minus_reported_denominator	0	0	0	0		valid	CACHE_DIRECT_216bd1b5	NONE	READ_FROM_SOURCE	FULL_VECTOR	NOT_REFUTED_BY_THIS_COMPONENT	NONE	NON_EVALUABLE_CATEGORY_DROPPED_BY_PRODUCER	NOT_DERIVED	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03609359] :: outcomeMeasures[0] :: groups[OG000]
NCT03671564|OM7|OG000	NCT03671564	7	OG000	ctg_results_bor_2018_2021	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	Number of Participants With Best Response Following Administration of Milademetan in Participants With Relapsed or Refractory Acute Myeloid Leukemia	SECONDARY	COUNT_OF_PARTICIPANTS	Participants	From the start of study treatment to the end of study treatment, up to 1 year	Best Response was assessed on the Efficacy Analysis Set.	Milademetan (90 mg/Day)	1	1	0	<untitled>	4	outcomeMeasures[7].denoms[units=Participants].counts[groupId=OG000].value	Participants	9	9	9	6	[class 0] Complete remission (CR)=0|[class 0] CR with partial hematological recovery (CRh)=0|[class 0] CR with incomplete hematological recovery (CRi)=0|[class 0] Partial remission (PR)=0|[class 0] Morphologic leukemia-free state (MLFS)=0|[class 0] Stable disease (SD)=1|[class 0] Progressive disease (PD)=1|[class 0] Not applicable (NA)=2|[class 0] Not Evaluable (NE)=0	[class 0] Complete remission (CR)=0|[class 0] CR with partial hematological recovery (CRh)=0|[class 0] CR with incomplete hematological recovery (CRi)=0|[class 0] Partial remission (PR)=0|[class 0] Stable disease (SD)=1|[class 0] Progressive disease (PD)=1	[class 0] Morphologic leukemia-free state (MLFS)=0|[class 0] Not applicable (NA)=2|[class 0] Not Evaluable (NE)=0		[class 0] Not applicable (NA)=2|[class 0] Not Evaluable (NE)=0	[class 0] Morphologic leukemia-free state (MLFS)=0	4	2	4	-2	0	sum_minus_reported_denominator	-2	1	0	0	CR	unsupported	CACHE_DIRECT_216bd1b5	LEAF-QA-group3.tsv	READ_FROM_SOURCE	FULL_VECTOR	UNSUITABLE_FOR_PROPORTION	PRODUCER_LABEL_COLLISION_WITHIN_CLASS	NON_EVALUABLE_CATEGORY_DROPPED_BY_PRODUCER|UNCLASSIFIED_CATEGORY_DROPPED_BY_PRODUCER	NOT_DERIVED	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03671564] :: outcomeMeasures[7] :: groups[OG000]
NCT03671564|OM7|OG001	NCT03671564	7	OG001	ctg_results_bor_2018_2021	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	Number of Participants With Best Response Following Administration of Milademetan in Participants With Relapsed or Refractory Acute Myeloid Leukemia	SECONDARY	COUNT_OF_PARTICIPANTS	Participants	From the start of study treatment to the end of study treatment, up to 1 year	Best Response was assessed on the Efficacy Analysis Set.	Milademetan (120 mg/Day)	1	1	0	<untitled>	5	outcomeMeasures[7].denoms[units=Participants].counts[groupId=OG001].value	Participants	9	9	9	6	[class 0] Complete remission (CR)=0|[class 0] CR with partial hematological recovery (CRh)=0|[class 0] CR with incomplete hematological recovery (CRi)=0|[class 0] Partial remission (PR)=0|[class 0] Morphologic leukemia-free state (MLFS)=1|[class 0] Stable disease (SD)=0|[class 0] Progressive disease (PD)=1|[class 0] Not applicable (NA)=3|[class 0] Not Evaluable (NE)=0	[class 0] Complete remission (CR)=0|[class 0] CR with partial hematological recovery (CRh)=0|[class 0] CR with incomplete hematological recovery (CRi)=0|[class 0] Partial remission (PR)=0|[class 0] Stable disease (SD)=0|[class 0] Progressive disease (PD)=1	[class 0] Morphologic leukemia-free state (MLFS)=1|[class 0] Not applicable (NA)=3|[class 0] Not Evaluable (NE)=0		[class 0] Not applicable (NA)=3|[class 0] Not Evaluable (NE)=0	[class 0] Morphologic leukemia-free state (MLFS)=1	5	1	5	-4	0	sum_minus_reported_denominator	-4	1	0	0	CR	unsupported	CACHE_DIRECT_216bd1b5	LEAF-QA-group3.tsv	READ_FROM_SOURCE	FULL_VECTOR	UNSUITABLE_FOR_PROPORTION	PRODUCER_LABEL_COLLISION_WITHIN_CLASS	NON_EVALUABLE_CATEGORY_DROPPED_BY_PRODUCER|UNCLASSIFIED_CATEGORY_DROPPED_BY_PRODUCER	NOT_DERIVED	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03671564] :: outcomeMeasures[7] :: groups[OG001]
NCT03679754|OM10|OG000	NCT03679754	10	OG000	ctg_results_bor_2018_2021	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	Tumor Objective Response Rate (ORR)	SECONDARY	COUNT_OF_PARTICIPANTS	Participants	48 weeks	The Evaluable Safety Population (ESP) includes subjects who have received Ad-RTS-hIL-12 and at least one dose of veledimex after Ad-RTS-hIL-12 administration. The Evaluable Safety Population (ESP) includes subjects who have received Ad-RTS-hIL-12 and at least one dose of veledimex after Ad-RTS-hIL-12 administration. The ESP is to be used for analysis of dose limiting toxicities, overall survival and progression free survival and finding the maximum tolerated dose.	Ad-RTS-hIL-12 + Veledimex	1	1	0	<untitled>	36	outcomeMeasures[10].denoms[units=Participants].counts[groupId=OG000].value	Participants	7	7	7	4	[class 0] Complete Response=1|[class 0] Partial Response=1|[class 0] Stable Disease=27|[class 0] Progressive Disease=6|[class 0] Not Evaluable=0|[class 0] No Response=1|[class 0] Missing=0	[class 0] Complete Response=1|[class 0] Partial Response=1|[class 0] Stable Disease=27|[class 0] Progressive Disease=6	[class 0] Not Evaluable=0|[class 0] No Response=1|[class 0] Missing=0		[class 0] Not Evaluable=0|[class 0] Missing=0	[class 0] No Response=1	36	35	36	-1	0	sum_minus_reported_denominator	-1	0	0	0		unsupported	CACHE_DIRECT_216bd1b5	LEAF-QA-group3.tsv	READ_FROM_SOURCE	FULL_VECTOR	NOT_REFUTED_BY_THIS_COMPONENT	NONE	NON_EVALUABLE_CATEGORY_DROPPED_BY_PRODUCER|UNCLASSIFIED_CATEGORY_DROPPED_BY_PRODUCER	NOT_DERIVED	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03679754] :: outcomeMeasures[10] :: groups[OG000]
NCT03711188|OM2|OG000	NCT03711188	2	OG000	ctg_results_bor_2018_2021	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	Best Overall Response (BOR) Using RECIST 1.1	SECONDARY	COUNT_OF_PARTICIPANTS	Participants	18 months	Intent to treat population - all patients who received at least one dose of IMM-101	Cohort A	1	1	0	<untitled>	11	outcomeMeasures[2].denoms[units=Participants].counts[groupId=OG000].value	Participants	4	4	4	4	[class 0] Complete Response (CR)=2|[class 0] Partial Response (PR)=6|[class 0] Stable Disease=1|[class 0] Disease Progression=2	[class 0] Complete Response (CR)=2|[class 0] Partial Response (PR)=6|[class 0] Stable Disease=1|[class 0] Disease Progression=2					11	11	11	0	0	sum_minus_reported_denominator	0	0	0	0		valid	CACHE_DIRECT_216bd1b5	NONE	READ_FROM_SOURCE	FULL_VECTOR	NOT_REFUTED_BY_THIS_COMPONENT	NONE	NONE	NOT_DERIVED	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03711188] :: outcomeMeasures[2] :: groups[OG000]
NCT03711188|OM2|OG001	NCT03711188	2	OG001	ctg_results_bor_2018_2021	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	Best Overall Response (BOR) Using RECIST 1.1	SECONDARY	COUNT_OF_PARTICIPANTS	Participants	18 months	Intent to treat population - all patients who received at least one dose of IMM-101	Cohort B	1	1	0	<untitled>	5	outcomeMeasures[2].denoms[units=Participants].counts[groupId=OG001].value	Participants	4	4	4	4	[class 0] Complete Response (CR)=0|[class 0] Partial Response (PR)=0|[class 0] Stable Disease=0|[class 0] Disease Progression=5	[class 0] Complete Response (CR)=0|[class 0] Partial Response (PR)=0|[class 0] Stable Disease=0|[class 0] Disease Progression=5					5	5	5	0	0	sum_minus_reported_denominator	0	0	0	0		valid	CACHE_DIRECT_216bd1b5	NONE	READ_FROM_SOURCE	FULL_VECTOR	NOT_REFUTED_BY_THIS_COMPONENT	NONE	NONE	NOT_DERIVED	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03711188] :: outcomeMeasures[2] :: groups[OG001]
NCT03724890|OM54|OG000	NCT03724890	54	OG000	ctg_results_bor_2018_2021	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	Part A: Number of Participants With Confirmed Best Overall Response (BOR) as Assessed by Response Evaluation Criteria in Solid Tumors Version 1.1 (RECIST v1.1)	SECONDARY	COUNT_OF_PARTICIPANTS	Participants	Time from first study intervention up to long term safety follow-up period (Up to 516 Days)	Full Analysis Set included all participants who received at least 1 dose of any study intervention.	Part A: M3814 100 mg BID + Avelumab 800 mg Q2W	1	1	0	<untitled>	4	outcomeMeasures[54].denoms[units=Participants].counts[groupId=OG000].value	Participants	5	5	5	4	[class 0] Complete Response=0|[class 0] Partial Response=0|[class 0] Stable Disease or Non-CR/Non-PD=2|[class 0] Progressive Disease=2|[class 0] Not Evaluable=0	[class 0] Complete Response=0|[class 0] Partial Response=0|[class 0] Stable Disease or Non-CR/Non-PD=2|[class 0] Progressive Disease=2	[class 0] Not Evaluable=0		[class 0] Not Evaluable=0		4	4	4	0	0	sum_minus_reported_denominator	0	0	0	0		valid	CACHE_DIRECT_216bd1b5	NONE	READ_FROM_SOURCE	FULL_VECTOR	NOT_REFUTED_BY_THIS_COMPONENT	NONE	NON_EVALUABLE_CATEGORY_DROPPED_BY_PRODUCER	NOT_DERIVED	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03724890] :: outcomeMeasures[54] :: groups[OG000]
NCT03724890|OM54|OG001	NCT03724890	54	OG001	ctg_results_bor_2018_2021	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	Part A: Number of Participants With Confirmed Best Overall Response (BOR) as Assessed by Response Evaluation Criteria in Solid Tumors Version 1.1 (RECIST v1.1)	SECONDARY	COUNT_OF_PARTICIPANTS	Participants	Time from first study intervention up to long term safety follow-up period (Up to 516 Days)	Full Analysis Set included all participants who received at least 1 dose of any study intervention.	Part A: M3814 200 mg BID + Avelumab 800 mg Q2W	1	1	0	<untitled>	11	outcomeMeasures[54].denoms[units=Participants].counts[groupId=OG001].value	Participants	5	5	5	4	[class 0] Complete Response=0|[class 0] Partial Response=0|[class 0] Stable Disease or Non-CR/Non-PD=1|[class 0] Progressive Disease=7|[class 0] Not Evaluable=3	[class 0] Complete Response=0|[class 0] Partial Response=0|[class 0] Stable Disease or Non-CR/Non-PD=1|[class 0] Progressive Disease=7	[class 0] Not Evaluable=3		[class 0] Not Evaluable=3		11	8	11	-3	0	sum_minus_reported_denominator	-3	0	0	0		unsupported	CACHE_DIRECT_216bd1b5	LEAF-QA-group3.tsv	READ_FROM_SOURCE	FULL_VECTOR	NOT_REFUTED_BY_THIS_COMPONENT	NONE	NON_EVALUABLE_CATEGORY_DROPPED_BY_PRODUCER	NOT_DERIVED	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03724890] :: outcomeMeasures[54] :: groups[OG001]
NCT03724890|OM54|OG002	NCT03724890	54	OG002	ctg_results_bor_2018_2021	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	Part A: Number of Participants With Confirmed Best Overall Response (BOR) as Assessed by Response Evaluation Criteria in Solid Tumors Version 1.1 (RECIST v1.1)	SECONDARY	COUNT_OF_PARTICIPANTS	Participants	Time from first study intervention up to long term safety follow-up period (Up to 516 Days)	Full Analysis Set included all participants who received at least 1 dose of any study intervention.	Part A: M3814 250 mg BID + Avelumab 800 mg Q2W	1	1	0	<untitled>	4	outcomeMeasures[54].denoms[units=Participants].counts[groupId=OG002].value	Participants	5	5	5	4	[class 0] Complete Response=0|[class 0] Partial Response=0|[class 0] Stable Disease or Non-CR/Non-PD=1|[class 0] Progressive Disease=0|[class 0] Not Evaluable=3	[class 0] Complete Response=0|[class 0] Partial Response=0|[class 0] Stable Disease or Non-CR/Non-PD=1|[class 0] Progressive Disease=0	[class 0] Not Evaluable=3		[class 0] Not Evaluable=3		4	1	4	-3	0	sum_minus_reported_denominator	-3	0	0	0		unsupported	CACHE_DIRECT_216bd1b5	LEAF-QA-group3.tsv	READ_FROM_SOURCE	FULL_VECTOR	NOT_REFUTED_BY_THIS_COMPONENT	NONE	NON_EVALUABLE_CATEGORY_DROPPED_BY_PRODUCER	NOT_DERIVED	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03724890] :: outcomeMeasures[54] :: groups[OG002]
NCT03724890|OM54|OG003	NCT03724890	54	OG003	ctg_results_bor_2018_2021	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	Part A: Number of Participants With Confirmed Best Overall Response (BOR) as Assessed by Response Evaluation Criteria in Solid Tumors Version 1.1 (RECIST v1.1)	SECONDARY	COUNT_OF_PARTICIPANTS	Participants	Time from first study intervention up to long term safety follow-up period (Up to 516 Days)	Full Analysis Set included all participants who received at least 1 dose of any study intervention.	Part A: M3814 300 mg BID + Avelumab 800 mg Q2W	1	1	0	<untitled>	6	outcomeMeasures[54].denoms[units=Participants].counts[groupId=OG003].value	Participants	5	5	5	4	[class 0] Complete Response=0|[class 0] Partial Response=0|[class 0] Stable Disease or Non-CR/Non-PD=0|[class 0] Progressive Disease=2|[class 0] Not Evaluable=4	[class 0] Complete Response=0|[class 0] Partial Response=0|[class 0] Stable Disease or Non-CR/Non-PD=0|[class 0] Progressive Disease=2	[class 0] Not Evaluable=4		[class 0] Not Evaluable=4		6	2	6	-4	0	sum_minus_reported_denominator	-4	0	0	0		unsupported	CACHE_DIRECT_216bd1b5	LEAF-QA-group3.tsv	READ_FROM_SOURCE	FULL_VECTOR	NOT_REFUTED_BY_THIS_COMPONENT	NONE	NON_EVALUABLE_CATEGORY_DROPPED_BY_PRODUCER	NOT_DERIVED	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03724890] :: outcomeMeasures[54] :: groups[OG003]
